"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP","team_box","player_box"
400548997,"s:40~l:54~e:400548997~c:400548997","2014-03-27T23:00Z",1143,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3RD ROUND""}]","2014-03-27T23:00Z",NA,"",2008,"Rutgers Athletic Center","Piscataway","NJ",8000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",164,"s:40~l:54~t:164","Rutgers","Scarlet Knights","RUTG","Rutgers Scarlet Knights","Rutgers","d21034","ffffff","True",2008,"https://a.espncdn.com/i/teamlogos/ncaa/500/164.png",62,2550,"s:40~l:54~t:2550","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","True",2161,"https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png",4,"2OT",2014,NA,"","","",37,400548997,TRUE,TRUE,TRUE
400548996,"s:40~l:54~e:400548996~c:400548996","2014-03-27T23:00Z",2403,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3RD ROUND""}]","2014-03-27T23:00Z",NA,"",2220,"Stroh Center","Bowling Green","OH",4347,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",189,"s:40~l:54~t:189","Bowling Green","Falcons","BGSU","Bowling Green Falcons","Bowling Green","2b1000","492000","True",2220,"https://a.espncdn.com/i/teamlogos/ncaa/500/189.png",14,130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,"",2014,NA,"","","",37,400548996,TRUE,TRUE,TRUE
400548884,"s:40~l:54~e:400548884~c:400548884","2014-03-27T23:00Z",1231,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3RD ROUND""}]","2014-03-27T23:00Z",NA,"",2041,"Yuengling Center","Tampa","FL",10411,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",58,"s:40~l:54~t:58","South Florida","Bulls","USF","South Florida Bulls","South Florida","004A36","231f20","True",2041,"https://a.espncdn.com/i/teamlogos/ncaa/500/58.png",62,45,"s:40~l:54~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,"",2014,NA,"","","",37,400548884,TRUE,TRUE,TRUE
400548883,"s:40~l:54~e:400548883~c:400548883","2014-03-27T23:00Z",3065,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3RD ROUND""}]","2014-03-27T23:00Z",NA,"",2092,"Simon Skjodt Assembly Hall","Bloomington","IN",17222,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",84,"s:40~l:54~t:84","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","7D110C","eeedeb","True",2092,"https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",7,77,"s:40~l:54~t:77","Northwestern","Wildcats","NW","Northwestern Wildcats","Northwestern","372286","d6cac1","True",1990,"https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",7,"",2014,NA,"","","",37,400548883,TRUE,TRUE,TRUE
400548994,"s:40~l:54~e:400548994~c:400548994","2014-03-27T02:00Z",1080,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3RD ROUND""}]","2014-03-27T02:00Z",NA,"",782,"Alaska Airlines Arena","Seattle","WA",9268,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",264,"s:40~l:54~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,"",2014,NA,"","","",37,400548994,TRUE,TRUE,TRUE
400548709,"s:40~l:54~e:400548709~c:400548709","2014-03-25T02:00Z",733,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-25T02:00Z",NA,"",1977,"Matthew Knight Arena","Eugene","OR",12364,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2483,"s:40~l:54~t:2483","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","True",1977,"https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",21,264,"s:40~l:54~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,"",2014,NA,"","","",37,400548709,TRUE,TRUE,TRUE
400548710,"s:40~l:54~e:400548710~c:400548710","2014-03-25T01:00Z",4703,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-25T01:00Z",NA,"",2117,"Don Haskins Center","El Paso","TX",11892,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2638,"s:40~l:54~t:2638","UTEP","Miners","UTEP","UTEP Miners","UTEP","ff8200","041e42","True",2117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png",11,2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,"",2014,NA,"","","",37,400548710,TRUE,TRUE,TRUE
400548498,"s:40~l:54~e:400548498~c:400548498","2014-03-25T01:00Z",3240,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-25T01:00Z",NA,"",1995,"Dahlberg Arena","Missoula","MT",7322,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",149,"s:40~l:54~t:149","Montana","Lady Griz","MONT","Montana Lady Griz","Montana","751D4A","666666","True",1995,"https://a.espncdn.com/i/teamlogos/ncaa/500/149.png",5,301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,"",2014,NA,"","","",37,400548498,TRUE,TRUE,TRUE
400548506,"s:40~l:54~e:400548506~c:400548506","2014-03-25T00:00Z",1642,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-25T00:00Z",NA,"",2095,"Humphrey Coliseum","Starkville","MS",10575,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",344,"s:40~l:54~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,2572,"s:40~l:54~t:2572","Southern Miss","Golden Eagles","USM","Southern Miss Golden Eagles","Southern Miss","FFAA3C","ffc423","True",2009,"https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png",11,"2OT",2014,NA,"","","",37,400548506,TRUE,TRUE,TRUE
400548712,"s:40~l:54~e:400548712~c:400548712","2014-03-24T23:00Z",1500,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-24T23:00Z",NA,"",2220,"Stroh Center","Bowling Green","OH",4347,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",189,"s:40~l:54~t:189","Bowling Green","Falcons","BGSU","Bowling Green Falcons","Bowling Green","2b1000","492000","True",2220,"https://a.espncdn.com/i/teamlogos/ncaa/500/189.png",14,179,"s:40~l:54~t:179","St. Bonaventure","Bonnies","SBU","St. Bonaventure Bonnies","St. Bonaventure","70261D","","True",2042,"https://a.espncdn.com/i/teamlogos/ncaa/500/179.png",3,"",2014,NA,"","","",37,400548712,TRUE,TRUE,TRUE
400548711,"s:40~l:54~e:400548711~c:400548711","2014-03-24T23:00Z",1158,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-24T23:00Z",NA,"",1986,"Crisler Center","Ann Arbor","MI",12707,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,2184,"s:40~l:54~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,"",2014,NA,"","","",37,400548711,TRUE,TRUE,TRUE
400548507,"s:40~l:54~e:400548507~c:400548507","2014-03-24T23:00Z",1300,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-24T23:00Z",NA,"",1953,"Auburn Arena","Auburn","AL",9121,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:54~t:2","Auburn","Tigers","AUB","Auburn Tigers","Auburn","03244d","f1f2f3","True",1953,"https://a.espncdn.com/i/teamlogos/ncaa/500/2.png",23,295,"s:40~l:54~t:295","Old Dominion","Monarchs","ODU","Old Dominion Monarchs","Old Dominion","00507d","a1d2f1","True",1940,"https://a.espncdn.com/i/teamlogos/ncaa/500/295.png",11,"",2014,NA,"","","",37,400548507,TRUE,TRUE,TRUE
400548504,"s:40~l:54~e:400548504~c:400548504","2014-03-24T23:00Z",718,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-24T23:00Z",NA,"",2008,"Rutgers Athletic Center","Piscataway","NJ",8000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",164,"s:40~l:54~t:164","Rutgers","Scarlet Knights","RUTG","Rutgers Scarlet Knights","Rutgers","d21034","ffffff","True",2008,"https://a.espncdn.com/i/teamlogos/ncaa/500/164.png",62,108,"s:40~l:54~t:108","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","True",2209,"https://a.espncdn.com/i/teamlogos/ncaa/500/108.png",12,"",2014,NA,"","","",37,400548504,TRUE,TRUE,TRUE
400548500,"s:40~l:54~e:400548500~c:400548500","2014-03-23T22:00Z",587,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T22:00Z",NA,"",2094,"Williams Arena","Minneapolis","MN",14625,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",135,"s:40~l:54~t:135","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","True",2094,"https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",7,2567,"s:40~l:54~t:2567","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","True",1961,"https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png",62,"",2014,NA,"","","",37,400548500,TRUE,TRUE,TRUE
400548505,"s:40~l:54~e:400548505~c:400548505","2014-03-23T21:00Z",611,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T21:00Z",NA,"",2161,"Walsh Gymnasium","South Orange","NJ",1655,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2550,"s:40~l:54~t:2550","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","True",2161,"https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png",4,163,"s:40~l:54~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,"",2014,NA,"","","",37,400548505,TRUE,TRUE,TRUE
400548503,"s:40~l:54~e:400548503~c:400548503","2014-03-23T19:00Z",565,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T19:00Z",NA,"",1990,"Welsh-Ryan Arena","Evanston","IL",7039,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",77,"s:40~l:54~t:77","Northwestern","Wildcats","NW","Northwestern Wildcats","Northwestern","372286","d6cac1","True",1990,"https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",7,85,"s:40~l:54~t:85","IUPUI","Jaguars","IUPU","IUPUI Jaguars","IUPUI","A81F30","d59f0f","True",2129,"https://a.espncdn.com/i/teamlogos/ncaa/500/85.png",47,"",2014,NA,"","","",37,400548503,TRUE,TRUE,TRUE
400548501,"s:40~l:54~e:400548501~c:400548501","2014-03-23T19:00Z",2152,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T19:00Z",NA,"",1996,"Frost Arena","Brookings","SD",6500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2571,"s:40~l:54~t:2571","South Dakota State","Jackrabbits","SDST","South Dakota State Jackrabbits","South Dakota St","005DAB","c33139","True",1996,"https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png",47,156,"s:40~l:54~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",2162,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",4,"",2014,NA,"","","",37,400548501,TRUE,TRUE,TRUE
400548708,"s:40~l:54~e:400548708~c:400548708","2014-03-23T18:00Z",784,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T18:00Z",NA,"",2041,"Yuengling Center","Tampa","FL",10411,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",58,"s:40~l:54~t:58","South Florida","Bulls","USF","South Florida Bulls","South Florida","004A36","231f20","True",2041,"https://a.espncdn.com/i/teamlogos/ncaa/500/58.png",62,56,"s:40~l:54~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,"",2014,NA,"","","",37,400548708,TRUE,TRUE,TRUE
400547495,"s:40~l:54~e:400547495~c:400547495","2014-03-23T17:00Z",425,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T17:00Z",NA,"",1969,"Finneran Pavilion","Villanova","PA",6500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",222,"s:40~l:54~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,45,"s:40~l:54~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,"",2014,NA,"","","",37,400547495,TRUE,TRUE,TRUE
400548499,"s:40~l:54~e:400548499~c:400548499","2014-03-23T01:00Z",854,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-23T01:00Z",NA,"",2207,"CU Events Center","Boulder","CO",11064,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",38,"s:40~l:54~t:38","Colorado","Buffaloes","COLO","Colorado Buffaloes","Colorado","d1c57e","ffd200","True",2207,"https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",21,253,"s:40~l:54~t:253","Southern Utah","Thunderbirds","SUU","Southern Utah Thunderbirds","Southern Utah","d10000","c2c3c0","True",1960,"https://a.espncdn.com/i/teamlogos/ncaa/500/253.png",5,"",2014,NA,"","","",37,400548499,TRUE,TRUE,TRUE
400548502,"s:40~l:54~e:400548502~c:400548502","2014-03-22T23:00Z",2469,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2ND ROUND""}]","2014-03-22T23:00Z",NA,"",2092,"Simon Skjodt Assembly Hall","Bloomington","IN",17222,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",84,"s:40~l:54~t:84","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","7D110C","eeedeb","True",2092,"https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",7,269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,"",2014,NA,"","","",37,400548502,TRUE,TRUE,TRUE
400547139,"s:40~l:54~e:400547139~c:400547139","2014-03-22T02:00Z",1173,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1ST ROUND""}]","2014-03-22T02:00Z",NA,"",782,"Alaska Airlines Arena","Seattle","WA",9268,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",264,"s:40~l:54~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,62,"s:40~l:54~t:62","Hawai'i","Rainbow Wahine","HAW","Hawai'i Rainbow Wahine","Hawai'i","003420","ffffff","True",540,"https://a.espncdn.com/i/teamlogos/ncaa/500/62.png",9,"",2014,NA,"","","",37,400547139,TRUE,TRUE,TRUE
400547141,"s:40~l:54~e:400547141~c:400547141","2014-03-22T01:00Z",4500,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1ST ROUND""}]","2014-03-22T01:00Z",NA,"",2117,"Don Haskins Center","El Paso","TX",11892,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2638,"s:40~l:54~t:2638","UTEP","Miners","UTEP","UTEP Miners","UTEP","ff8200","041e42","True",2117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png",11,2032,"s:40~l:54~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas St","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,"",2014,NA,"","","",37,400547141,TRUE,TRUE,TRUE
