id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,game_id
401257240,s:40~l:54~e:401257240~c:401257240,2021-01-01T19:00Z,624,True,False,True,False,[],2021-01-01T19:00Z,0,N/A,3416,College Park Center,Arlington,TX,7000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2031,s:40~l:54~t:2031,Arkansas-Little Rock,Trojans,UALR,Arkansas-Little Rock Trojans,Little Rock,AD0000,898d8f,True,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,,2021,27,Sun Belt Conference,Sun Belt,True,,401257240
401255570,s:40~l:54~e:401255570~c:401255570,2021-01-01T19:00Z,250,True,False,True,False,[],2021-01-01T19:00Z,0,N/A,1940,Chartway Arena,Norfolk,VA,8472,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,,2021,11,Conference USA,C-USA,True,,401255570
401274094,s:40~l:54~e:401274094~c:401274094,2021-01-01T20:00Z,519,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,1948,McLeod Center,Cedar Falls,IA,6500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,,2021,18,Missouri Valley Conference,MVC,True,,401274094
401267057,s:40~l:54~e:401267057~c:401267057,2021-01-01T20:00Z,331,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,2075,The Knapp Center,Des Moines,IA,7152,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,True,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,,2021,18,Missouri Valley Conference,MVC,True,,401267057
401261530,s:40~l:54~e:401261530~c:401261530,2021-01-01T20:00Z,157,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,,2021,11,Conference USA,C-USA,True,,401261530
401258656,s:40~l:54~e:401258656~c:401258656,2021-01-01T20:00Z,0,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,2178,Athletics Center O'rena,Rochester,MI,4000,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,927e4d,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,b21038,True,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,OT,2021,45,Horizon League,Horizon,True,,401258656
401256340,s:40~l:54~e:401256340~c:401256340,2021-01-01T20:00Z,0,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,2117,Don Haskins Center,El Paso,TX,11892,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,,2021,11,Conference USA,C-USA,True,,401256340
401255681,s:40~l:54~e:401255681~c:401255681,2021-01-01T20:00Z,0,True,False,True,False,[],2021-01-01T20:00Z,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,,2021,11,Conference USA,C-USA,True,,401255681
401267058,s:40~l:54~e:401267058~c:401267058,2021-01-01T21:00Z,0,True,False,True,False,[],2021-01-01T21:00Z,0,N/A,2190,Banterra Center,Carbondale,IL,8284,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,,2021,18,Missouri Valley Conference,MVC,True,,401267058
401263960,s:40~l:54~e:401263960~c:401263960,2021-01-01T22:00Z,0,True,False,True,False,[],2021-01-01T22:00Z,0,N/A,2039,UD Arena,Dayton,OH,13407,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,,2021,3,Atlantic 10 Conference,A 10,True,,401263960
401263159,s:40~l:54~e:401263159~c:401263159,2021-01-01T22:00Z,0,True,False,True,False,[],2021-01-01T22:00Z,0,N/A,2207,CU Events Center,Boulder,CO,11064,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,38,s:40~l:54~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,True,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,,2021,21,Pac-12 Conference,Pac-12,True,,401263159
