"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP","team_box","player_box"
280870130,"s:40~l:54~e:280870130~c:280870130","2008-03-27T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2008-03-27T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,2572,"s:40~l:54~t:2572","Southern Miss","Golden Eagles","USM","Southern Miss Golden Eagles","Southern Miss","FFAA3C","ffc423","True",2009,"https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png",11,"",2008,NA,"","","",37,280870130,TRUE,FALSE,FALSE
280870127,"s:40~l:54~e:280870127~c:280870127","2008-03-27T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2008-03-27T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",127,"s:40~l:54~t:127","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan State","18453B","ffffff","True",1987,"https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",7,2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","e8000d","True",2171,"https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",8,"",2008,NA,"","","",37,280870127,TRUE,FALSE,TRUE
280862641,"s:40~l:54~e:280862641~c:280862641","2008-03-27T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2008-03-27T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2641,"s:40~l:54~t:2641","Texas Tech","Lady Raiders","TTU","Texas Tech Lady Raiders","Texas Tech","C80025","231f20","True",2047,"https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",8,2628,"s:40~l:54~t:2628","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","3C377D","f1f2f3","True",2194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",44,"",2008,NA,"","","",37,280862641,TRUE,FALSE,FALSE
280860269,"s:40~l:54~e:280860269~c:280860269","2008-03-27T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2008-03-27T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","fa6300","True",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,"",2008,NA,"","","",37,280860269,TRUE,FALSE,FALSE
280840038,"s:40~l:54~e:280840038~c:280840038","2008-03-25T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-25T01:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",38,"s:40~l:54~t:38","Colorado","Buffaloes","COLO","Colorado Buffaloes","Colorado","d1c57e","ffd200","True",2207,"https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",8,2250,"s:40~l:54~t:2250","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","002967","cfd4d8","True",1979,"https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",29,"",2008,NA,"","","",37,280840038,TRUE,FALSE,FALSE
280842572,"s:40~l:54~e:280842572~c:280842572","2008-03-25T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-25T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2572,"s:40~l:54~t:2572","Southern Miss","Golden Eagles","USM","Southern Miss Golden Eagles","Southern Miss","FFAA3C","ffc423","True",2009,"https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png",11,344,"s:40~l:54~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,"",2008,NA,"","","",37,280842572,TRUE,TRUE,TRUE
280842305,"s:40~l:54~e:280842305~c:280842305","2008-03-25T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-25T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","e8000d","True",2171,"https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",8,339,"s:40~l:54~t:339","Evansville","Purple Aces","EVAN","Evansville Purple Aces","Evansville","663399","ef6f00","True",2462,"https://a.espncdn.com/i/teamlogos/ncaa/500/339.png",18,"",2008,NA,"","","",37,280842305,TRUE,TRUE,TRUE
280840356,"s:40~l:54~e:280840356~c:280840356","2008-03-25T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-25T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","fa6300","True",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,2181,"s:40~l:54~t:2181","Drake","Bulldogs","DRKE","Drake Bulldogs","Drake","004477","c0c0c0","True",2075,"https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png",18,"",2008,NA,"","","",37,280840356,TRUE,TRUE,FALSE
280840269,"s:40~l:54~e:280840269~c:280840269","2008-03-25T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-25T00:00Z",NA,"",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,156,"s:40~l:54~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",2162,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",18,"OT",2008,NA,"","","",37,280840269,TRUE,FALSE,FALSE
280842599,"s:40~l:54~e:280842599~c:280842599","2008-03-24T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-24T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2599,"s:40~l:54~t:2599","St. John's","Red Storm","SJU","St. John's Red Storm","St. John's","d10000","101010","True",2019,"https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png",4,314,"s:40~l:54~t:314","Iona","Gaels","IONA","Iona Gaels","Iona","8c001a","f6a704","True",2001,"https://a.espncdn.com/i/teamlogos/ncaa/500/314.png",13,"",2008,NA,"","","",37,280842599,TRUE,FALSE,FALSE
280840152,"s:40~l:54~e:280840152~c:280840152","2008-03-24T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-24T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",2139,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,"",2008,NA,"","","",37,280840152,TRUE,FALSE,TRUE
280840130,"s:40~l:54~e:280840130~c:280840130","2008-03-24T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-24T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,2670,"s:40~l:54~t:2670","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","True",2051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",10,"",2008,NA,"","","",37,280840130,TRUE,FALSE,FALSE
280840103,"s:40~l:54~e:280840103~c:280840103","2008-03-24T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-24T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",103,"s:40~l:54~t:103","Boston College","Eagles","BC","Boston College Eagles","Boston College","88001a","a39161","True",135,"https://a.espncdn.com/i/teamlogos/ncaa/500/103.png",2,261,"s:40~l:54~t:261","Vermont","Catamounts","UVM","Vermont Catamounts","Vermont","013C24","ffc72c","True",2118,"https://a.espncdn.com/i/teamlogos/ncaa/500/261.png",1,"",2008,NA,"","","",37,280840103,TRUE,FALSE,FALSE
280840057,"s:40~l:54~e:280840057~c:280840057","2008-03-24T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-24T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",57,"s:40~l:54~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,526,"s:40~l:54~t:526","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","True",2101,"https://a.espncdn.com/i/teamlogos/ncaa/500/526.png",46,"",2008,NA,"","","",37,280840057,TRUE,FALSE,TRUE
280832628,"s:40~l:54~e:280832628~c:280832628","2008-03-23T22:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-23T22:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2628,"s:40~l:54~t:2628","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","3C377D","f1f2f3","True",2194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",44,68,"s:40~l:54~t:68","Boise State","Broncos","BSU","Boise State Broncos","Boise State","09347A","d8d9da","True",2028,"https://a.espncdn.com/i/teamlogos/ncaa/500/68.png",30,"",2008,NA,"","","",37,280832628,TRUE,FALSE,FALSE
280822641,"s:40~l:54~e:280822641~c:280822641","2008-03-23T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-23T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2641,"s:40~l:54~t:2641","Texas Tech","Lady Raiders","TTU","Texas Tech Lady Raiders","Texas Tech","C80025","231f20","True",2047,"https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",8,326,"s:40~l:54~t:326","Texas State","Bobcats","TXST","Texas State Bobcats","Texas State","4e1719","b4975a","True",2010,"https://a.espncdn.com/i/teamlogos/ncaa/500/326.png",27,"",2008,NA,"","","",37,280822641,TRUE,FALSE,FALSE
280820275,"s:40~l:54~e:280820275~c:280820275","2008-03-23T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-23T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",275,"s:40~l:54~t:275","Wisconsin","Badgers","WISC","Wisconsin Badgers","Wisconsin","A00000","f7f7f7","True",348,"https://a.espncdn.com/i/teamlogos/ncaa/500/275.png",7,222,"s:40~l:54~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,"",2008,NA,"","","",37,280820275,TRUE,FALSE,FALSE
280820084,"s:40~l:54~e:280820084~c:280820084","2008-03-22T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-22T23:00Z",NA,"",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",84,"s:40~l:54~t:84","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","7D110C","eeedeb","True",2092,"https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",7,256,"s:40~l:54~t:256","James Madison","Dukes","JMU","James Madison Dukes","James Madison","450084","cbb778","True",7107,"https://a.espncdn.com/i/teamlogos/ncaa/500/256.png",10,"OT",2008,NA,"","","",37,280820084,TRUE,FALSE,FALSE
280822181,"s:40~l:54~e:280822181~c:280822181","2008-03-22T21:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2008-03-22T21:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2181,"s:40~l:54~t:2181","Drake","Bulldogs","DRKE","Drake Bulldogs","Drake","004477","c0c0c0","True",2075,"https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png",18,2739,"s:40~l:54~t:2739","Green Bay","Phoenix","GB","Green Bay Phoenix","Green Bay","006633","b21038","True",1946,"https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png",45,"",2008,NA,"","","",37,280822181,TRUE,TRUE,TRUE
280820127,"s:40~l:54~e:280820127~c:280820127","2008-03-22T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2008-03-22T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",127,"s:40~l:54~t:127","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan State","18453B","ffffff","True",1987,"https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",7,189,"s:40~l:54~t:189","Bowling Green","Falcons","BGSU","Bowling Green Falcons","Bowling Green","2b1000","492000","True",2220,"https://a.espncdn.com/i/teamlogos/ncaa/500/189.png",14,"",2008,NA,"","","",37,280820127,TRUE,FALSE,TRUE
280822429,"s:40~l:54~e:280822429~c:280822429","2008-03-22T16:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2008-03-22T16:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2429,"s:40~l:54~t:2429","Charlotte","49ers","CHAR","Charlotte 49ers","Charlotte","ffffff","cfab7a","True",239,"https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png",3,2670,"s:40~l:54~t:2670","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","True",2051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",10,"",2008,NA,"","","",37,280822429,TRUE,FALSE,TRUE
280760042,"s:40~l:54~e:280760042~c:280760042","2008-03-16T21:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""America East Women's Championship - Final""}]","2008-03-16T21:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,104,"s:40~l:54~t:104","Boston University","Terriers","BU","Boston University Terriers","Boston Univ.","cc0000","ffffff","True",1999,"https://a.espncdn.com/i/teamlogos/ncaa/500/104.png",1,"",2008,1,"America East Conference","Am. East","True",NA,280760042,TRUE,FALSE,TRUE
280762287,"s:40~l:54~e:280762287~c:280762287","2008-03-16T19:05Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""MVC Women's Tournament - Final""}]","2008-03-16T19:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,2181,"s:40~l:54~t:2181","Drake","Bulldogs","DRKE","Drake Bulldogs","Drake","004477","c0c0c0","True",2075,"https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png",18,"",2008,18,"Missouri Valley Conference","MVC","True",NA,280762287,TRUE,FALSE,FALSE
280762523,"s:40~l:54~e:280762523~c:280762523","2008-03-16T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""Northeast Women's Tournament - Final""}]","2008-03-16T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2523,"s:40~l:54~t:2523","Robert Morris","Colonials","RMU","Robert Morris Colonials","Robert Morris","00214D","a21d2b","True",5470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png",19,2341,"s:40~l:54~t:2341","LIU Brooklyn","Blackbirds","LIU","LIU Brooklyn Blackbirds","LIU Brooklyn","000000","f0f0f0","True",2140,"https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png",19,"",2008,19,"Northeast Conference","NEC","True",NA,280762523,TRUE,FALSE,TRUE
280762335,"s:40~l:54~e:280762335~c:280762335","2008-03-16T18:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""Big South Women's Championship - Final""}]","2008-03-16T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,2515,"s:40~l:54~t:2515","Radford","Highlanders","RAD","Radford Highlanders","Radford","BC1515","c2c3c0","True",1901,"https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png",6,"",2008,6,"Big South Conference","Big South","True",NA,280762335,TRUE,FALSE,TRUE
280760172,"s:40~l:54~e:280760172~c:280760172","2008-03-16T18:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'Ivy League Playoffs'}]","2008-03-16T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",172,"s:40~l:54~t:172","Cornell","Big Red","COR","Cornell Big Red","Cornell","d60027","101010","True",1913,"https://a.espncdn.com/i/teamlogos/ncaa/500/172.png",12,159,"s:40~l:54~t:159","Dartmouth","Big Green","DART","Dartmouth Big Green","Dartmouth","005730","000000","True",2004,"https://a.espncdn.com/i/teamlogos/ncaa/500/159.png",12,"",2008,12,"Ivy League","Ivy","True",NA,280760172,TRUE,FALSE,TRUE
