,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,away.logo,season,away.color,away.alternateColor,away.venue.id,home.color,home.alternateColor,home.venue.id,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail
0,260525017,s:40~l:59~e:260525017~c:260525017,2006-05-26T00:00Z,0,True,False,False,False,[],2006-05-26T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,2006,532481,49ac9c,1841,000000,c7cfd4,780,,,,,,,,,,,,,
0,260525011,s:40~l:59~e:260525011~c:260525011,2006-05-26T02:00Z,0,True,False,False,False,[],2006-05-26T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,3a267d,e56020,1949,,,,,,,,,,,,,
0,260525013,s:40~l:59~e:260525013~c:260525013,2006-05-26T02:00Z,0,True,False,False,False,[],2006-05-26T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,,,,,,,,,,playoff,Playoff Series,SAC Wins series 2-0,True,3.0,"[{'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/13?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/4?lang=en&region=us'}]",
0,260526019,s:40~l:59~e:260526019~c:260526019,2006-05-27T00:30Z,0,True,False,False,False,[],2006-05-27T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260527018,s:40~l:59~e:260527018~c:260527018,2006-05-27T20:00Z,0,True,False,False,False,[],2006-05-27T20:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,playoff,Playoff Series,TUL Wins series 2-1,True,3.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/18?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/3?lang=en&region=us'}]",OT
0,260527016,s:40~l:59~e:260527016~c:260527016,2006-05-27T21:00Z,0,True,False,False,False,[],2006-05-27T21:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2006,005084,47a757,2029,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260530005,s:40~l:59~e:260530005~c:260530005,2006-05-30T23:00Z,0,True,False,False,False,[],2006-05-30T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,e2382f,08265b,,,,,,,,,,,,,,
0,260530019,s:40~l:59~e:260530019~c:260530019,2006-05-31T01:00Z,0,True,False,False,False,[],2006-05-31T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,2006,532481,49ac9c,1841,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260531008,s:40~l:59~e:260531008~c:260531008,2006-06-01T00:00Z,0,True,False,False,False,[],2006-06-01T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,2006,532481,49ac9c,1841,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260531004,s:40~l:59~e:260531004~c:260531004,2006-06-01T00:30Z,0,True,False,False,False,[],2006-06-01T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,,,,,,,,,,,,,,,,
0,260531011,s:40~l:59~e:260531011~c:260531011,2006-06-01T02:00Z,0,True,False,False,False,[],2006-06-01T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,3a267d,e56020,1949,,,,,,,,,,,,,
0,260531013,s:40~l:59~e:260531013~c:260531013,2006-06-01T02:00Z,0,True,False,False,False,[],2006-06-01T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,,,,,,,,,,,,,,,,
0,260601001,s:40~l:59~e:260601001~c:260601001,2006-06-01T23:00Z,0,True,False,False,False,[],2006-06-01T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,,,,,,,,,,,,,,,,
0,260601003,s:40~l:59~e:260601003~c:260601003,2006-06-01T23:30Z,0,True,False,False,False,[],2006-06-01T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,260602008,s:40~l:59~e:260602008~c:260602008,2006-06-03T00:00Z,0,True,False,False,False,[],2006-06-03T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260602004,s:40~l:59~e:260602004~c:260602004,2006-06-03T00:30Z,0,True,False,False,False,[],2006-06-03T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,,,,,,,,,,,,,,,,
0,260602013,s:40~l:59~e:260602013~c:260602013,2006-06-03T02:00Z,0,True,False,False,False,[],2006-06-03T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,,,,,,,,,,,,,,,,
0,260602014,s:40~l:59~e:260602014~c:260602014,2006-06-03T02:00Z,0,True,False,False,False,[],2006-06-03T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,2006,3a267d,e56020,1949,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,260603009,s:40~l:59~e:260603009~c:260603009,2006-06-03T20:00Z,0,True,False,False,False,[],2006-06-03T20:00Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,2006,532481,49ac9c,1841,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,OT
0,260603016,s:40~l:59~e:260603016~c:260603016,2006-06-03T20:00Z,0,True,False,False,False,[],2006-06-03T20:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260603018,s:40~l:59~e:260603018~c:260603018,2006-06-03T20:00Z,0,True,False,False,False,[],2006-06-03T20:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,,,,,,,
0,260604004,s:40~l:59~e:260604004~c:260604004,2006-06-04T22:00Z,0,True,False,False,False,[],2006-06-04T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2006,005084,47a757,2029,,,,,,,,,,,,,,,,
0,260604019,s:40~l:59~e:260604019~c:260604019,2006-06-04T23:00Z,0,True,False,False,False,[],2006-06-04T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,4f91cd,f1f2f3,1847,,,,,,,,,,,,,
0,260604014,s:40~l:59~e:260604014~c:260604014,2006-06-05T01:00Z,0,True,False,False,False,[],2006-06-05T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,2006,000000,c7cfd4,780,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,260606016,s:40~l:59~e:260606016~c:260606016,2006-06-06T23:00Z,0,True,False,False,False,[],2006-06-06T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260606011,s:40~l:59~e:260606011~c:260606011,2006-06-07T02:30Z,0,True,False,False,False,[],2006-06-07T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,2006,,,,3a267d,e56020,1949,,,,,,,,,,,,,
0,260607009,s:40~l:59~e:260607009~c:260607009,2006-06-07T15:00Z,0,True,False,False,False,[],2006-06-07T15:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,2006,de6b36,002d62,2160,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,
0,260607005,s:40~l:59~e:260607005~c:260607005,2006-06-07T23:00Z,0,True,False,False,False,[],2006-06-07T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2006,e03a3e,09295a,1823,e2382f,08265b,,,,,,,,,,,,,,
0,260607014,s:40~l:59~e:260607014~c:260607014,2006-06-08T02:00Z,0,True,False,False,False,[],2006-06-08T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,260607006,s:40~l:59~e:260607006~c:260607006,2006-06-08T02:30Z,0,True,False,False,False,[],2006-06-08T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260609001,s:40~l:59~e:260609001~c:260609001,2006-06-09T23:00Z,0,True,False,False,False,[],2006-06-09T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,,,,,,,,,,,,,,,,
0,260609018,s:40~l:59~e:260609018~c:260609018,2006-06-09T23:00Z,0,True,False,False,False,[],2006-06-09T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,,,,,,,
0,260609017,s:40~l:59~e:260609017~c:260609017,2006-06-10T00:00Z,0,True,False,False,False,[],2006-06-10T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2006,005084,47a757,2029,000000,c7cfd4,780,,,,,,,,,,,,,
0,260609004,s:40~l:59~e:260609004~c:260609004,2006-06-10T00:30Z,0,True,False,False,False,[],2006-06-10T00:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,,,,,,,,,,,,,,,,
0,260609011,s:40~l:59~e:260609011~c:260609011,2006-06-10T02:00Z,0,True,False,False,False,[],2006-06-10T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,2006,11213e,c5d646,1911,3a267d,e56020,1949,,,,,,,,,,,,,
0,260609006,s:40~l:59~e:260609006~c:260609006,2006-06-10T02:30Z,0,True,False,False,False,[],2006-06-10T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,532481,49ac9c,1841,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,260610017,s:40~l:59~e:260610017~c:260610017,2006-06-11T00:00Z,0,True,False,False,False,[],2006-06-11T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,https://a.espncdn.com/i/teamlogos/wnba/500/sas.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,2006,0d79b9,89c9bf,1826,000000,c7cfd4,780,,,,,,,,,,,,,
0,260610013,s:40~l:59~e:260610013~c:260610013,2006-06-11T02:00Z,0,True,False,False,False,[],2006-06-11T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2006,4f91cd,f1f2f3,1847,,,,,,,,,,,,,,,,
0,260611018,s:40~l:59~e:260611018~c:260611018,2006-06-11T20:00Z,0,True,False,False,False,[],2006-06-11T20:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,2006,e03a3e,09295a,1823,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,playoff,Playoff Series,CT Wins series 2-0,True,3.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/18?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2006/teams/16?lang=en&region=us'}]",
0,260611005,s:40~l:59~e:260611005~c:260611005,2006-06-11T22:00Z,0,True,False,False,False,[],2006-06-11T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2006,05452a,f7c43c,2184,e2382f,08265b,,,,,,,,,,,,,,
0,260611008,s:40~l:59~e:260611008~c:260611008,2006-06-11T22:00Z,0,True,False,False,False,[],2006-06-11T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,2006,,,,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,
0,260613016,s:40~l:59~e:260613016~c:260613016,2006-06-13T23:00Z,0,True,False,False,False,[],2006-06-13T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,2006,,,,e03a3e,09295a,1823,,,,,,,,,,,,,
0,260613009,s:40~l:59~e:260613009~c:260613009,2006-06-13T23:30Z,0,True,False,False,False,[],2006-06-13T23:30Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2006,e2382f,08265b,,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,OT
