id,date,attendance,timeValid,neutralSite,boxscoreAvailable,ticketsAvailable,notes,type.id,type.text,type.abbreviation,type.slug,type.type,venue.fullName,venue.address.city,venue.address.state,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.location,home.abbreviation,home.displayName,home.shortDisplayName,home.logos,away.id,away.location,away.abbreviation,away.displayName,away.shortDisplayName,away.logos,season,game_id,PBP,player_box
401391820,2022-07-29T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,College Park Center,Arlington,TX,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 28th at 8:00 PM EDT",7/28 - 8:00 PM EDT,3,Dallas,DAL,Dallas Wings,Wings,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:36Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:37Z'}]",16,Washington,WSH,Washington Mystics,Mystics,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-28T16:46Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-28T16:47Z'}]",2022,401391820,FALSE,FALSE
401391818,2022-07-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Gateway Center,College Park,GA,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 28th at 7:00 PM EDT",7/28 - 7:00 PM EDT,20,Atlanta,ATL,Atlanta Dream,Dream,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:43Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:44Z'}]",8,Minnesota,MIN,Minnesota Lynx,Lynx,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:04Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:04Z'}]",2022,401391818,FALSE,FALSE
401391819,2022-07-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Mohegan Sun Arena,Uncasville,CT,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 28th at 7:00 PM EDT",7/28 - 7:00 PM EDT,18,Connecticut,CONN,Connecticut Sun,Sun,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-02-01T18:05Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-02-01T18:05Z'}]",14,Seattle,SEA,Seattle Storm,Storm,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-03-08T15:23Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'lastUpdated': '2021-03-08T15:25Z'}]",2022,401391819,FALSE,FALSE
401391817,2022-07-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Target Center,Minneapolis,MN,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 24th at 7:00 PM EDT",7/24 - 7:00 PM EDT,8,Minnesota,MIN,Minnesota Lynx,Lynx,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:04Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:04Z'}]",18,Connecticut,CONN,Connecticut Sun,Sun,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-02-01T18:05Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-02-01T18:05Z'}]",2022,401391817,FALSE,FALSE
401391816,2022-07-24T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Climate Pledge Arena,Seattle,WA,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 24th at 6:00 PM EDT",7/24 - 6:00 PM EDT,14,Seattle,SEA,Seattle Storm,Storm,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-03-08T15:23Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'lastUpdated': '2021-03-08T15:25Z'}]",20,Atlanta,ATL,Atlanta Dream,Dream,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:43Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:44Z'}]",2022,401391816,FALSE,FALSE
401391815,2022-07-24T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Hinkle Fieldhouse,Indianapolis,IN,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 24th at 3:00 PM EDT",7/24 - 3:00 PM EDT,5,Indiana,IND,Indiana Fever,Fever,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:28Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:28Z'}]",3,Dallas,DAL,Dallas Wings,Wings,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:36Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:37Z'}]",2022,401391815,FALSE,FALSE
401391814,2022-07-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Michelob ULTRA Arena,Las Vegas,NV,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, July 23rd at 10:00 PM EDT",7/23 - 10:00 PM EDT,17,Las Vegas,LV,Las Vegas Aces,Aces,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:18Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:18Z'}]",6,Los Angeles,LA,Los Angeles Sparks,Sparks,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-05-20T14:35Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-05-20T14:35Z'}]",2022,401391814,FALSE,FALSE
401391813,2022-07-23T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Barclays Center,Brooklyn,NY,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, July 23rd at 7:00 PM EDT",7/23 - 7:00 PM EDT,9,New York,NY,New York Liberty,Liberty,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-14T20:57Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-14T20:57Z'}]",19,Chicago,CHI,Chicago Sky,Sky,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:38Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:38Z'}]",2022,401391813,FALSE,FALSE
401391812,2022-07-23T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Footprint Center,Phoenix,AZ,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, July 22nd at 10:00 PM EDT",7/22 - 10:00 PM EDT,11,Phoenix,PHX,Phoenix Mercury,Mercury,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-14T19:45Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-14T19:46Z'}]",14,Seattle,SEA,Seattle Storm,Storm,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-03-08T15:23Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'lastUpdated': '2021-03-08T15:25Z'}]",2022,401391812,FALSE,FALSE
401391811,2022-07-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Wintrust Arena,Chicago,IL,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, July 22nd at 8:00 PM EDT",7/22 - 8:00 PM EDT,19,Chicago,CHI,Chicago Sky,Sky,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:38Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:38Z'}]",3,Dallas,DAL,Dallas Wings,Wings,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:36Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/dal.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:37Z'}]",2022,401391811,FALSE,FALSE
401391810,2022-07-23T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Target Center,Minneapolis,MN,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, July 22nd at 8:00 PM EDT",7/22 - 8:00 PM EDT,8,Minnesota,MIN,Minnesota Lynx,Lynx,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:04Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/min.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:04Z'}]",18,Connecticut,CONN,Connecticut Sun,Sun,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-02-01T18:05Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-02-01T18:05Z'}]",2022,401391810,FALSE,FALSE
401391809,2022-07-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Michelob ULTRA Arena,Las Vegas,NV,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 21st at 10:00 PM EDT",7/21 - 10:00 PM EDT,17,Las Vegas,LV,Las Vegas Aces,Aces,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:18Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:18Z'}]",5,Indiana,IND,Indiana Fever,Fever,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:28Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:28Z'}]",2022,401391809,FALSE,FALSE
401391808,2022-07-21T19:30Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,crypto.com Arena,Los Angeles,CA,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 21st at 3:30 PM EDT",7/21 - 3:30 PM EDT,6,Los Angeles,LA,Los Angeles Sparks,Sparks,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-05-20T14:35Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-05-20T14:35Z'}]",20,Atlanta,ATL,Atlanta Dream,Dream,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:43Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:44Z'}]",2022,401391808,FALSE,FALSE
401391807,2022-07-21T15:30Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Capital One Arena,Washington,DC,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, July 21st at 11:30 AM EDT",7/21 - 11:30 AM EDT,16,Washington,WSH,Washington Mystics,Mystics,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-28T16:46Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/wsh.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-28T16:47Z'}]",9,New York,NY,New York Liberty,Liberty,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-14T20:57Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-14T20:57Z'}]",2022,401391807,FALSE,FALSE
401391806,2022-07-20T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Wintrust Arena,Chicago,IL,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Wed, July 20th at 12:00 PM EDT",7/20 - 12:00 PM EDT,19,Chicago,CHI,Chicago Sky,Sky,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:38Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/chi.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:38Z'}]",14,Seattle,SEA,Seattle Storm,Storm,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-03-08T15:23Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'lastUpdated': '2021-03-08T15:25Z'}]",2022,401391806,FALSE,FALSE
401391805,2022-07-20T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,crypto.com Arena,Los Angeles,CA,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, July 19th at 10:30 PM EDT",7/19 - 10:30 PM EDT,6,Los Angeles,LA,Los Angeles Sparks,Sparks,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-05-20T14:35Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/la.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-05-20T14:35Z'}]",5,Indiana,IND,Indiana Fever,Fever,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:28Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:28Z'}]",2022,401391805,FALSE,FALSE
401391804,2022-07-20T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Michelob ULTRA Arena,Las Vegas,NV,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, July 19th at 10:00 PM EDT",7/19 - 10:00 PM EDT,17,Las Vegas,LV,Las Vegas Aces,Aces,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:18Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/lv.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:18Z'}]",20,Atlanta,ATL,Atlanta Dream,Dream,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:43Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:44Z'}]",2022,401391804,FALSE,FALSE
401391803,2022-07-19T15:30Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Mohegan Sun Arena,Uncasville,CT,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, July 19th at 11:30 AM EDT",7/19 - 11:30 AM EDT,18,Connecticut,CONN,Connecticut Sun,Sun,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-02-01T18:05Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/conn.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-02-01T18:05Z'}]",9,New York,NY,New York Liberty,Liberty,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-14T20:57Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ny.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-14T20:57Z'}]",2022,401391803,FALSE,FALSE
401391801,2022-07-17T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Footprint Center,Phoenix,AZ,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 17th at 6:00 PM EDT",7/17 - 6:00 PM EDT,11,Phoenix,PHX,Phoenix Mercury,Mercury,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-14T19:45Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/phx.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-14T19:46Z'}]",20,Atlanta,ATL,Atlanta Dream,Dream,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-16T15:43Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/atl.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-16T15:44Z'}]",2022,401391801,FALSE,FALSE
401391802,2022-07-17T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],1,Standard,STD,standard,standard,Climate Pledge Arena,Seattle,WA,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 17th at 6:00 PM EDT",7/17 - 6:00 PM EDT,14,Seattle,SEA,Seattle Storm,Storm,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2021-03-08T15:23Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard'], 'lastUpdated': '2021-03-08T15:24Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/scoreboard/sea.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'scoreboard', 'dark'], 'lastUpdated': '2021-03-08T15:25Z'}]",5,Indiana,IND,Indiana Fever,Fever,"[{'href': 'https://a.espncdn.com/i/teamlogos/wnba/500/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'default'], 'lastUpdated': '2020-07-15T15:28Z'}, {'href': 'https://a.espncdn.com/i/teamlogos/wnba/500-dark/ind.png', 'width': 500, 'height': 500, 'alt': '', 'rel': ['full', 'dark'], 'lastUpdated': '2020-07-15T15:28Z'}]",2022,401391802,FALSE,FALSE
