id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,game_id,season,season_type,PBP
240919003,s:40~l:59~e:240919003~c:240919003,2004-09-19T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-19T18:00Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,240919003,2004,2,TRUE
240919018,s:40~l:59~e:240919018~c:240919018,2004-09-19T16:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-19T16:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,240919018,2004,2,TRUE
240918013,s:40~l:59~e:240918013~c:240918013,2004-09-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-19T02:00Z,1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,240918013,2004,2,TRUE
240918014,s:40~l:59~e:240918014~c:240918014,2004-09-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-19T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,240918014,2004,2,TRUE
240917006,s:40~l:59~e:240917006~c:240917006,2004-09-18T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-18T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,240917006,2004,2,TRUE
240917011,s:40~l:59~e:240917011~c:240917011,2004-09-18T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-18T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,240917011,2004,2,TRUE
240917017,s:40~l:59~e:240917017~c:240917017,2004-09-18T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-18T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,240917017,2004,2,TRUE
240917018,s:40~l:59~e:240917018~c:240917018,2004-09-17T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-17T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,240917018,2004,2,TRUE
240916004,s:40~l:59~e:240916004~c:240916004,2004-09-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-17T00:00Z,1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,240916004,2004,2,TRUE
240916009,s:40~l:59~e:240916009~c:240916009,2004-09-16T23:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'AT RADIO CITY MUSIC HALL'}]",2004-09-16T23:30Z,1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,240916009,2004,2,TRUE
240915014,s:40~l:59~e:240915014~c:240915014,2004-09-16T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-16T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,240915014,2004,2,TRUE
240915017,s:40~l:59~e:240915017~c:240915017,2004-09-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-16T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,240915017,2004,2,TRUE
240915001,s:40~l:59~e:240915001~c:240915001,2004-09-15T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-15T23:00Z,1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,240915001,2004,2,TRUE
240914006,s:40~l:59~e:240914006~c:240914006,2004-09-15T02:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-15T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,240914006,2004,2,TRUE
240914004,s:40~l:59~e:240914004~c:240914004,2004-09-15T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-15T00:30Z,1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,240914004,2004,2,TRUE
240914003,s:40~l:59~e:240914003~c:240914003,2004-09-14T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2004-09-14T23:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,240914003,2004,2,TRUE
