id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,PBP,team_box,player_box
400789026,s:40~l:54~e:400789026~c:400789026,2015-04-08T00:30Z,19810,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - NATIONAL CHAMPIONSHIP""""""""""""""""}]",2015-04-08T00:30Z,,"",1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,400789026,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400788020,s:40~l:54~e:400788020~c:400788020,2015-04-06T01:04Z,19730,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - FINAL FOUR""""""""""""""""}]",2015-04-06T01:04Z,,"",1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,400788020,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400787891,s:40~l:54~e:400787891~c:400787891,2015-04-05T22:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - FINAL FOUR""""""""""""""""}]",2015-04-05T22:30Z,,"",1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,400787891,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400788561,s:40~l:54~e:400788561~c:400788561,2015-04-04T19:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - CHAMPIONSHIP""""""""""""""""}]",2015-04-04T19:00Z,37,BM,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,400788561,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400787886,s:40~l:54~e:400787886~c:400787886,2015-04-01T23:00Z,2209,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - SEMIFINAL""""""""""""""""}]",2015-04-01T23:00Z,37,BM,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,400787886,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400787885,s:40~l:54~e:400787885~c:400787885,2015-04-01T23:00Z,3025,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - SEMIFINAL""""""""""""""""}]",2015-04-01T23:00Z,37,BM,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,400787885,2015,3,OT,,"","",,37,TRUE,TRUE,TRUE
400787765,s:40~l:54~e:400787765~c:400787765,2015-03-31T01:00Z,5032,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - SPOKANE REGION - ELITE 8""""""""""""""""}]",2015-03-31T01:00Z,,"",2228,Spokane Arena,Spokane,WA,11736,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,400787765,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400787782,s:40~l:54~e:400787782~c:400787782,2015-03-30T23:00Z,7686,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - ALBANY REGION - ELITE 8""""""""""""""""}]",2015-03-30T23:00Z,,"",20,MVP Arena,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,400787782,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400787683,s:40~l:54~e:400787683~c:400787683,2015-03-30T00:30Z,3329,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - OKLAHOMA CITY REGION - ELITE 8""""""""""""""""}]",2015-03-30T00:30Z,,"",2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,400787683,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400787555,s:40~l:54~e:400787555~c:400787555,2015-03-29T21:00Z,838,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'WBI CHAMPIONSHIP GAME'}]",2015-03-29T21:00Z,0,N/A,2217,Earl K. Long Gym,Lafayette,LA,1121,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,2561,s:40~l:54~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,2169,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,400787555,2015,3,"",,"","",,,FALSE,TRUE,TRUE
400787577,s:40~l:54~e:400787577~c:400787577,2015-03-29T21:00Z,746,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - QUARTERFINAL""""""""""""""""}]",2015-03-29T21:00Z,37,BM,479,Pauley Pavilion,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,St Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,400787577,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400787560,s:40~l:54~e:400787560~c:400787560,2015-03-29T21:00Z,2587,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - QUARTERFINAL""""""""""""""""}]",2015-03-29T21:00Z,37,BM,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2393,s:40~l:54~t:2393,Middle Tennessee,Lady Raiders,MTU,Middle Tennessee Lady Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,400787560,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400787557,s:40~l:54~e:400787557~c:400787557,2015-03-29T19:00Z,5480,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - QUARTERFINAL""""""""""""""""}]",2015-03-29T19:00Z,37,BM,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,400787557,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400787556,s:40~l:54~e:400787556~c:400787556,2015-03-29T18:00Z,2509,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - QUARTERFINAL""""""""""""""""}]",2015-03-29T18:00Z,37,BM,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,400787556,2015,3,OT,,"","",,37,TRUE,TRUE,TRUE
400787679,s:40~l:54~e:400787679~c:400787679,2015-03-29T16:00Z,6364,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - GREENSBORO REGION - ELITE 8""""""""""""""""}]",2015-03-29T16:00Z,,"",349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,400787679,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786651,s:40~l:54~e:400786651~c:400786651,2015-03-28T23:00Z,8686,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - SPOKANE REGION - SWEET 16""""""""""""""""}]",2015-03-28T23:00Z,,"",2228,Spokane Arena,Spokane,WA,11736,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,400786651,2015,3,OT,,"","",,22,TRUE,TRUE,TRUE
400786647,s:40~l:54~e:400786647~c:400786647,2015-03-28T20:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - SPOKANE REGION - SWEET 16""""""""""""""""}]",2015-03-28T20:30Z,,"",2228,Spokane Arena,Spokane,WA,11736,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,400786647,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786692,s:40~l:54~e:400786692~c:400786692,2015-03-28T18:22Z,8259,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - ALBANY REGION - SWEET 16""""""""""""""""}]",2015-03-28T18:22Z,,"",20,MVP Arena,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,400786692,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786686,s:40~l:54~e:400786686~c:400786686,2015-03-28T16:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - ALBANY REGION - SWEET 16""""""""""""""""}]",2015-03-28T16:00Z,,"",20,MVP Arena,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,400786686,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786693,s:40~l:54~e:400786693~c:400786693,2015-03-28T02:05Z,6286,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - GREENSBORO REGION - SWEET 16""""""""""""""""}]",2015-03-28T02:05Z,,"",349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,400786693,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786652,s:40~l:54~e:400786652~c:400786652,2015-03-28T02:00Z,3878,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - OKLAHOMA CITY REGION - SWEET 16""""""""""""""""}]",2015-03-28T02:00Z,,"",2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,87,s:40~l:54~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,400786652,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786474,s:40~l:54~e:400786474~c:400786474,2015-03-27T23:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - OKLAHOMA CITY REGION - SWEET 16""""""""""""""""}]",2015-03-27T23:30Z,,"",2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,400786474,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786648,s:40~l:54~e:400786648~c:400786648,2015-03-27T23:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""NCAA WOMEN'S CHAMPIONSHIP - GREENSBORO REGION - SWEET 16""""""""""""""""}]",2015-03-27T23:00Z,,"",349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,400786648,2015,3,"",,"","",,22,TRUE,TRUE,TRUE
400786703,s:40~l:54~e:400786703~c:400786703,2015-03-27T02:00Z,626,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-27T02:00Z,37,BM,2078,The Nest,Sacramento,CA,1012,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,St Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,400786703,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400786509,s:40~l:54~e:400786509~c:400786509,2015-03-27T02:00Z,760,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-27T02:00Z,37,BM,479,Pauley Pavilion,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2458,s:40~l:54~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,400786509,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400786511,s:40~l:54~e:400786511~c:400786511,2015-03-27T00:00Z,2806,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-27T00:00Z,37,BM,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2393,s:40~l:54~t:2393,Middle Tennessee,Lady Raiders,MTU,Middle Tennessee Lady Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,145,s:40~l:54~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,400786511,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400786694,s:40~l:54~e:400786694~c:400786694,2015-03-26T23:00Z,513,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'WBI TOURNAMENT - SEMIFINAL'}]",2015-03-26T23:00Z,0,N/A,2217,Earl K. Long Gym,Lafayette,LA,1121,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,198,s:40~l:54~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,47,400786694,2015,3,"",,"","",,,FALSE,TRUE,TRUE
400786839,s:40~l:54~e:400786839~c:400786839,2015-03-26T23:00Z,1471,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-26T23:00Z,37,BM,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,400786839,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400786658,s:40~l:54~e:400786658~c:400786658,2015-03-26T23:00Z,1383,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-26T23:00Z,37,BM,1986,Crisler Center,Ann Arbor,MI,12707,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,142,s:40~l:54~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,TRUE,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,23,400786658,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
400786507,s:40~l:54~e:400786507~c:400786507,2015-03-26T23:00Z,438,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-26T23:00Z,37,BM,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,152,s:40~l:54~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,2139,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,400786507,2015,3,OT,,"","",,37,TRUE,TRUE,TRUE
400786475,s:40~l:54~e:400786475~c:400786475,2015-03-26T23:00Z,409,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2015-03-26T23:00Z,37,BM,1969,Finneran Pavilion,Villanova,PA,6501,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2599,s:40~l:54~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,400786475,2015,3,"",,"","",,37,TRUE,TRUE,TRUE
