id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,game_id,PBP,team_box,player_box
310700278,s:40~l:54~e:310700278~c:310700278,2011-03-11T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WAC WOMEN'S TOURNAMENT - SEMIFINALS AT LAS VEGAS NV""""""""""""""""}]",2011-03-11T22:30Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,30,"",2011,30,Western Athletic Conference,WAC,TRUE,36,310700278,FALSE,FALSE,FALSE
310700027,s:40~l:54~e:310700027~c:310700027,2011-03-11T22:15Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG WEST WOMEN'S TOURNAMENT - SEMIFINALS AT ANAHEIM CA""""""""""""""""}]",2011-03-11T22:15Z,10,QUALIFY,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,"",TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,183563,bc9305,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,"",2011,9,Big West Conference,Big West,TRUE,10,310700027,FALSE,FALSE,FALSE
310700295,s:40~l:54~e:310700295~c:310700295,2011-03-11T22:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""CAA WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT UPPER MARLBORO MD""""""""""""""""}]",2011-03-11T22:00Z,11,RD128,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,"",2011,10,Colonial Athletic Association,CAA,TRUE,11,310700295,FALSE,FALSE,FALSE
310702130,s:40~l:54~e:310702130~c:310702130,2011-03-11T21:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""GREAT WEST WOMEN'S CHAMPIONSHIP - SEMIFINALS AT OREM UT""""""""""""""""}]",2011-03-11T21:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,"",TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,3084,s:40~l:54~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,"",2011,,"","",,,310702130,FALSE,FALSE,FALSE
310700156,s:40~l:54~e:310700156~c:310700156,2011-03-11T20:35Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MVC WOMEN'S TOURNAMENT - QUARTERFINALS AT ST. CHARLES MO""""""""""""""""}]",2011-03-11T20:35Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,156,s:40~l:54~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,2162,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,"",2011,18,Missouri Valley Conference,MVC,TRUE,19,310700156,FALSE,FALSE,FALSE
310700245,s:40~l:54~e:310700245~c:310700245,2011-03-11T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""PHILLIPS 66 BIG 12 WOMEN'S CHAMPIONSHIP - SEMIFINALS AT KANSAS CITY MO""""""""""""""""}]",2011-03-11T20:30Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,"",2011,8,Big 12 Conference,Big 12,TRUE,5,310700245,TRUE,FALSE,FALSE
310700024,s:40~l:54~e:310700024~c:310700024,2011-03-11T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""PAC-10 WOMEN'S TOURNAMENT - SEMIFINALS AT LOS ANGELES CA""""""""""""""""}]",2011-03-11T20:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,"",2011,21,Pac-12 Conference,Pac-12,TRUE,25,310700024,TRUE,FALSE,FALSE
310702348,s:40~l:54~e:310702348~c:310702348,2011-03-11T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WAC WOMEN'S TOURNAMENT - SEMIFINALS AT LAS VEGAS NV""""""""""""""""}]",2011-03-11T20:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,2440,s:40~l:54~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,"",2011,30,Western Athletic Conference,WAC,TRUE,36,310702348,FALSE,FALSE,FALSE
310700252,s:40~l:54~e:310700252~c:310700252,2011-03-11T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MOUNTAIN WEST WOMEN'S CHAMPIONSHIP - SEMIFINALS AT LAS VEGAS NV""""""""""""""""}]",2011-03-11T20:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,"",2011,44,Mountain West Conference,Mountain West,TRUE,20,310700252,FALSE,FALSE,FALSE
310700013,s:40~l:54~e:310700013~c:310700013,2011-03-11T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG WEST WOMEN'S TOURNAMENT - SEMIFINALS AT ANAHEIM CA""""""""""""""""}]",2011-03-11T20:00Z,10,QUALIFY,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,"",2011,9,Big West Conference,Big West,TRUE,10,310700013,FALSE,FALSE,FALSE
310702670,s:40~l:54~e:310702670~c:310702670,2011-03-11T19:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""CAA WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT UPPER MARLBORO MD""""""""""""""""}]",2011-03-11T19:30Z,11,RD128,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,"",2011,10,Colonial Athletic Association,CAA,TRUE,11,310702670,FALSE,FALSE,FALSE
310702649,s:40~l:54~e:310702649~c:310702649,2011-03-11T19:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MAC WOMEN'S TOURNAMENT - SEMIFINALS AT CLEVELAND OH""""""""""""""""}]",2011-03-11T19:30Z,16,SEMI,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,"",2011,14,Mid-American Conference,MAC,TRUE,16,310702649,FALSE,FALSE,FALSE
310702415,s:40~l:54~e:310702415~c:310702415,2011-03-11T19:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MEAC WOMEN'S TOURNAMENT - SEMIFINALS AT WINSTON-SALEM NC""""""""""""""""}]",2011-03-11T19:30Z,18,EXH,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2415,s:40~l:54~t:2415,Morgan State,Lady Bears,MORG,Morgan State Lady Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,TRUE,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,"",2011,16,Mid-Eastern Athletic Conference,MEAC,TRUE,18,310702415,FALSE,FALSE,FALSE
310702272,s:40~l:54~e:310702272~c:310702272,2011-03-11T19:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG SOUTH WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT HIGH POINT NC""""""""""""""""}]",2011-03-11T19:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,TRUE,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,"",2011,6,Big South Conference,Big South,TRUE,8,310702272,FALSE,FALSE,FALSE
310700155,s:40~l:54~e:310700155~c:310700155,2011-03-11T19:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""GREAT WEST WOMEN'S CHAMPIONSHIP - SEMIFINALS AT OREM UT""""""""""""""""}]",2011-03-11T19:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,155,s:40~l:54~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,TRUE,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,47,2277,s:40~l:54~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,"",TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,"",2011,,"","",,,310700155,FALSE,FALSE,FALSE
310700248,s:40~l:54~e:310700248~c:310700248,2011-03-11T18:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""C-USA WOMEN'S CHAMPIONSHIP - SEMIFINALS AT EL PASO TX""""""""""""""""}]",2011-03-11T18:30Z,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,"",2011,11,Conference USA,C-USA,TRUE,12,310700248,TRUE,FALSE,FALSE
310702460,s:40~l:54~e:310702460~c:310702460,2011-03-11T18:05Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MVC WOMEN'S TOURNAMENT - QUARTERFINALS AT ST. CHARLES MO""""""""""""""""}]",2011-03-11T18:05Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,"",2011,18,Missouri Valley Conference,MVC,TRUE,19,310702460,FALSE,FALSE,FALSE
310700239,s:40~l:54~e:310700239~c:310700239,2011-03-11T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""PHILLIPS 66 BIG 12 WOMEN'S CHAMPIONSHIP - SEMIFINALS AT KANSAS CITY MO""""""""""""""""}]",2011-03-11T18:00Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2306,s:40~l:54~t:2306,Kansas St,Wildcats,KSU,Kansas St Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,"",2011,8,Big 12 Conference,Big 12,TRUE,5,310700239,TRUE,FALSE,FALSE
310702504,s:40~l:54~e:310702504~c:310702504,2011-03-11T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""SWAC WOMEN'S TOURNAMENT - SEMIFINALS AT GARLAND TX""""""""""""""""}]",2011-03-11T18:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2504,s:40~l:54~t:2504,Prairie View A&M,Lady Panthers,PV,Prairie View A&M Lady Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,ffd10a,TRUE,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,"",2011,26,Southwestern Athletic Conference,SWAC,TRUE,31,310702504,FALSE,FALSE,FALSE
310702335,s:40~l:54~e:310702335~c:310702335,2011-03-11T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG SOUTH WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT HIGH POINT NC""""""""""""""""}]",2011-03-11T17:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCAR,Coastal Carolina Chanticleers,C. Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,"",2011,6,Big South Conference,Big South,TRUE,8,310702335,FALSE,FALSE,FALSE
310702261,s:40~l:54~e:310702261~c:310702261,2011-03-11T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MEAC WOMEN'S TOURNAMENT - SEMIFINALS AT WINSTON-SALEM NC""""""""""""""""}]",2011-03-11T17:00Z,18,EXH,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,"",2011,16,Mid-Eastern Athletic Conference,MEAC,TRUE,18,310702261,FALSE,FALSE,FALSE
310700256,s:40~l:54~e:310700256~c:310700256,2011-03-11T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""CAA WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT UPPER MARLBORO MD""""""""""""""""}]",2011-03-11T17:00Z,11,RD128,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,"",2011,10,Colonial Athletic Association,CAA,TRUE,11,310700256,FALSE,FALSE,FALSE
310700189,s:40~l:54~e:310700189~c:310700189,2011-03-11T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MAC WOMEN'S TOURNAMENT - SEMIFINALS AT CLEVELAND OH""""""""""""""""}]",2011-03-11T17:00Z,16,SEMI,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,"",2011,14,Mid-American Conference,MAC,TRUE,16,310700189,FALSE,FALSE,FALSE
310702116,s:40~l:54~e:310702116~c:310702116,2011-03-11T16:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""C-USA WOMEN'S CHAMPIONSHIP - SEMIFINALS AT EL PASO TX""""""""""""""""}]",2011-03-11T16:00Z,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,TRUE,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,"",2011,11,Conference USA,C-USA,TRUE,12,310702116,FALSE,FALSE,FALSE
310690328,s:40~l:54~e:310690328~c:310690328,2011-03-11T04:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WAC WOMEN'S TOURNAMENT - QUARTERFINALS AT LAS VEGAS""""""""""""""""}]",2011-03-11T04:30Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,30,166,s:40~l:54~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,"",2011,30,Western Athletic Conference,WAC,TRUE,36,310690328,FALSE,FALSE,FALSE
310690149,s:40~l:54~e:310690149~c:310690149,2011-03-11T03:05Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG SKY WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT PORTLAND OR""""""""""""""""}]",2011-03-11T03:05Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,149,s:40~l:54~t:149,Montana,Lady Griz,MONT,Montana Lady Griz,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,304,s:40~l:54~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,e9a126,TRUE,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,"",2011,5,Big Sky Conference,Big Sky,TRUE,7,310690149,FALSE,FALSE,FALSE
310690282,s:40~l:54~e:310690282~c:310690282,2011-03-11T02:35Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""MVC WOMEN'S TOURNAMENT - 1st ROUND AT ST. CHARLES MO""""""""""""""""}]",2011-03-11T02:35Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,"",2011,18,Missouri Valley Conference,MVC,TRUE,19,310690282,FALSE,FALSE,FALSE
310690248,s:40~l:54~e:310690248~c:310690248,2011-03-11T02:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""C-USA WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT EL PASO TX""""""""""""""""}]",2011-03-11T02:30Z,12,RD64,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,"",2011,11,Conference USA,C-USA,TRUE,12,310690248,TRUE,FALSE,FALSE
310692440,s:40~l:54~e:310692440~c:310692440,2011-03-11T02:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WAC WOMEN'S TOURNAMENT - QUARTERFINALS AT LAS VEGAS""""""""""""""""}]",2011-03-11T02:00Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2440,s:40~l:54~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,2018,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,30,"",2011,30,Western Athletic Conference,WAC,TRUE,36,310692440,FALSE,FALSE,FALSE
310690012,s:40~l:54~e:310690012~c:310690012,2011-03-11T01:15Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""PAC-10 WOMEN'S TOURNAMENT - QUARTERFINALS AT LOS ANGELES""""""""""""""""}]",2011-03-11T01:15Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,AE2531,ffc72c,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,"",2011,21,Pac-12 Conference,Pac-12,TRUE,25,310690012,TRUE,FALSE,FALSE
310690008,s:40~l:54~e:310690008~c:310690008,2011-03-11T01:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': ''}]",2011-03-11T01:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,43,"",2011,,"","",,,310690008,FALSE,FALSE,FALSE
310690147,s:40~l:54~e:310690147~c:310690147,2011-03-11T00:35Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""BIG SKY WOMEN'S CHAMPIONSHIP - QUARTERFINALS AT PORTLAND OR""""""""""""""""}]",2011-03-11T00:35Z,,"",0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,147,s:40~l:54~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,TRUE,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,TRUE,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,"",2011,5,Big Sky Conference,Big Sky,TRUE,7,310690147,FALSE,FALSE,FALSE
