id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id
400912316,s:40~l:54~e:400912316~c:400912316,2016-11-11T23:00Z,1748,True,False,False,False,[],2016-11-11T23:00Z,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,400912316,2017,2,,,,,,
400911850,s:40~l:54~e:400911850~c:400911850,2016-11-11T22:00Z,2003,True,False,False,False,[],2016-11-11T22:00Z,0,N/A,4809,Veterans Memorial Arena,Jacksonville,FL,0.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,400911850,2017,2,,,,,,
400911265,s:40~l:54~e:400911265~c:400911265,2016-11-12T02:00Z,2055,True,False,False,False,"[{'type': 'event', 'headline': 'MAGGIE DIXON CLASSIC'}]",2016-11-12T02:00Z,0,N/A,1997,McGrath-Phillips Arena,Chicago,IL,3000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,305,s:40~l:54~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,True,1997,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,400911265,2017,2,,,,,,
400914174,s:40~l:54~e:400914174~c:400914174,2016-11-12T00:00Z,2422,True,False,False,False,[],2016-11-12T00:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,True,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,True,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,400914174,2017,2,,,,,,
400912220,s:40~l:54~e:400912220~c:400912220,2016-11-12T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2016-11-12T01:00Z,0,N/A,2071,Mizzou Arena,Columbia,MO,15061.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,142,s:40~l:54~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,True,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,23,2000,s:40~l:54~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,True,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,25,400912220,2017,2,,,,,,
400913863,s:40~l:54~e:400913863~c:400913863,2016-11-11T22:00Z,3076,True,False,False,False,[],2016-11-11T22:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9301.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,400913863,2017,2,,,,,,
400920354,s:40~l:54~e:400920354~c:400920354,2016-11-11T15:00Z,0,True,False,False,False,[],2016-11-11T15:00Z,0,N/A,2069,Charles L. Sewall Center,Moon Township,PA,3056.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2523,s:40~l:54~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,214,s:40~l:54~t:214,Point Park,Pioneers,PP,Point Park Pioneers,Point Park,000000,,False,,,,400920354,2017,2,,,,,,
400920102,s:40~l:54~e:400920102~c:400920102,2016-11-11T16:00Z,1049,True,False,False,False,[],2016-11-11T16:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,47,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,400920102,2017,2,,,,,,
400914421,s:40~l:54~e:400914421~c:400914421,2016-11-11T16:00Z,0,True,False,False,False,[],2016-11-11T16:00Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,400914421,2017,2,,,,,,
400913142,s:40~l:54~e:400913142~c:400913142,2016-11-11T16:00Z,0,True,False,False,False,[],2016-11-11T16:00Z,0,N/A,299,Worthen Arena,Muncie,IN,11500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,2029,s:40~l:54~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,400913142,2017,2,,,,,,
400911259,s:40~l:54~e:400911259~c:400911259,2016-11-11T16:00Z,0,True,False,False,False,[],2016-11-11T16:00Z,0,N/A,2161,Walsh Gymnasium,South Orange,NJ,1655.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,2542,s:40~l:54~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,400911259,2017,2,,,,,,
400911835,s:40~l:54~e:400911835~c:400911835,2016-11-11T16:30Z,4330,True,False,False,False,[],2016-11-11T16:30Z,0,N/A,2142,Bud Walton Arena,Fayetteville,AR,19200.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,400911835,2017,2,,,,,,
400921476,s:40~l:54~e:400921476~c:400921476,2016-11-11T17:00Z,0,True,False,False,False,[],2016-11-11T17:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2113,s:40~l:54~t:2113,Centenary,Ladies,CEN,Centenary Ladies,Centenary,a20b36,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,,400921476,2017,2,,,,,,
400912922,s:40~l:54~e:400912922~c:400912922,2016-11-11T17:00Z,969,True,False,False,False,[],2016-11-11T17:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15544.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,400912922,2017,2,,,,,,
400911931,s:40~l:54~e:400911931~c:400911931,2016-11-11T17:00Z,2242,True,False,False,False,[],2016-11-11T17:00Z,0,N/A,1912,Littlejohn Coliseum,Clemson,SC,9000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,True,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,400911931,2017,2,,,,,,
400911052,s:40~l:54~e:400911052~c:400911052,2016-11-11T17:00Z,3124,True,False,False,False,[],2016-11-11T17:00Z,0,N/A,1992,Gallagher-Iba Arena,Stillwater,OK,13611.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,400911052,2017,2,,,,,,
400911605,s:40~l:54~e:400911605~c:400911605,2016-11-11T17:30Z,0,True,False,False,False,[],2016-11-11T17:30Z,0,N/A,1961,Moody Coliseum,Dallas,TX,7000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2567,s:40~l:54~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,400911605,2017,2,,,,,,
400905132,s:40~l:54~e:400905132~c:400905132,2016-11-11T18:00Z,10684,True,False,False,False,[],2016-11-11T18:00Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,2540,s:40~l:54~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,True,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,400905132,2017,2,,,,,,
400913613,s:40~l:54~e:400913613~c:400913613,2016-11-11T18:30Z,0,True,False,False,False,[],2016-11-11T18:30Z,0,N/A,1939,Prather Coliseum,Natchitoches,LA,3400.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,N'Western St,492F91,ed6118,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,2326,s:40~l:54~t:2326,Le Tourneau,Yellow Jackets,LET,Le Tourneau Yellow Jackets,LeTourneau,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2326.png,,400913613,2017,2,,,,,,
400921281,s:40~l:54~e:400921281~c:400921281,2016-11-11T19:00Z,0,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,2073,Moore Gymnasium (FL),Daytona Beach,FL,1000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2065,s:40~l:54~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,e9aa12,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,2206,s:40~l:54~t:2206,Edward Waters,Tigers,EAU,Edward Waters Tigers,Edward Waters,000000,,False,,,,400921281,2017,2,,,,,,
400920305,s:40~l:54~e:400920305~c:400920305,2016-11-11T19:00Z,0,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,2002,Francis S. Levien Gymnasium,New York,NY,2500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,171,s:40~l:54~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,400920305,2017,2,,,,,,
400914032,s:40~l:54~e:400914032~c:400914032,2016-11-11T19:00Z,1547,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,236,s:40~l:54~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,True,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,400914032,2017,2,,,,,,
400913664,s:40~l:54~e:400913664~c:400913664,2016-11-11T19:00Z,535,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,1907,People's United Center,Hamden,CT,3570.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,400913664,2017,2,,,,,,
400913143,s:40~l:54~e:400913143~c:400913143,2016-11-11T19:00Z,0,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,2106,Dave Aaron Arena,Clarksville,TN,7257.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,400913143,2017,2,,,,,,
400912735,s:40~l:54~e:400912735~c:400912735,2016-11-11T19:00Z,0,True,False,False,False,[],2016-11-11T19:00Z,0,N/A,2128,Dee Glen Smith Spectrum,Logan,UT,10270.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,True,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,44,224,s:40~l:54~t:224,Westminster (UT),Parson,WEUT,Westminster (UT) Parson,Westminster UT,000000,,False,,,,400912735,2017,2,,,,,,
400920684,s:40~l:54~e:400920684~c:400920684,2016-11-11T20:00Z,0,True,False,False,False,[],2016-11-11T20:00Z,0,N/A,1898,Solomon Court at Cabot Center,Boston,MA,1500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,400920684,2017,2,,,,,,
