id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id
401000509,s:40~l:54~e:401000509~c:401000509,2017-11-11T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'HAWKEYE CHALLENGE'}]",2017-11-11T22:30Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15056.0,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,401000509,2018,2,OT,,,,,
400997085,s:40~l:54~e:400997085~c:400997085,2017-11-11T23:00Z,0,True,False,False,False,[],2017-11-11T23:00Z,0,N/A,1978,Burr Gymnasium,Washington,DC,2700.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,400997085,2018,2,,,,,,
400996916,s:40~l:54~e:400996916~c:400996916,2017-11-11T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'MATTHEW MITCHELL CLASSIC'}]",2017-11-11T23:00Z,0,N/A,2174,Ellis T. Johnson Arena,Morehead,KY,6500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,400996916,2018,2,,,,,,
400996444,s:40~l:54~e:400996444~c:400996444,2017-11-11T23:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'TEXAS A&M-CC CLASSIC'}]",2017-11-11T23:00Z,0,N/A,4539,Dugan Wellness Center,Corpus Christi,TX,1200.0,True,600.0,10:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,True,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,386,s:40~l:54~t:386,Trinity (TX),Tigers,TRI,Trinity (TX) Tigers,Trinity (TX),000000,,False,,,,400996444,2018,2,,,,,,
400994612,s:40~l:54~e:400994612~c:400994612,2017-11-11T23:00Z,0,True,False,False,False,[],2017-11-11T23:00Z,0,N/A,2231,Island FCU Arena,Stony Brook,NY,4000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STON,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,2363,s:40~l:54~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,400994612,2018,2,,,,,,
400993710,s:40~l:54~e:400993710~c:400993710,2017-11-11T23:00Z,2642,True,False,False,False,[],2017-11-11T23:00Z,0,N/A,2094,Williams Arena,Minneapolis,MN,14625.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,400993710,2018,2,,,,,,
400995731,s:40~l:54~e:400995731~c:400995731,2017-11-12T00:00Z,0,True,False,False,False,[],2017-11-12T00:00Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,4,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,400995731,2018,2,,,,,,
400997874,s:40~l:54~e:400997874~c:400997874,2017-11-12T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'TEXAS A&M-CC CLASSIC'}]",2017-11-12T01:00Z,0,N/A,4539,Dugan Wellness Center,Corpus Christi,TX,1200.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,241,s:40~l:54~t:241,McMurry,Indians,MMR,McMurry Indians,McMurry,000000,,False,,,,400997874,2018,2,,,,,,
400995362,s:40~l:54~e:400995362~c:400995362,2017-11-12T02:00Z,0,True,False,False,False,[],2017-11-12T02:00Z,0,N/A,544,Leavey Center,Santa Clara,CA,4700.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,2239,s:40~l:54~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,400995362,2018,2,,,,,,
401000508,s:40~l:54~e:401000508~c:401000508,2017-11-11T20:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'HAWKEYE CHALLENGE'}]",2017-11-11T20:00Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15056.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,142,s:40~l:54~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,True,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,23,401000508,2018,2,,,,,,
400994334,s:40~l:54~e:400994334~c:400994334,2017-11-12T18:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'COUNTDOWN TO COLUMBUS'}]",2017-11-12T18:30Z,0,N/A,1828,Nationwide Arena,Columbus,OH,0.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,400994334,2018,2,,,,,,
400993843,s:40~l:54~e:400993843~c:400993843,2017-11-12T19:00Z,3415,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,400993843,2018,2,,,,,,
400993962,s:40~l:54~e:400993962~c:400993962,2017-11-12T20:00Z,4939,True,False,False,False,[],2017-11-12T20:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,400993962,2018,2,,,,,,
400993769,s:40~l:54~e:400993769~c:400993769,2017-11-12T21:00Z,9711,True,False,False,False,"[{'type': 'event', 'headline': 'COUNTDOWN TO COLUMBUS'}]",2017-11-12T21:00Z,0,N/A,1828,Nationwide Arena,Columbus,OH,0.0,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,DE3121,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,400993769,2018,2,OT,,,,,
400994339,s:40~l:54~e:400994339~c:400994339,2017-11-12T22:00Z,1101,True,False,False,False,[],2017-11-12T22:00Z,0,N/A,479,Pauley Pavilion,Los Angeles,CA,13800.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,True,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,400994339,2018,2,,,,,,
400994907,s:40~l:54~e:400994907~c:400994907,2017-11-12T21:00Z,1683,True,False,False,False,[],2017-11-12T21:00Z,0,N/A,4534,GCU Arena,Phoenix,AZ,7000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2253,s:40~l:54~t:2253,Grand Canyon,Lopes,GCU,Grand Canyon Lopes,Grand Canyon,522398,f0f0f0,True,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,400994907,2018,2,,,,,,
400987867,s:40~l:54~e:400987867~c:400987867,2017-11-12T19:00Z,8869,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,ffffff,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,23,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,True,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,400987867,2018,2,,,,,,
400994906,s:40~l:54~e:400994906~c:400994906,2017-11-12T21:30Z,1191,True,False,False,False,[],2017-11-12T21:30Z,0,N/A,2130,Pete Mathews Coliseum,Jacksonville,AL,3500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,55,s:40~l:54~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,400994906,2018,2,,,,,,
401000498,s:40~l:54~e:401000498~c:401000498,2017-11-12T20:00Z,2867,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2017-11-12T20:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,401000498,2018,2,,,,,,
400995453,s:40~l:54~e:400995453~c:400995453,2017-11-12T19:00Z,2022,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2041,Yuengling Center,Tampa,FL,10411.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,58,s:40~l:54~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,2277,s:40~l:54~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,,True,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,400995453,2018,2,,,,,,
401000497,s:40~l:54~e:401000497~c:401000497,2017-11-12T19:00Z,2138,True,False,False,False,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2017-11-12T19:00Z,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,401000497,2018,2,,,,,,
400994616,s:40~l:54~e:400994616~c:400994616,2017-11-12T17:00Z,0,True,False,False,False,[],2017-11-12T17:00Z,0,N/A,2177,Gallagher Center,Niagara Falls,NY,2400.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,315,s:40~l:54~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,400994616,2018,2,,,,,,
400993830,s:40~l:54~e:400993830~c:400993830,2017-11-12T17:00Z,3235,True,False,False,False,[],2017-11-12T17:00Z,0,N/A,348,Kohl Center,Madison,WI,17287.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,2429,s:40~l:54~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,400993830,2018,2,,,,,,
400996112,s:40~l:54~e:400996112~c:400996112,2017-11-12T18:00Z,0,True,False,False,False,[],2017-11-12T18:00Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,2450,s:40~l:54~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,400996112,2018,2,,,,,,
400995677,s:40~l:54~e:400995677~c:400995677,2017-11-12T18:00Z,0,True,False,False,False,[],2017-11-12T18:00Z,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2800.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,225,s:40~l:54~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,2803,s:40~l:54~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,400995677,2018,2,,,,,,
400994613,s:40~l:54~e:400994613~c:400994613,2017-11-12T18:00Z,0,True,False,False,False,[],2017-11-12T18:00Z,0,N/A,1963,Yanitelli Center,Jersey City,NJ,3200.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,400994613,2018,2,,,,,,
400993785,s:40~l:54~e:400993785~c:400993785,2017-11-12T18:00Z,2504,True,False,False,False,[],2017-11-12T18:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15104.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,400993785,2018,2,,,,,,
400998589,s:40~l:54~e:400998589~c:400998589,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2462,Ford Center,Evansville,IN,10000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,93,s:40~l:54~t:93,Murray State,Racers,MURR,Murray State Racers,Murray St,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,400998589,2018,2,,,,,,
400998578,s:40~l:54~e:400998578~c:400998578,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,245,Ramsey Regional Activity Center,Cullowhee,NC,7826.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,400998578,2018,2,,,,,,
400998184,s:40~l:54~e:400998184~c:400998184,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,47,2350,s:40~l:54~t:2350,Loyola Chicago,Ramblers,L-IL,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,True,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,18,400998184,2018,2,,,,,,
400998111,s:40~l:54~e:400998111~c:400998111,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,1921,Michael B. Fleming Gymnasium,Greensboro,NC,1833.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2430,s:40~l:54~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,1921,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,2256,s:40~l:54~t:2256,Greensboro College,Pride,GRN,Greensboro College Pride,Greensboro Coll,000000,,False,,,,400998111,2018,2,,,,,,
400997707,s:40~l:54~e:400997707~c:400997707,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,2272,s:40~l:54~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,400997707,2018,2,,,,,,
400997348,s:40~l:54~e:400997348~c:400997348,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2110,FAU Arena,Boca Raton,FL,2900.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,24,400997348,2018,2,,,,,,
400997087,s:40~l:54~e:400997087~c:400997087,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,2882,s:40~l:54~t:2882,NC Pembroke,Braves,NCPM,NC Pembroke Braves,NC Pembroke,000000,,False,,,,400997087,2018,2,,,,,,
400997086,s:40~l:54~e:400997086~c:400997086,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2166,Timmons Arena,Greenville,SC,2500.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,231,s:40~l:54~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,232,s:40~l:54~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,10,400997086,2018,2,,,,,,
400996322,s:40~l:54~e:400996322~c:400996322,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2006,s:40~l:54~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,400996322,2018,2,,,,,,
400996316,s:40~l:54~e:400996316~c:400996316,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,400996316,2018,2,,,,,,
400996115,s:40~l:54~e:400996115~c:400996115,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,1984,William D. Mullins Memorial Center,Amherst,MA,9493.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,400996115,2018,2,,,,,,
400996114,s:40~l:54~e:400996114~c:400996114,2017-11-12T19:00Z,0,True,False,False,False,[],2017-11-12T19:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100.0,True,600.0,10:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,400996114,2018,2,,,,,,
