id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
400511598,s:40~l:54~e:400511598~c:400511598,2014-02-13T02:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T02:00Z,0,N/A,2111,Viejas Arena,San Diego,CA,12414,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,400511598,2014,2,"",44,Mountain West Conference,Mountain West,TRUE,,FALSE,FALSE,FALSE
400512215,s:40~l:54~e:400512215~c:400512215,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,400512215,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400512214,s:40~l:54~e:400512214~c:400512214,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,400512214,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400512211,s:40~l:54~e:400512211~c:400512211,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,400512211,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400510995,s:40~l:54~e:400510995~c:400510995,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,400510995,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400510956,s:40~l:54~e:400510956~c:400510956,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,1,STD,2061,Fant-Ewing Coliseum,Monroe,LA,7085,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,400510956,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400510868,s:40~l:54~e:400510868~c:400510868,2014-02-13T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2217,Earl K. Long Gym,Lafayette,LA,1121,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,2031,s:40~l:54~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,400510868,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400510600,s:40~l:54~e:400510600~c:400510600,2014-02-13T01:00Z,3659,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,348,Kohl Center,Madison,WI,17142,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,400510600,2014,2,"",7,Big Ten Conference,Big Ten,TRUE,,TRUE,TRUE,TRUE
400503804,s:40~l:54~e:400503804~c:400503804,2014-02-13T01:00Z,4098,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,400503804,2014,2,"",8,Big 12 Conference,Big 12,TRUE,,TRUE,TRUE,TRUE
400503803,s:40~l:54~e:400503803~c:400503803,2014-02-13T01:00Z,1504,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T01:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,400503803,2014,2,"",8,Big 12 Conference,Big 12,TRUE,,TRUE,TRUE,TRUE
400503802,s:40~l:54~e:400503802~c:400503802,2014-02-13T00:30Z,4390,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:30Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,400503802,2014,2,"",8,Big 12 Conference,Big 12,TRUE,,TRUE,TRUE,TRUE
400511386,s:40~l:54~e:400511386~c:400511386,2014-02-13T00:00Z,7858,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2030,KFC Yum! Center,Louisville,KY,22000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,62,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,400511386,2014,2,"",62,American Athletic Conference,American,TRUE,,TRUE,TRUE,TRUE
400512834,s:40~l:54~e:400512834~c:400512834,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,TRUE,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,400512834,2014,2,"",3,Atlantic 10 Conference,A 10,TRUE,,FALSE,FALSE,FALSE
400512610,s:40~l:54~e:400512610~c:400512610,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2167,EagleBank Arena,Fairfax,VA,7860,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,"",TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,400512610,2014,2,"",3,Atlantic 10 Conference,A 10,TRUE,,FALSE,FALSE,FALSE
400512551,s:40~l:54~e:400512551~c:400512551,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2179,Ryan Center,Kingston,RI,8000,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,227,s:40~l:54~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,400512551,2014,2,"",3,Atlantic 10 Conference,A 10,TRUE,,FALSE,FALSE,FALSE
400512212,s:40~l:54~e:400512212~c:400512212,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2110,FAU Arena,Boca Raton,FL,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,400512212,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400510928,s:40~l:54~e:400510928~c:400510928,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,62,400510928,2014,2,"",62,American Athletic Conference,American,TRUE,,FALSE,FALSE,FALSE
400510208,s:40~l:54~e:400510208~c:400510208,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2186,Christl Arena,West Point,NY,5043,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,400510208,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400510207,s:40~l:54~e:400510207~c:400510207,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,1999,Case Gym,Boston,MA,1800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,400510207,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400509534,s:40~l:54~e:400509534~c:400509534,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,1969,Finneran Pavilion,Villanova,PA,6501,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,4,400509534,2014,2,"",4,Big East Conference,Big East,TRUE,,FALSE,FALSE,FALSE
400509384,s:40~l:54~e:400509384~c:400509384,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,1,STD,4485,Costello Athletic Center,Lowell,MA,2000,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2349,s:40~l:54~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,000000,cf1f2f,TRUE,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,400509384,2014,2,"",1,America East Conference,Am. East,TRUE,,FALSE,FALSE,FALSE
400509383,s:40~l:54~e:400509383~c:400509383,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,1924,Events Center (Binghamton),Binghamton,NY,5142,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,400509383,2014,2,"",1,America East Conference,Am. East,TRUE,,FALSE,FALSE,FALSE
400510905,s:40~l:54~e:400510905~c:400510905,2014-02-13T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-13T00:00Z,0,N/A,2057,GSU Sports Arena,Atlanta,GA,3854,TRUE,0,0:00,0,6,STATUS_POSTPONED,post,FALSE,Postponed,Postponed,Postponed,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,TRUE,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,400510905,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400515363,s:40~l:54~e:400515363~c:400515363,2014-02-12T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T23:00Z,1,STD,2216,Ocean Bank Convocation Center,Miami,FL,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,2393,s:40~l:54~t:2393,Middle Tennessee,Lady Raiders,MTU,Middle Tennessee Lady Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,400515363,2014,2,"",11,Conference USA,C-USA,TRUE,,FALSE,FALSE,FALSE
400510206,s:40~l:54~e:400510206~c:400510206,2014-02-12T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T23:00Z,1,STD,2176,Alumni Hall (Navy),Annapolis,MD,5710,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,400510206,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400510205,s:40~l:54~e:400510205~c:400510205,2014-02-12T23:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T23:00Z,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,400510205,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400510209,s:40~l:54~e:400510209~c:400510209,2014-02-12T22:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T22:00Z,0,N/A,2093,Reitz Arena,Baltimore,MD,2100,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2352,s:40~l:54~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,400510209,2014,2,"",22,Patriot League,Patriot,TRUE,,FALSE,FALSE,FALSE
400512856,s:40~l:54~e:400512856~c:400512856,2014-02-12T17:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T17:30Z,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,TRUE,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,"",TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,400512856,2014,2,"",3,Atlantic 10 Conference,A 10,TRUE,,FALSE,FALSE,FALSE
400510887,s:40~l:54~e:400510887~c:400510887,2014-02-12T17:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T17:30Z,0,N/A,2193,Mitchell Center,Mobile,AL,10041,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,"",TRUE,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,400510887,2014,2,"",27,Sun Belt Conference,Sun Belt,TRUE,,FALSE,FALSE,FALSE
400509535,s:40~l:54~e:400509535~c:400509535,2014-02-12T17:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T17:00Z,0,N/A,2013,McDonough Arena,Washington,DC,2400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,400509535,2014,2,"",4,Big East Conference,Big East,TRUE,,FALSE,FALSE,FALSE
400509382,s:40~l:54~e:400509382~c:400509382,2014-02-12T17:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T17:00Z,0,N/A,1929,Chase Arena,West Hartford,CT,3507,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,311,s:40~l:54~t:311,Maine,Black Bears,MAINE,Maine Black Bears,Maine,127dbe,"",TRUE,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,400509382,2014,2,"",1,America East Conference,Am. East,TRUE,,FALSE,FALSE,FALSE
400511048,s:40~l:54~e:400511048~c:400511048,2014-02-12T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T01:00Z,0,N/A,2126,Fertitta Center,Houston,TX,7100,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,62,400511048,2014,2,"",62,American Athletic Conference,American,TRUE,,FALSE,FALSE,FALSE
400512598,s:40~l:54~e:400512598~c:400512598,2014-02-12T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T00:00Z,0,N/A,2068,Robins Stadium,Richmond,VA,9171,FALSE,300,5:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,400512598,2014,2,2OT,3,Atlantic 10 Conference,A 10,TRUE,,FALSE,FALSE,FALSE
400511409,s:40~l:54~e:400511409~c:400511409,2014-02-12T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2014-02-12T00:00Z,1,STD,4484,Addition Financial Arena,Orlando,FL,10000,TRUE,1200,20:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,62,2567,s:40~l:54~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,400511409,2014,2,"",62,American Athletic Conference,American,TRUE,,FALSE,FALSE,FALSE
