id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,game_id,PBP,team_box,player_box
400872360,s:40~l:54~e:400872360~c:400872360,2016-03-24T23:00Z,570,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2016-03-24T23:00Z,,"",2011,Liacouras Center,Philadelphia,PA,10200,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,"",2016,,"","",,37,400872360,TRUE,TRUE,TRUE
400872585,s:40~l:54~e:400872585~c:400872585,2016-03-24T01:00Z,1165,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2016-03-24T01:00Z,,"",1977,Matthew Knight Arena,Eugene,OR,12364,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,"",2016,,"","",,37,400872585,TRUE,TRUE,TRUE
400872575,s:40~l:54~e:400872575~c:400872575,2016-03-23T23:00Z,1641,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2016-03-23T23:00Z,,"",2101,Alico Arena,Fort Myers,FL,4633,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,"",2016,,"","",,37,400872575,TRUE,TRUE,TRUE
400872359,s:40~l:54~e:400872359~c:400872359,2016-03-22T23:00Z,344,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2016-03-22T23:00Z,,"",2058,David S. Mack Sports and Exhibition Complex,Hempstead,NY,5023,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,"",2016,,"","",,37,400872359,TRUE,TRUE,TRUE
400872337,s:40~l:54~e:400872337~c:400872337,2016-03-22T23:00Z,1000,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 3RD ROUND""""""""""""""""}]",2016-03-22T23:00Z,,"",1986,Crisler Center,Ann Arbor,MI,12707,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,"",2016,,"","",,37,400872337,TRUE,TRUE,TRUE
400872265,s:40~l:54~e:400872265~c:400872265,2016-03-22T01:00Z,1142,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-22T01:00Z,,"",1977,Matthew Knight Arena,Eugene,OR,12364,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,"",2016,,"","",,37,400872265,TRUE,TRUE,TRUE
400872258,s:40~l:54~e:400872258~c:400872258,2016-03-22T01:00Z,3000,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-22T01:00Z,,"",1979,McCarthey Athletic Center,Spokane,WA,6000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,"",2016,,"","",,37,400872258,TRUE,TRUE,TRUE
400872161,s:40~l:54~e:400872161~c:400872161,2016-03-22T01:00Z,5023,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-22T01:00Z,,"",2117,Don Haskins Center,El Paso,TX,11892,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas St,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,"",2016,,"","",,37,400872161,TRUE,TRUE,TRUE
400872159,s:40~l:54~e:400872159~c:400872159,2016-03-22T00:00Z,1372,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-22T00:00Z,,"",1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,2630,s:40~l:54~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,TRUE,2043,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,"",2016,,"","",,37,400872159,TRUE,TRUE,TRUE
400872158,s:40~l:54~e:400872158~c:400872158,2016-03-22T00:00Z,1430,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-22T00:00Z,,"",1947,Chaifetz Arena,St. Louis,MO,10600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,TRUE,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,TRUE,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,"",2016,,"","",,37,400872158,TRUE,TRUE,TRUE
400872254,s:40~l:54~e:400872254~c:400872254,2016-03-21T23:00Z,1505,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-21T23:00Z,,"",2101,Alico Arena,Fort Myers,FL,4633,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,526,s:40~l:54~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,"",2016,,"","",,37,400872254,TRUE,TRUE,TRUE
400872089,s:40~l:54~e:400872089~c:400872089,2016-03-21T23:00Z,585,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-21T23:00Z,,"",2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,"",2016,,"","",,37,400872089,TRUE,TRUE,TRUE
400872099,s:40~l:54~e:400872099~c:400872099,2016-03-20T19:00Z,3224,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T19:00Z,,"",2094,Williams Arena,Minneapolis,MN,14625,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,"",2016,,"","",,37,400872099,TRUE,TRUE,TRUE
400872253,s:40~l:54~e:400872253~c:400872253,2016-03-20T18:00Z,338,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T18:00Z,,"",1907,People's United Center,Hamden,CT,3570,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,"",TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,"",2016,,"","",,37,400872253,TRUE,TRUE,TRUE
400872154,s:40~l:54~e:400872154~c:400872154,2016-03-20T18:00Z,597,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T18:00Z,,"",2008,Rutgers Athletic Center,Piscataway,NJ,8000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,"",2016,,"","",,37,400872154,TRUE,TRUE,TRUE
400872153,s:40~l:54~e:400872153~c:400872153,2016-03-20T18:00Z,1131,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T18:00Z,,"",2135,Convocation Center (OH),Athens,OH,13000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,"",2016,,"","",,37,400872153,FALSE,TRUE,TRUE
400872164,s:40~l:54~e:400872164~c:400872164,2016-03-20T00:00Z,963,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T00:00Z,,"",2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6800,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,"",2016,,"","",,37,400872164,TRUE,TRUE,TRUE
400872156,s:40~l:54~e:400872156~c:400872156,2016-03-20T00:00Z,1140,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-20T00:00Z,,"",1948,McLeod Center,Cedar Falls,IA,6500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,"",2016,,"","",,37,400872156,FALSE,TRUE,TRUE
400872157,s:40~l:54~e:400872157~c:400872157,2016-03-19T23:00Z,308,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-19T23:00Z,,"",2129,IUPUI Gymnasium,Indianapolis,IN,1215,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,47,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,"",2016,,"","",,37,400872157,TRUE,TRUE,TRUE
400872152,s:40~l:54~e:400872152~c:400872152,2016-03-19T22:00Z,327,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-19T22:00Z,,"",1969,Finneran Pavilion,Villanova,PA,6500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,"",2016,,"","",,37,400872152,FALSE,TRUE,TRUE
400872088,s:40~l:54~e:400872088~c:400872088,2016-03-19T18:00Z,938,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""WOMEN'S NIT - 2ND ROUND""""""""""""""""}]",2016-03-19T18:00Z,,"",1986,Crisler Center,Ann Arbor,MI,12707,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,"",2016,,"","",,37,400872088,TRUE,TRUE,TRUE
