id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,away.alternateColor,status.type.altDetail,tournamentId,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor
243580085,s:40~l:54~e:243580085~c:243580085,2004-12-24T00:00Z,0,True,False,False,False,[],2004-12-24T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,True,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,43,243580085,2005,2,f0f0f0,,,,,,,,,,,,
243620204,s:40~l:54~e:243620204~c:243620204,2004-12-28T03:00Z,0,True,False,True,False,[],2004-12-28T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,243620204,2005,2,ffffff,,,21,Pac-12 Conference,Pac-12,True,,,,,,
243620041,s:40~l:54~e:243620041~c:243620041,2004-12-28T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'AT HARTFORD CIVIC CENTER'}]",2004-12-28T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,243620041,2005,2,ecb010,,,,,,,,,,,,
243620265,s:40~l:54~e:243620265~c:243620265,2004-12-28T03:00Z,0,True,False,True,False,[],2004-12-28T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,9,s:40~l:54~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,243620265,2005,2,f1f2f3,,,21,Pac-12 Conference,Pac-12,True,,,,,,
243622483,s:40~l:54~e:243622483~c:243622483,2004-12-28T03:00Z,0,True,False,True,False,[],2004-12-28T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,True,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,243622483,2005,2,ffc423,,,21,Pac-12 Conference,Pac-12,True,,,,,,
243620264,s:40~l:54~e:243620264~c:243620264,2004-12-28T03:00Z,0,True,False,True,False,[],2004-12-28T03:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,True,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,243620264,2005,2,00205b,,,21,Pac-12 Conference,Pac-12,True,,,,,,
243630251,s:40~l:54~e:243630251~c:243630251,2004-12-29T01:00Z,0,True,False,False,False,[],2004-12-29T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,2534,s:40~l:54~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,30,243630251,2005,2,000000,,,,,,,,,,,,
243630153,s:40~l:54~e:243630153~c:243630153,2004-12-28T19:00Z,0,True,False,False,False,[],2004-12-28T19:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,288,s:40~l:54~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,243630153,2005,2,f6b734,,,,,,,,,,,,
243632641,s:40~l:54~e:243632641~c:243632641,2004-12-29T01:05Z,0,True,False,False,False,[],2004-12-29T01:05Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,True,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,243632641,2005,2,cdb97d,,,,,,,,,,,,
243630270,s:40~l:54~e:243630270~c:243630270,2004-12-29T01:00Z,0,True,False,False,False,[],2004-12-29T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,True,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,243630270,2005,2,ffe100,,,,,,,,,,,,
243632509,s:40~l:54~e:243632509~c:243632509,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2571,s:40~l:54~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,47,243632509,2005,2,c33139,,,,,,,,,,,,
243630222,s:40~l:54~e:243630222~c:243630222,2004-12-28T19:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'AT PHILADELPHIA PA'}]",2004-12-28T19:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,243630222,2005,2,e7d2ad,,,,,,,,,,,,
243630026,s:40~l:54~e:243630026~c:243630026,2004-12-29T03:00Z,0,True,False,True,False,[],2004-12-29T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,True,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,243630026,2005,2,ae2531,,,21,Pac-12 Conference,Pac-12,True,,,,,,
243632529,s:40~l:54~e:243632529~c:243632529,2004-12-28T18:00Z,0,True,False,False,False,[],2004-12-28T18:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,243632529,2005,2,0d1d37,,,,,,,,,,,,
243632168,s:40~l:54~e:243632168~c:243632168,2004-12-28T18:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'SUN & FUN CLASSIC'}]",2004-12-28T18:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,225,s:40~l:54~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,243632168,2005,2,949300,,,,,,,,,,,,
243632752,s:40~l:54~e:243632752~c:243632752,2004-12-28T19:00Z,0,True,False,False,False,[],2004-12-28T19:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,True,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,243632752,2005,2,ffffff,,,,,,,,,,,,
243632229,s:40~l:54~e:243632229~c:243632229,2004-12-28T20:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'SUN & FUN CLASSIC'}]",2004-12-28T20:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2229,s:40~l:54~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,001538,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,27,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,243632229,2005,2,,,,,,,,,,,,,
243630256,s:40~l:54~e:243630256~c:243630256,2004-12-28T21:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'CAVALIER CLASSIC'}]",2004-12-28T21:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,44,s:40~l:54~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,243630256,2005,2,c8102e,,,,,,,,,,,,
243632541,s:40~l:54~e:243632541~c:243632541,2004-12-28T22:00Z,0,True,False,False,False,[],2004-12-28T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,True,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,2440,s:40~l:54~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,True,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,243632541,2005,2,8e9295,,,,,,,,,,,,
243632275,s:40~l:54~e:243632275~c:243632275,2004-12-28T22:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'MIAMI HOLIDAY CLASSIC'}]",2004-12-28T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,243632275,2005,2,00345b,,,,,,,,,,,,
243630172,s:40~l:54~e:243630172~c:243630172,2004-12-28T22:30Z,0,True,False,False,False,[],2004-12-28T22:30Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,True,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,243630172,2005,2,b90b2e,,,,,,,,,,,,
243632523,s:40~l:54~e:243632523~c:243632523,2004-12-28T23:00Z,0,True,False,False,False,[],2004-12-28T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2523,s:40~l:54~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,243632523,2005,2,231f20,,,,,,,,,,,,
243632130,s:40~l:54~e:243632130~c:243632130,2004-12-28T23:00Z,0,True,False,False,False,[],2004-12-28T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,243632130,2005,2,ffffff,,,,,,,,,,,,
243632046,s:40~l:54~e:243632046~c:243632046,2004-12-28T23:15Z,0,True,False,False,False,[],2004-12-28T23:15Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,243632046,2005,2,ef6f00,,,,,,,,,,,,
243632729,s:40~l:54~e:243632729~c:243632729,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,243632729,2005,2,a61f21,,,,,,,,,,,,
243632681,s:40~l:54~e:243632681~c:243632681,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,2363,s:40~l:54~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,243632681,2005,2,b5b7ba,,,,,,,,,,,,
243632670,s:40~l:54~e:243632670~c:243632670,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,243632670,2005,2,6b818d,,,,,,,,,,,,
243632655,s:40~l:54~e:243632655~c:243632655,2004-12-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'TULANE/DOUBLE TREE CLASSIC'}]",2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,True,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,243632655,2005,2,bec0c2,,,,,,,,,,,,
243632597,s:40~l:54~e:243632597~c:243632597,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2597,s:40~l:54~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,221,s:40~l:54~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,243632597,2005,2,231f20,,,,,,,,,,,,
243632390,s:40~l:54~e:243632390~c:243632390,2004-12-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'MIAMI HOLIDAY CLASSIC'}]",2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,True,2148,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,243632390,2005,2,ebebeb,,,,,,,,,,,,
243632325,s:40~l:54~e:243632325~c:243632325,2004-12-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'LA SALLE INVITATIONAL'}]",2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2325,s:40~l:54~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,True,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,243632325,2005,2,001c58,,,,,,,,,,,,
243632193,s:40~l:54~e:243632193~c:243632193,2004-12-29T00:00Z,0,True,False,True,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,True,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,290,s:40~l:54~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,243632193,2005,2,f0f0f0,OT,,24,Southern Conference,Southern,True,,,,,,
243632174,s:40~l:54~e:243632174~c:243632174,2004-12-29T00:00Z,0,True,False,True,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,True,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,243632174,2005,2,690717,,,45,Horizon League,Horizon,True,,,,,,
243632050,s:40~l:54~e:243632050~c:243632050,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,11,243632050,2005,2,ebebeb,,,,,,,,,,,,
243630315,s:40~l:54~e:243630315~c:243630315,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,315,s:40~l:54~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,243630315,2005,2,231f20,,,,,,,,,,,,
243630259,s:40~l:54~e:243630259~c:243630259,2004-12-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'LADY LUCK CLASSIC'}]",2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,True,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,243630259,2005,2,ffc423,,,,,,,,,,,,
243630258,s:40~l:54~e:243630258~c:243630258,2004-12-29T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'CAVALIER CLASSIC'}]",2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,243630258,2005,2,ffffff,,,,,,,,,,,,
243630160,s:40~l:54~e:243630160~c:243630160,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,243630160,2005,2,7d8082,,,,,,,,,,,,
243630154,s:40~l:54~e:243630154~c:243630154,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,True,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,2010,s:40~l:54~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,True,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,243630154,2005,2,ffffff,,,,,,,,,,,,
243630130,s:40~l:54~e:243630130~c:243630130,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,243630130,2005,2,bc955c,,,,,,,,,,,,
243630119,s:40~l:54~e:243630119~c:243630119,2004-12-29T00:00Z,0,True,False,False,False,[],2004-12-29T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,243630119,2005,2,ad860a,,,,,,,,,,,,
