id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,status.type.altDetail,tournamentId,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,PBP,team_box,player_box
290652737,s:40~l:54~e:290652737~c:290652737,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,290652737,2009,2,"",,6,Big South Conference,Big South,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652515,s:40~l:54~e:290652515~c:290652515,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,290652515,2009,2,"",,6,Big South Conference,Big South,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652506,s:40~l:54~e:290652506~c:290652506,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,290652506,2009,2,"",,6,Big South Conference,Big South,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650219,s:40~l:54~e:290650219~c:290650219,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Pennsylvania,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,172,s:40~l:54~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,290650219,2009,2,"",,12,Ivy League,Ivy,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650163,s:40~l:54~e:290650163~c:290650163,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,163,s:40~l:54~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,TRUE,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,171,s:40~l:54~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,290650163,2009,2,"",,12,Ivy League,Ivy,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650159,s:40~l:54~e:290650159~c:290650159,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,159,s:40~l:54~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,TRUE,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,290650159,2009,2,"",,12,Ivy League,Ivy,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650108,s:40~l:54~e:290650108~c:290650108,2009-03-07T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2009-03-07T00:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,225,s:40~l:54~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,TRUE,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,290650108,2009,2,"",,12,Ivy League,Ivy,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652572,s:40~l:54~e:290652572~c:290652572,2009-03-06T23:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""C-USA WOMEN'S CHAMPIONSHIP - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T23:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,290652572,2009,2,"",,11,Conference USA,C-USA,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652130,s:40~l:54~e:290652130~c:290652130,2009-03-06T23:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""INDEPENDENT WOMEN'S TOURNAMENT - SEMIFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T23:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2130,s:40~l:54~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,"",TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,43,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,43,290652130,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290650194,s:40~l:54~e:290650194~c:290650194,2009-03-06T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""BIG TEN WOMEN'S TOURNAMENT - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,DE3121,666666,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,290650194,2009,2,"",,7,Big Ten Conference,Big Ten,TRUE,,"","","",,,TRUE,FALSE,FALSE
290650052,s:40~l:54~e:290650052~c:290650052,2009-03-06T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""ACC WOMEN'S TOURNAMENT - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,290650052,2009,2,"",,2,Atlantic Coast Conference,ACC,TRUE,,"","","",,,TRUE,FALSE,FALSE
290650046,s:40~l:54~e:290650046~c:290650046,2009-03-06T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""BIG EAST WOMEN'S CHAMPIONSHIP - 1ST ROUND""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T23:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,290650046,2009,2,"",,4,Big East Conference,Big East,TRUE,,"","","",,,TRUE,FALSE,FALSE
290650301,s:40~l:54~e:290650301~c:290650301,2009-03-06T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""WCC WOMEN'S TOURNAMENT - 1ST ROUND""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,290650301,2009,2,"",,29,West Coast Conference,WCC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650179,s:40~l:54~e:290650179~c:290650179,2009-03-06T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Atlantic 10 Women's Championship - 1st Round""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T22:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,"",TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,290650179,2009,2,"",,3,Atlantic 10 Conference,A 10,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652542,s:40~l:54~e:290652542~c:290652542,2009-03-06T21:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""INDEPENDENT WOMEN'S TOURNAMENT - SEMIFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T21:00Z,1,STD,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2542,s:40~l:54~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,2885,s:40~l:54~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,43,290652542,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290650238,s:40~l:54~e:290650238~c:290650238,2009-03-06T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""SEC WOMEN'S TOURNAMENT - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,61,s:40~l:54~t:61,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,290650238,2009,2,"",,23,Southeastern Conference,SEC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652612,s:40~l:54~e:290652612~c:290652612,2009-03-06T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""MAAC WOMEN'S CHAMPIONSHIP - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,314,s:40~l:54~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,290652612,2009,2,"",,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650294,s:40~l:54~e:290650294~c:290650294,2009-03-06T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""ATLANTIC SUN WOMEN'S CHAMPIONSHIP - SEMIFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAC,Jacksonville Dolphins,Jacksonville,00523e,"",TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,TRUE,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,290650294,2009,2,"",,46,ASUN Conference,ASUN,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650248,s:40~l:54~e:290650248~c:290650248,2009-03-06T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""C-USA WOMEN'S CHAMPIONSHIP - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,290650248,2009,2,"",,11,Conference USA,C-USA,TRUE,,"","","",,,FALSE,FALSE,FALSE
290650120,s:40~l:54~e:290650120~c:290650120,2009-03-06T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""ACC WOMEN'S TOURNAMENT - QUARTERFINALS""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,290650120,2009,2,"",,2,Atlantic Coast Conference,ACC,TRUE,,"","","",,,TRUE,FALSE,FALSE
290652608,s:40~l:54~e:290652608~c:290652608,2009-03-06T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""WCC Women's Tournament - 1st Round""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,290652608,2009,2,"",,29,West Coast Conference,WCC,TRUE,,"","","",,,FALSE,FALSE,FALSE
290652197,s:40~l:54~e:290652197~c:290652197,2009-03-06T20:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""OVC WOMEN'S TOURNAMENT - 1ST ROUND""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T20:00Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,TRUE,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,290652197,2009,2,"",,,"","",,,"","","",,,FALSE,FALSE,FALSE
290650045,s:40~l:54~e:290650045~c:290650045,2009-03-06T19:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""ATLANTIC 10 WOMEN'S CHAMPIONSHIP - 1ST ROUND""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""}]",2009-03-06T19:30Z,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,227,s:40~l:54~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,290650045,2009,2,"",,3,Atlantic 10 Conference,A 10,TRUE,,"","","",,,FALSE,FALSE,FALSE
