lineup,lineup_id,season
"Brittany Boyd-Jones, Cierra Burdick, Kia Vaughn, Nayo Raincock-Ekunwe, Sugar Rodgers",44,2017
"Isabelle Harrison, Monique Currie, Nia Coffey, Sequoia Holmes, Sydney Colson",45,2017
"Alex Montgomery, Isabelle Harrison, Monique Currie, Nia Coffey, Sydney Colson",46,2017
"Alana Beard, Chelsea Gray, Nneka Ogwumike, Riquna Williams, Tiffany Jackson",47,2017
"Alysha Clark, Crystal Langhorne, Jewell Loyd, Noelle Quinn, Ramu Tokashiki",48,2017
"Alana Beard, Nneka Ogwumike, Odyssey Sims, Riquna Williams, Tiffany Jackson",49,2017
"Alysha Clark, Carolyn Swords, Crystal Langhorne, Jewell Loyd, Noelle Quinn",50,2017
"Alana Beard, Chelsea Gray, Nneka Ogwumike, Odyssey Sims, Riquna Williams",51,2017
"Carolyn Swords, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn",52,2017
"Alana Beard, Chelsea Gray, Ify Ibekwe, Nneka Ogwumike, Odyssey Sims",53,2017
"Carolyn Swords, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki",54,2017
"Alana Beard, Chelsea Gray, Ify Ibekwe, Odyssey Sims, Tiffany Jackson",55,2017
"Carolyn Swords, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki, Sami Whitcomb",56,2017
"Chelsea Gray, Ify Ibekwe, Odyssey Sims, Riquna Williams, Tiffany Jackson",57,2017
"Alana Beard, Ify Ibekwe, Odyssey Sims, Riquna Williams, Tiffany Jackson",58,2017
"Alana Beard, Nneka Ogwumike, Odyssey Sims, Sydney Wiese, Tiffany Jackson",59,2017
"Crystal Langhorne, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki, Sami Whitcomb",60,2017
"Alysha Clark, Crystal Langhorne, Noelle Quinn, Ramu Tokashiki, Sami Whitcomb",61,2017
"Alysha Clark, Carolyn Swords, Jewell Loyd, Noelle Quinn, Ramu Tokashiki",62,2017
"Alana Beard, Chelsea Gray, Nneka Ogwumike, Odyssey Sims, Tiffany Jackson",63,2017
"Carolyn Swords, Crystal Langhorne, Jewell Loyd, Noelle Quinn, Ramu Tokashiki",64,2017
"Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki",65,2017
"Alana Beard, Chelsea Gray, Ify Ibekwe, Nneka Ogwumike, Riquna Williams",66,2017
"Alana Beard, Ify Ibekwe, Nneka Ogwumike, Odyssey Sims, Sydney Wiese",67,2017
"Alexis Peterson, Alysha Clark, Carolyn Swords, Crystal Langhorne, Jewell Loyd",68,2017
"Alexis Peterson, Carolyn Swords, Crystal Langhorne, Jewell Loyd, Ramu Tokashiki",69,2017
"Alexis Peterson, Carolyn Swords, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki",70,2017
"Alexis Peterson, Carolyn Swords, Kaleena Mosqueda-Lewis, Ramu Tokashiki, Sami Whitcomb",71,2017
"Carolyn Swords, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki, Sami Whitcomb",72,2017
"Chelsea Gray, Nneka Ogwumike, Odyssey Sims, Riquna Williams, Tiffany Jackson",73,2017
"Alysha Clark, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki, Sami Whitcomb",74,2017
"Chelsea Gray, Nneka Ogwumike, Odyssey Sims, Sydney Wiese, Tiffany Jackson",75,2017
"Alysha Clark, Crystal Langhorne, Kaleena Mosqueda-Lewis, Noelle Quinn, Sami Whitcomb",76,2017
"Alana Beard, Chelsea Gray, Nneka Ogwumike, Sydney Wiese, Tiffany Jackson",77,2017
"Alysha Clark, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn",78,2017
"Alysha Clark, Crystal Langhorne, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki",79,2017
"Alysha Clark, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki",80,2017
"Alexis Peterson, Alysha Clark, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki",81,2017
"Alexis Peterson, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki, Sami Whitcomb",82,2017
"Alexis Peterson, Kaleena Mosqueda-Lewis, Lanay Montgomery, Ramu Tokashiki, Sami Whitcomb",83,2017
"Alex Bentley, Alyssa Thomas, Jasmine Thomas, Jonquel Jones, Morgan Tuck",84,2017
"Bria Holmes, Elizabeth Williams, Layshia Clarendon, Sancho Lyttle, Tiffany Hayes",85,2017
"Bria Holmes, Damiris Dantas, Elizabeth Williams, Layshia Clarendon, Tiffany Hayes",86,2017
"Alex Bentley, Alyssa Thomas, Jasmine Thomas, Lynetta Kizer, Morgan Tuck",87,2017
"Bria Holmes, Brianna Kiesel, Damiris Dantas, Elizabeth Williams, Tiffany Hayes",88,2017
"Alyssa Thomas, Courtney Williams, Jasmine Thomas, Lynetta Kizer, Morgan Tuck",89,2017
"Bria Holmes, Brianna Kiesel, Brittney Sykes, Damiris Dantas, Elizabeth Williams",90,2017
"Alyssa Thomas, Courtney Williams, Jasmine Thomas, Jonquel Jones, Lynetta Kizer",91,2017
"Bria Holmes, Brianna Kiesel, Brittney Sykes, Damiris Dantas, Sancho Lyttle",92,2017
"Bria Holmes, Brianna Kiesel, Damiris Dantas, Layshia Clarendon, Sancho Lyttle",93,2017
"Courtney Williams, Jasmine Thomas, Lynetta Kizer, Morgan Tuck, Shekinna Stricklen",94,2017
"Bria Holmes, Damiris Dantas, Layshia Clarendon, Sancho Lyttle, Tiffany Hayes",95,2017
"Courtney Williams, Jasmine Thomas, Jonquel Jones, Morgan Tuck, Shekinna Stricklen",96,2017
"Damiris Dantas, Elizabeth Williams, Layshia Clarendon, Sancho Lyttle, Tiffany Hayes",97,2017
"Alyssa Thomas, Courtney Williams, Jonquel Jones, Morgan Tuck, Shekinna Stricklen",98,2017
"Elizabeth Williams, Layshia Clarendon, Meighan Simmons, Sancho Lyttle, Tiffany Hayes",99,2017
"Alex Bentley, Alyssa Thomas, Courtney Williams, Jonquel Jones, Morgan Tuck",100,2017
"Alyssa Thomas, Jasmine Thomas, Lynetta Kizer, Morgan Tuck, Rachel Banham",101,2017
"Brittney Sykes, Elizabeth Williams, Layshia Clarendon, Sancho Lyttle, Tiffany Hayes",102,2017
"Brittney Sykes, Damiris Dantas, Elizabeth Williams, Layshia Clarendon, Tiffany Hayes",103,2017
"Brianna Kiesel, Brittney Sykes, Damiris Dantas, Elizabeth Williams, Tiffany Hayes",104,2017
"Alyssa Thomas, Courtney Williams, Jasmine Thomas, Jonquel Jones, Morgan Tuck",105,2017
"Bria Holmes, Brittney Sykes, Damiris Dantas, Elizabeth Williams, Layshia Clarendon",106,2017
"Alyssa Thomas, Courtney Williams, Jonquel Jones, Lynetta Kizer, Morgan Tuck",107,2017
"Alex Bentley, Alyssa Thomas, Courtney Williams, Jonquel Jones, Lynetta Kizer",108,2017
"Alex Bentley, Courtney Williams, Jonquel Jones, Lynetta Kizer, Shekinna Stricklen",109,2017
"Alex Bentley, Courtney Williams, Jonquel Jones, Morgan Tuck, Shekinna Stricklen",110,2017
"Alex Bentley, Courtney Williams, Jasmine Thomas, Jonquel Jones, Morgan Tuck",111,2017
"Alex Montgomery, Isabelle Harrison, Nia Coffey, Sequoia Holmes, Sydney Colson",112,2017
"Elena Delle Donne, Emma Meesseman, Kristi Toliver, Tayler Hill, Tierra Ruffin-Pratt",113,2017
"Elena Delle Donne, Emma Meesseman, Kristi Toliver, Natasha Cloud, Tayler Hill",114,2017
"Alex Montgomery, Dearica Hamby, Monique Currie, Nia Coffey, Sequoia Holmes",115,2017
"Elena Delle Donne, Emma Meesseman, Ivory Latta, Natasha Cloud, Tayler Hill",116,2017
"Alex Montgomery, Dearica Hamby, Erika de Souza, Monique Currie, Sequoia Holmes",117,2017
"Elena Delle Donne, Ivory Latta, Krystal Thomas, Natasha Cloud, Tayler Hill",118,2017
"Alex Montgomery, Erika de Souza, Haley Peters, Monique Currie, Sequoia Holmes",119,2017
"Elena Delle Donne, Ivory Latta, Kristi Toliver, Krystal Thomas, Natasha Cloud",120,2017
"Ivory Latta, Kristi Toliver, Krystal Thomas, Natasha Cloud, Tianna Hawkins",121,2017
"Alex Montgomery, Isabelle Harrison, Kayla Alexander, Monique Currie, Sequoia Holmes",122,2017
"Alex Montgomery, Dearica Hamby, Kayla Alexander, Sequoia Holmes, Sydney Colson",123,2017
"Alex Montgomery, Haley Peters, Kayla Alexander, Sequoia Holmes, Sydney Colson",124,2017
"Ivory Latta, Kristi Toliver, Krystal Thomas, Tayler Hill, Tianna Hawkins",125,2017
"Elena Delle Donne, Kristi Toliver, Krystal Thomas, Tayler Hill, Tianna Hawkins",126,2017
"Elena Delle Donne, Emma Meesseman, Kristi Toliver, Tayler Hill, Tianna Hawkins",127,2017
"Erika de Souza, Haley Peters, Monique Currie, Sequoia Holmes, Sydney Colson",128,2017
"Alex Montgomery, Erika de Souza, Haley Peters, Monique Currie, Sydney Colson",129,2017
"Elena Delle Donne, Emma Meesseman, Ivory Latta, Tayler Hill, Tierra Ruffin-Pratt",130,2017
"Emma Meesseman, Ivory Latta, Krystal Thomas, Tayler Hill, Tierra Ruffin-Pratt",131,2017
"Emma Meesseman, Ivory Latta, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt",132,2017
"Emma Meesseman, Natasha Cloud, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt",133,2017
"Emma Meesseman, Kristi Toliver, Natasha Cloud, Tayler Hill, Tianna Hawkins",134,2017
"Elena Delle Donne, Kristi Toliver, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt",135,2017
"Alex Montgomery, Erika de Souza, Haley Peters, Sequoia Holmes, Sydney Colson",136,2017
"Elena Delle Donne, Ivory Latta, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt",137,2017
"Elena Delle Donne, Ivory Latta, Natasha Cloud, Tayler Hill, Tianna Hawkins",138,2017
"Ivory Latta, Krystal Thomas, Natasha Cloud, Tayler Hill, Tianna Hawkins",139,2017
"Alex Montgomery, Erika de Souza, Kayla Alexander, Monique Currie, Sequoia Holmes",140,2017
"Asia Taylor, Ivory Latta, Krystal Thomas, Natasha Cloud, Tianna Hawkins",141,2017
"Alex Montgomery, Kayla Alexander, Monique Currie, Nia Coffey, Sequoia Holmes",142,2017
"Asia Taylor, Emma Meesseman, Ivory Latta, Natasha Cloud, Tianna Hawkins",143,2017
"Alex Montgomery, Erika de Souza, Monique Currie, Nia Coffey, Sequoia Holmes",144,2017
"Emma Meesseman, Ivory Latta, Natasha Cloud, Tianna Hawkins, Tierra Ruffin-Pratt",145,2017
"Elena Delle Donne, Ivory Latta, Natasha Cloud, Tianna Hawkins, Tierra Ruffin-Pratt",146,2017
"Elena Delle Donne, Ivory Latta, Kristi Toliver, Tianna Hawkins, Tierra Ruffin-Pratt",147,2017
"Alex Montgomery, Haley Peters, Isabelle Harrison, Monique Currie, Sydney Colson",148,2017
"Emma Meesseman, Kristi Toliver, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt",149,2017
"Alex Montgomery, Haley Peters, Monique Currie, Nia Coffey, Sequoia Holmes",150,2017
"Allisha Gray, Courtney Paris, Glory Johnson, Karima Christmas-Kelly, Skylar Diggins-Smith",151,2017
"Brittney Griner, Camille Little, Danielle Robinson, Diana Taurasi, Stephanie Talbot",152,2017
"Allisha Gray, Courtney Paris, Karima Christmas-Kelly, Kayla Thornton, Skylar Diggins-Smith",153,2017
"Brittney Griner, Camille Little, Danielle Robinson, Shay Murphy, Stephanie Talbot",154,2017
"Courtney Paris, Kaela Davis, Karima Christmas-Kelly, Kayla Thornton, Skylar Diggins-Smith",155,2017
"Brittney Griner, Camille Little, Danielle Robinson, Leilani Mitchell, Shay Murphy",156,2017
"Kaela Davis, Karima Christmas-Kelly, Kayla Thornton, Skylar Diggins-Smith, Theresa Plaisance",157,2017
"Brittney Griner, Cayla George, Danielle Robinson, Leilani Mitchell, Shay Murphy",158,2017
"Kaela Davis, Karima Christmas-Kelly, Kayla Thornton, Saniya Chong, Theresa Plaisance",159,2017
"Brittney Griner, Cayla George, Leilani Mitchell, Shay Murphy, Yvonne Turner",160,2017
"Camille Little, Cayla George, Leilani Mitchell, Shay Murphy, Yvonne Turner",161,2017
"Camille Little, Emma Cannon, Leilani Mitchell, Shay Murphy, Yvonne Turner",162,2017
"Kaela Davis, Kayla Thornton, Saniya Chong, Skylar Diggins-Smith, Theresa Plaisance",163,2017
"Courtney Paris, Kaela Davis, Saniya Chong, Skylar Diggins-Smith, Theresa Plaisance",164,2017
"Courtney Paris, Glory Johnson, Saniya Chong, Skylar Diggins-Smith, Theresa Plaisance",165,2017
"Camille Little, Diana Taurasi, Emma Cannon, Leilani Mitchell, Shay Murphy",166,2017
"Allisha Gray, Courtney Paris, Glory Johnson, Saniya Chong, Skylar Diggins-Smith",167,2017
"Camille Little, Danielle Robinson, Diana Taurasi, Emma Cannon, Shay Murphy",168,2017
"Brittney Griner, Camille Little, Danielle Robinson, Diana Taurasi, Shay Murphy",169,2017
"Allisha Gray, Glory Johnson, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance",170,2017
"Alexis Prince, Brittney Griner, Camille Little, Danielle Robinson, Shay Murphy",171,2017
"Glory Johnson, Kaela Davis, Karima Christmas-Kelly, Skylar Diggins-Smith, Theresa Plaisance",172,2017
"Alexis Prince, Camille Little, Cayla George, Danielle Robinson, Shay Murphy",173,2017
"Alexis Prince, Camille Little, Cayla George, Danielle Robinson, Diana Taurasi",174,2017
"Allisha Gray, Courtney Paris, Glory Johnson, Kaela Davis, Skylar Diggins-Smith",175,2017
"Allisha Gray, Courtney Paris, Glory Johnson, Kaela Davis, Saniya Chong",176,2017
"Brittney Griner, Camille Little, Danielle Robinson, Diana Taurasi, Leilani Mitchell",177,2017
"Allisha Gray, Glory Johnson, Kaela Davis, Saniya Chong, Theresa Plaisance",178,2017
"Allisha Gray, Kaela Davis, Kayla Thornton, Saniya Chong, Theresa Plaisance",179,2017
"Brittney Griner, Camille Little, Diana Taurasi, Leilani Mitchell, Shay Murphy",180,2017
"Courtney Paris, Glory Johnson, Kaela Davis, Karima Christmas-Kelly, Skylar Diggins-Smith",181,2017
"Brittney Griner, Cayla George, Diana Taurasi, Leilani Mitchell, Shay Murphy",182,2017
"Brittney Griner, Cayla George, Diana Taurasi, Leilani Mitchell, Stephanie Talbot",183,2017
"Brittney Griner, Cayla George, Danielle Robinson, Diana Taurasi, Stephanie Talbot",184,2017
"Brittney Griner, Cayla George, Danielle Robinson, Diana Taurasi, Leilani Mitchell",185,2017
"Camille Little, Diana Taurasi, Leilani Mitchell, Shay Murphy, Yvonne Turner",186,2017
"Alysha Clark, Breanna Stewart, Crystal Langhorne, Jewell Loyd, Noelle Quinn",187,2017
"Briann January, Candice Dupree, Erlana Larkins, Marissa Coleman, Shenise Johnson",188,2017
"Candice Dupree, Erica Wheeler, Erlana Larkins, Marissa Coleman, Shenise Johnson",189,2017
"Candice Dupree, Erica Wheeler, Marissa Coleman, Natalie Achonwa, Shenise Johnson",190,2017
"Briann January, Candice Dupree, Marissa Coleman, Natalie Achonwa, Shenise Johnson",191,2017
"Alexis Peterson, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki",192,2017
"Briann January, Erica McCall, Marissa Coleman, Natalie Achonwa, Shenise Johnson",193,2017
"Briann January, Erica McCall, Erica Wheeler, Natalie Achonwa, Shenise Johnson",194,2017
"Alexis Peterson, Alysha Clark, Carolyn Swords, Kaleena Mosqueda-Lewis, Ramu Tokashiki",195,2017
"Briann January, Erica McCall, Erica Wheeler, Natalie Achonwa, Tiffany Mitchell",196,2017
"Alexis Peterson, Alysha Clark, Carolyn Swords, Kaleena Mosqueda-Lewis, Noelle Quinn",197,2017
"Alysha Clark, Carolyn Swords, Crystal Langhorne, Kaleena Mosqueda-Lewis, Noelle Quinn",198,2017
"Briann January, Candice Dupree, Erica McCall, Natalie Achonwa, Shenise Johnson",199,2017
"Briann January, Candice Dupree, Erica McCall, Marissa Coleman, Shenise Johnson",200,2017
"Alysha Clark, Breanna Stewart, Jewell Loyd, Noelle Quinn, Ramu Tokashiki",201,2017
"Alexis Peterson, Breanna Stewart, Jewell Loyd, Noelle Quinn, Ramu Tokashiki",202,2017
"Alexis Peterson, Breanna Stewart, Jewell Loyd, Kaleena Mosqueda-Lewis, Ramu Tokashiki",203,2017
"Briann January, Candice Dupree, Erlana Larkins, Marissa Coleman, Tiffany Mitchell",204,2017
"Candice Dupree, Erica Wheeler, Erlana Larkins, Marissa Coleman, Tiffany Mitchell",205,2017
"Alexis Peterson, Carolyn Swords, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis",206,2017
"Briann January, Candice Dupree, Erlana Larkins, Shenise Johnson, Tiffany Mitchell",207,2017
"Briann January, Erica McCall, Erlana Larkins, Shenise Johnson, Tiffany Mitchell",208,2017
"Briann January, Erica McCall, Erica Wheeler, Erlana Larkins, Shenise Johnson",209,2017
"Breanna Stewart, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn, Ramu Tokashiki",210,2017
"Candice Dupree, Erica Wheeler, Natalie Achonwa, Shenise Johnson, Tiffany Mitchell",211,2017
"Alysha Clark, Carolyn Swords, Crystal Langhorne, Kaleena Mosqueda-Lewis, Ramu Tokashiki",212,2017
"Candice Dupree, Erica Wheeler, Erlana Larkins, Shenise Johnson, Tiffany Mitchell",213,2017
"Briann January, Candice Dupree, Erica Wheeler, Erlana Larkins, Tiffany Mitchell",214,2017
"Breanna Stewart, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis, Noelle Quinn",215,2017
"Alysha Clark, Breanna Stewart, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis",216,2017
"Cappie Pondexter, Imani McGee-Stafford, Jessica Breland, Keisha Hampton, Stefanie Dolson",217,2017
"Lindsay Whalen, Maya Moore, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles",218,2017
"Cappie Pondexter, Cheyenne Parker, Imani McGee-Stafford, Jessica Breland, Keisha Hampton",219,2017
"Lindsay Whalen, Maya Moore, Natasha Howard, Seimone Augustus, Sylvia Fowles",220,2017
"Cappie Pondexter, Cheyenne Parker, Imani McGee-Stafford, Keisha Hampton, Tamera Young",221,2017
"Jia Perkins, Lindsay Whalen, Maya Moore, Natasha Howard, Sylvia Fowles",222,2017
"Cappie Pondexter, Cheyenne Parker, Jessica Breland, Keisha Hampton, Tamera Young",223,2017
"Jia Perkins, Maya Moore, Natasha Howard, Renee Montgomery, Sylvia Fowles",224,2017
"Cappie Pondexter, Cheyenne Parker, Imani McGee-Stafford, Jessica Breland, Tamera Young",225,2017
"Jia Perkins, Maya Moore, Natasha Howard, Plenette Pierson, Renee Montgomery",226,2017
"Cappie Pondexter, Imani McGee-Stafford, Jessica Breland, Kahleah Copper, Tamera Young",227,2017
"Jia Perkins, Maya Moore, Natasha Howard, Renee Montgomery, Temi Fagbenle",228,2017
"Cappie Pondexter, Cheyenne Parker, Jessica Breland, Kahleah Copper, Tamera Young",229,2017
"Jia Perkins, Natasha Howard, Rebekkah Brunson, Renee Montgomery, Temi Fagbenle",230,2017
"Cheyenne Parker, Jessica Breland, Kahleah Copper, Makayla Epps, Tamera Young",231,2017
"Cheyenne Parker, Imani McGee-Stafford, Jessica Breland, Kahleah Copper, Makayla Epps",232,2017
"Lindsay Whalen, Natasha Howard, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles",233,2017
"Lindsay Whalen, Maya Moore, Plenette Pierson, Seimone Augustus, Sylvia Fowles",234,2017
"Lindsay Whalen, Maya Moore, Plenette Pierson, Seimone Augustus, Temi Fagbenle",235,2017
"Cappie Pondexter, Jessica Breland, Kahleah Copper, Stefanie Dolson, Tamera Young",236,2017
"Jessica Breland, Kahleah Copper, Makayla Epps, Stefanie Dolson, Tamera Young",237,2017
"Imani McGee-Stafford, Jessica Breland, Kahleah Copper, Makayla Epps, Tamera Young",238,2017
"Cappie Pondexter, Imani McGee-Stafford, Jessica Breland, Makayla Epps, Tamera Young",239,2017
"Cappie Pondexter, Cheyenne Parker, Imani McGee-Stafford, Kahleah Copper, Tamera Young",240,2017
"Maya Moore, Rebekkah Brunson, Renee Montgomery, Seimone Augustus, Sylvia Fowles",241,2017
"Jia Perkins, Maya Moore, Rebekkah Brunson, Renee Montgomery, Sylvia Fowles",242,2017
"Jia Perkins, Natasha Howard, Plenette Pierson, Renee Montgomery, Seimone Augustus",243,2017
"Jia Perkins, Plenette Pierson, Renee Montgomery, Seimone Augustus, Sylvia Fowles",244,2017
"Cappie Pondexter, Jessica Breland, Keisha Hampton, Stefanie Dolson, Tamera Young",245,2017
"Cappie Pondexter, Kahleah Copper, Keisha Hampton, Stefanie Dolson, Tamera Young",246,2017
"Cappie Pondexter, Imani McGee-Stafford, Kahleah Copper, Keisha Hampton, Tamera Young",247,2017
"Cappie Pondexter, Imani McGee-Stafford, Jessica Breland, Stefanie Dolson, Tamera Young",248,2017
"Jia Perkins, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles",249,2017
"Jia Perkins, Lindsay Whalen, Maya Moore, Rebekkah Brunson, Sylvia Fowles",250,2017
"Jia Perkins, Lindsay Whalen, Natasha Howard, Sylvia Fowles, Temi Fagbenle",251,2017
"Jia Perkins, Lindsay Whalen, Natasha Howard, Renee Montgomery, Temi Fagbenle",252,2017
"Alexis Jones, Jia Perkins, Natasha Howard, Renee Montgomery, Temi Fagbenle",253,2017
"Imani McGee-Stafford, Jessica Breland, Kahleah Copper, Makayla Epps, Stefanie Dolson",254,2017
"Imani McGee-Stafford, Kahleah Copper, Makayla Epps, Stefanie Dolson, Tamera Young",255,2017
"Cappie Pondexter, Imani McGee-Stafford, Kahleah Copper, Stefanie Dolson, Tamera Young",256,2017
"Jessica Breland, Keisha Hampton, Makayla Epps, Stefanie Dolson, Tamera Young",257,2017
"Cappie Pondexter, Imani McGee-Stafford, Keisha Hampton, Stefanie Dolson, Tamera Young",258,2017
"Brittney Griner, Camille Little, Danielle Robinson, Leilani Mitchell, Stephanie Talbot",259,2017
"Candice Dupree, Erlana Larkins, Natalie Achonwa, Shenise Johnson, Tiffany Mitchell",260,2017
"Brittney Griner, Cayla George, Danielle Robinson, Leilani Mitchell, Stephanie Talbot",261,2017
"Brittney Griner, Cayla George, Leilani Mitchell, Stephanie Talbot, Yvonne Turner",262,2017
"Erica McCall, Erica Wheeler, Natalie Achonwa, Shenise Johnson, Tiffany Mitchell",263,2017
"Brittney Griner, Cayla George, Diana Taurasi, Leilani Mitchell, Yvonne Turner",264,2017
"Erica McCall, Erica Wheeler, Jeanette Pohlen-Mavunga, Natalie Achonwa, Tiffany Mitchell",265,2017
"Erica McCall, Erica Wheeler, Erlana Larkins, Jeanette Pohlen-Mavunga, Tiffany Mitchell",266,2017
"Cayla George, Diana Taurasi, Emma Cannon, Leilani Mitchell, Yvonne Turner",267,2017
"Cayla George, Diana Taurasi, Emma Cannon, Leilani Mitchell, Stephanie Talbot",268,2017
