lineup,lineup_id,season
"Amy Atwell, Brittney Sykes, Jasmine Walker, Jordin Canada, Nneka Ogwumike",222,2022
"Amy Atwell, Brittney Sykes, Chiney Ogwumike, Jasmine Walker, Nneka Ogwumike",223,2022
"Amy Atwell, Brittney Sykes, Chennedy Carter, Chiney Ogwumike, Nneka Ogwumike",224,2022
"Alanna Smith, Destanni Henderson, Emily Engstler, Kelsey Mitchell, Tiffany Mitchell",225,2022
"Alanna Smith, Destanni Henderson, Kelsey Mitchell, Tiffany Mitchell, Victoria Vivians",226,2022
"Brittney Sykes, Chennedy Carter, Lexie Brown, Liz Cambage, Nneka Ogwumike",227,2022
"Alanna Smith, Destanni Henderson, Lexie Hull, Tiffany Mitchell, Victoria Vivians",228,2022
"Brittney Sykes, Jordin Canada, Lexie Brown, Nneka Ogwumike, Rae Burrell",229,2022
"Alanna Smith, Destanni Henderson, Kelsey Mitchell, NaLyssa Smith, Victoria Vivians",230,2022
"Destanni Henderson, Emily Engstler, NaLyssa Smith, Queen Egbo, Tiffany Mitchell",231,2022
"Destanni Henderson, Emily Engstler, NaLyssa Smith, Tiffany Mitchell, Victoria Vivians",232,2022
"Chiney Ogwumike, Jasmine Walker, Jordin Canada, Lexie Brown, Nneka Ogwumike",233,2022
"Destanni Henderson, Emily Engstler, Lexie Hull, NaLyssa Smith, Victoria Vivians",234,2022
"Chiney Ogwumike, Jasmine Walker, Lexie Brown, Nneka Ogwumike, Rae Burrell",235,2022
"Chennedy Carter, Jasmine Walker, Lexie Brown, Liz Cambage, Rae Burrell",236,2022
"Chennedy Carter, Lexie Brown, Liz Cambage, Nneka Ogwumike, Rae Burrell",237,2022
"Chennedy Carter, Jordin Canada, Lexie Brown, Liz Cambage, Nneka Ogwumike",238,2022
"Chennedy Carter, Jasmine Walker, Jordin Canada, Lexie Brown, Liz Cambage",239,2022
"Alanna Smith, Crystal Dangerfield, Emily Engstler, Kelsey Mitchell, Lexie Hull",240,2022
"Crystal Dangerfield, Emily Engstler, Kelsey Mitchell, Lexie Hull, NaLyssa Smith",241,2022
"Destanni Henderson, Emily Engstler, Kelsey Mitchell, Lexie Hull, NaLyssa Smith",242,2022
"Chennedy Carter, Chiney Ogwumike, Jasmine Walker, Jordin Canada, Lexie Brown",243,2022
"Chennedy Carter, Chiney Ogwumike, Jordin Canada, Lexie Brown, Nneka Ogwumike",244,2022
"Brittney Sykes, Jasmine Walker, Jordin Canada, Lexie Brown, Rae Burrell",245,2022
"Aisha Sheppard, Dearica Hamby, Jackie Young, Kelsey Plum, Theresa Plaisance",246,2022
"Ezi Magbegor, Jantel Lavender, Jewell Loyd, Stephanie Talbot, Sue Bird",247,2022
"A'ja Wilson, Dearica Hamby, Kierstan Bell, Sydney Colson, Theresa Plaisance",248,2022
"A'ja Wilson, Dearica Hamby, Jackie Young, Kierstan Bell, Sydney Colson",249,2022
"Breanna Stewart, Briann January, Ezi Magbegor, Stephanie Talbot, Sue Bird",250,2022
"A'ja Wilson, Dearica Hamby, Jackie Young, Kelsey Plum, Sydney Colson",251,2022
"A'ja Wilson, Dearica Hamby, Jackie Young, Sydney Colson, Theresa Plaisance",252,2022
"Breanna Stewart, Briann January, Jantel Lavender, Stephanie Talbot, Sue Bird",253,2022
"Dearica Hamby, Jackie Young, Kelsey Plum, Sydney Colson, Theresa Plaisance",254,2022
"Briann January, Epiphanny Prince, Jantel Lavender, Reshanda Gray, Sue Bird",255,2022
"Breanna Stewart, Briann January, Epiphanny Prince, Reshanda Gray, Sue Bird",256,2022
"Breanna Stewart, Epiphanny Prince, Gabby Williams, Reshanda Gray, Sue Bird",257,2022
"Breanna Stewart, Gabby Williams, Jewell Loyd, Reshanda Gray, Sue Bird",258,2022
"Breanna Stewart, Briann January, Gabby Williams, Jewell Loyd, Sue Bird",259,2022
"Breanna Stewart, Briann January, Jantel Lavender, Jewell Loyd, Sue Bird",260,2022
"Breanna Stewart, Briann January, Ezi Magbegor, Jewell Loyd, Sue Bird",261,2022
"Aerial Powers, Angel McCoughtry, Jessica Shepard, Rachel Banham, Sylvia Fowles",262,2022
"Ariel Atkins, Myisha Hines-Allen, Natasha Cloud, Shakira Austin, Shatori Walker-Kimbrough",263,2022
"Aerial Powers, Angel McCoughtry, Jessica Shepard, Natalie Achonwa, Rachel Banham",264,2022
"Ariel Atkins, Natasha Cloud, Shakira Austin, Shatori Walker-Kimbrough, Stephanie Jones",265,2022
"Ariel Atkins, Natasha Cloud, Rui Machida, Shakira Austin, Stephanie Jones",266,2022
"Aerial Powers, Bridget Carleton, Jessica Shepard, Natalie Achonwa, Odyssey Sims",267,2022
"Ariel Atkins, Natasha Cloud, Rui Machida, Shatori Walker-Kimbrough, Stephanie Jones",268,2022
"Angel McCoughtry, Bridget Carleton, Jessica Shepard, Natalie Achonwa, Odyssey Sims",269,2022
"Ariel Atkins, Myisha Hines-Allen, Rui Machida, Shatori Walker-Kimbrough, Stephanie Jones",270,2022
