lineup,lineup_id,season
"Betnijah Laney, DiDi Richards, Reshanda Gray, Sabrina Ionescu, Sami Whitcomb",28,2021
"Betnijah Laney, DiDi Richards, Michaela Onyenwere, Sabrina Ionescu, Sami Whitcomb",29,2021
"Betnijah Laney, Kylee Shook, Reshanda Gray, Sabrina Ionescu, Sami Whitcomb",30,2021
"Betnijah Laney, DiDi Richards, Kylee Shook, Reshanda Gray, Sami Whitcomb",31,2021
"Betnijah Laney, DiDi Richards, Jazmine Jones, Kylee Shook, Reshanda Gray",32,2021
"Betnijah Laney, Jazmine Jones, Kylee Shook, Reshanda Gray, Sabrina Ionescu",33,2021
"Jessica Breland, Kelsey Mitchell, Kysre Gondrezick, Teaira McCowan, Tiffany Mitchell",34,2021
"Betnijah Laney, Kylee Shook, Michaela Onyenwere, Reshanda Gray, Sabrina Ionescu",35,2021
"Jessica Breland, Kelsey Mitchell, Kysre Gondrezick, Teaira McCowan, Victoria Vivians",36,2021
"Betnijah Laney, DiDi Richards, Kylee Shook, Michaela Onyenwere, Sabrina Ionescu",37,2021
"Jantel Lavender, Kelsey Mitchell, Kysre Gondrezick, Teaira McCowan, Victoria Vivians",38,2021
"Betnijah Laney, DiDi Richards, Jazmine Jones, Kylee Shook, Michaela Onyenwere",39,2021
"Chennedy Carter, Courtney Williams, Elizabeth Williams, Odyssey Sims, Tianna Hawkins",40,2021
"Briann January, Brionna Jones, DeWanna Bonner, Jonquel Jones, Natisha Hiedeman",41,2021
"Aari McDonald, Chennedy Carter, Courtney Williams, Odyssey Sims, Tianna Hawkins",42,2021
"Briann January, Brionna Jones, DeWanna Bonner, Jonquel Jones, Kaila Charles",43,2021
"Aari McDonald, Courtney Williams, Monique Billings, Odyssey Sims, Tianna Hawkins",44,2021
"Beatrice Mompremier, Briann January, DeWanna Bonner, Jonquel Jones, Kaila Charles",45,2021
"Aari McDonald, Courtney Williams, Monique Billings, Odyssey Sims, Shekinna Stricklen",46,2021
"Beatrice Mompremier, Briann January, DiJonai Carrington, Jonquel Jones, Kaila Charles",47,2021
"Courtney Williams, Elizabeth Williams, Monique Billings, Odyssey Sims, Shekinna Stricklen",48,2021
"Beatrice Mompremier, DiJonai Carrington, Jonquel Jones, Kaila Charles, Natisha Hiedeman",49,2021
"Courtney Williams, Elizabeth Williams, Odyssey Sims, Shekinna Stricklen, Tianna Hawkins",50,2021
"Aari McDonald, Chennedy Carter, Courtney Williams, Elizabeth Williams, Tianna Hawkins",51,2021
"Brionna Jones, DiJonai Carrington, Kaila Charles, Natisha Hiedeman, Stephanie Jones",52,2021
"Brionna Jones, DeWanna Bonner, DiJonai Carrington, Natisha Hiedeman, Stephanie Jones",53,2021
"Briann January, Brionna Jones, DeWanna Bonner, Natisha Hiedeman, Stephanie Jones",54,2021
"Briann January, DeWanna Bonner, Jonquel Jones, Natisha Hiedeman, Stephanie Jones",55,2021
"Aari McDonald, Chennedy Carter, Elizabeth Williams, Odyssey Sims, Tianna Hawkins",56,2021
"Chennedy Carter, Crystal Bradford, Elizabeth Williams, Odyssey Sims, Tianna Hawkins",57,2021
"Chennedy Carter, Crystal Bradford, Monique Billings, Odyssey Sims, Tianna Hawkins",58,2021
"Courtney Williams, Crystal Bradford, Monique Billings, Odyssey Sims, Tianna Hawkins",59,2021
"Chennedy Carter, Courtney Williams, Crystal Bradford, Monique Billings, Tianna Hawkins",60,2021
"Brionna Jones, DeWanna Bonner, Jonquel Jones, Kaila Charles, Natisha Hiedeman",61,2021
"Beatrice Mompremier, Brionna Jones, DeWanna Bonner, Kaila Charles, Natisha Hiedeman",62,2021
"Chennedy Carter, Courtney Williams, Elizabeth Williams, Odyssey Sims, Shekinna Stricklen",63,2021
"Aari McDonald, Chennedy Carter, Courtney Williams, Odyssey Sims, Shekinna Stricklen",64,2021
"Aari McDonald, Chennedy Carter, Courtney Williams, Monique Billings, Shekinna Stricklen",65,2021
"Aari McDonald, Courtney Williams, Monique Billings, Shekinna Stricklen, Tianna Hawkins",66,2021
"Beatrice Mompremier, DeWanna Bonner, Jonquel Jones, Kaila Charles, Natisha Hiedeman",67,2021
"Beatrice Mompremier, Briann January, DeWanna Bonner, Jonquel Jones, Natisha Hiedeman",68,2021
"Briann January, DeWanna Bonner, DiJonai Carrington, Jonquel Jones, Natisha Hiedeman",69,2021
"Briann January, DeWanna Bonner, DiJonai Carrington, Jonquel Jones, Stephanie Jones",70,2021
"Aleah Goodman, Briann January, DeWanna Bonner, DiJonai Carrington, Jonquel Jones",71,2021
"Aleah Goodman, Beatrice Mompremier, DeWanna Bonner, DiJonai Carrington, Jonquel Jones",72,2021
"Aleah Goodman, Beatrice Mompremier, DiJonai Carrington, Jonquel Jones, Stephanie Jones",73,2021
"Aari McDonald, Courtney Williams, Elizabeth Williams, Shekinna Stricklen, Tianna Hawkins",74,2021
"Aleah Goodman, Beatrice Mompremier, DiJonai Carrington, Kaila Charles, Stephanie Jones",75,2021
"Chennedy Carter, Courtney Williams, Monique Billings, Odyssey Sims, Tianna Hawkins",76,2021
"Chennedy Carter, Courtney Williams, Crystal Bradford, Monique Billings, Odyssey Sims",77,2021
"Aari McDonald, Chennedy Carter, Crystal Bradford, Monique Billings, Odyssey Sims",78,2021
"Aerial Powers, Crystal Dangerfield, Damiris Dantas, Kayla McBride, Sylvia Fowles",79,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Kia Nurse, Skylar Diggins-Smith",80,2021
"Crystal Dangerfield, Damiris Dantas, Kayla McBride, Natalie Achonwa, Sylvia Fowles",81,2021
"Brianna Turner, Brittney Griner, Kia Nurse, Skylar Diggins-Smith, Sophie Cunningham",82,2021
"Bridget Carleton, Crystal Dangerfield, Kayla McBride, Natalie Achonwa, Sylvia Fowles",83,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Kia Nurse, Sophie Cunningham",84,2021
"Bridget Carleton, Kayla McBride, Natalie Achonwa, Rachel Banham, Sylvia Fowles",85,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Shey Peddy, Sophie Cunningham",86,2021
"Bridget Carleton, Jessica Shepard, Kayla McBride, Natalie Achonwa, Rachel Banham",87,2021
"Alanna Smith, Brittney Griner, Diana Taurasi, Shey Peddy, Sophie Cunningham",88,2021
"Bridget Carleton, Jessica Shepard, Kayla McBride, Rachel Banham, Sylvia Fowles",89,2021
"Brittney Griner, Cierra Burdick, Diana Taurasi, Shey Peddy, Sophie Cunningham",90,2021
"Bridget Carleton, Crystal Dangerfield, Jessica Shepard, Kayla McBride, Sylvia Fowles",91,2021
"Brittney Griner, Cierra Burdick, Diana Taurasi, Shey Peddy, Skylar Diggins-Smith",92,2021
"Aerial Powers, Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Sylvia Fowles",93,2021
"Brianna Turner, Cierra Burdick, Diana Taurasi, Shey Peddy, Skylar Diggins-Smith",94,2021
"Aerial Powers, Crystal Dangerfield, Damiris Dantas, Rachel Banham, Sylvia Fowles",95,2021
"Brianna Turner, Cierra Burdick, Kia Nurse, Shey Peddy, Skylar Diggins-Smith",96,2021
"Brianna Turner, Brittney Griner, Kia Nurse, Shey Peddy, Skylar Diggins-Smith",97,2021
"Aerial Powers, Crystal Dangerfield, Damiris Dantas, Kayla McBride, Natalie Achonwa",98,2021
"Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Kayla McBride, Natalie Achonwa",99,2021
"Brianna Turner, Brittney Griner, Cierra Burdick, Kia Nurse, Skylar Diggins-Smith",100,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Kia Nurse, Shey Peddy",101,2021
"Aerial Powers, Bridget Carleton, Kayla McBride, Natalie Achonwa, Sylvia Fowles",102,2021
"Aerial Powers, Bridget Carleton, Natalie Achonwa, Rachel Banham, Sylvia Fowles",103,2021
"Aerial Powers, Bridget Carleton, Damiris Dantas, Rachel Banham, Sylvia Fowles",104,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Shey Peddy, Skylar Diggins-Smith",105,2021
"Aerial Powers, Damiris Dantas, Kayla McBride, Rachel Banham, Sylvia Fowles",106,2021
"Allisha Gray, Arike Ogunbowale, Charli Collier, Kayla Thornton, Moriah Jefferson",107,2021
"Brittney Sykes, Chiney Ogwumike, Erica Wheeler, Kristi Toliver, Nneka Ogwumike",108,2021
"Allisha Gray, Arike Ogunbowale, Isabelle Harrison, Kayla Thornton, Moriah Jefferson",109,2021
"Brittney Sykes, Erica Wheeler, Kristi Toliver, Nneka Ogwumike, Te'a Cooper",110,2021
"Allisha Gray, Arike Ogunbowale, Isabelle Harrison, Kayla Thornton, Tyasha Harris",111,2021
"Brittney Sykes, Kristi Toliver, Nia Coffey, Nneka Ogwumike, Te'a Cooper",112,2021
"Arike Ogunbowale, Isabelle Harrison, Kayla Thornton, Marina Mabrey, Tyasha Harris",113,2021
"Bria Holmes, Brittney Sykes, Nia Coffey, Nneka Ogwumike, Te'a Cooper",114,2021
"Arike Ogunbowale, Charli Collier, Isabelle Harrison, Marina Mabrey, Tyasha Harris",115,2021
"Bria Holmes, Jasmine Walker, Nia Coffey, Nneka Ogwumike, Te'a Cooper",116,2021
"Allisha Gray, Charli Collier, Isabelle Harrison, Marina Mabrey, Tyasha Harris",117,2021
"Bria Holmes, Chiney Ogwumike, Jasmine Walker, Nia Coffey, Te'a Cooper",118,2021
"Bria Holmes, Brittney Sykes, Chiney Ogwumike, Jasmine Walker, Nia Coffey",119,2021
"Allisha Gray, Charli Collier, Kayla Thornton, Marina Mabrey, Moriah Jefferson",120,2021
"Arella Guirantes, Bria Holmes, Chiney Ogwumike, Erica Wheeler, Jasmine Walker",121,2021
"Allisha Gray, Arike Ogunbowale, Charli Collier, Kayla Thornton, Tyasha Harris",122,2021
"Arella Guirantes, Bria Holmes, Chiney Ogwumike, Erica Wheeler, Nia Coffey",123,2021
"Allisha Gray, Charli Collier, Kayla Thornton, Marina Mabrey, Tyasha Harris",124,2021
"Arella Guirantes, Bria Holmes, Chiney Ogwumike, Erica Wheeler, Nneka Ogwumike",125,2021
"Allisha Gray, Isabelle Harrison, Kayla Thornton, Marina Mabrey, Tyasha Harris",126,2021
"Arella Guirantes, Chiney Ogwumike, Erica Wheeler, Kristi Toliver, Nneka Ogwumike",127,2021
"Allisha Gray, Bella Alarie, Kayla Thornton, Marina Mabrey, Tyasha Harris",128,2021
"Allisha Gray, Bella Alarie, Kayla Thornton, Moriah Jefferson, Tyasha Harris",129,2021
"Brittney Sykes, Erica Wheeler, Jasmine Walker, Kristi Toliver, Nneka Ogwumike",130,2021
"Allisha Gray, Bella Alarie, Kayla Thornton, Marina Mabrey, Moriah Jefferson",131,2021
"Brittney Sykes, Chiney Ogwumike, Jasmine Walker, Kristi Toliver, Nneka Ogwumike",132,2021
"Brittney Sykes, Chiney Ogwumike, Jasmine Walker, Kristi Toliver, Nia Coffey",133,2021
"Brittney Sykes, Chiney Ogwumike, Kristi Toliver, Nia Coffey, Te'a Cooper",134,2021
"Allisha Gray, Arike Ogunbowale, Charli Collier, Moriah Jefferson, Tyasha Harris",135,2021
"Allisha Gray, Arike Ogunbowale, Charli Collier, Isabelle Harrison, Tyasha Harris",136,2021
"Brittney Sykes, Chiney Ogwumike, Kristi Toliver, Nneka Ogwumike, Te'a Cooper",137,2021
"Brittney Sykes, Chiney Ogwumike, Nia Coffey, Nneka Ogwumike, Te'a Cooper",138,2021
"Brittney Sykes, Jasmine Walker, Nia Coffey, Nneka Ogwumike, Te'a Cooper",139,2021
"Bria Holmes, Chiney Ogwumike, Jasmine Walker, Kristi Toliver, Nia Coffey",140,2021
"Arike Ogunbowale, Isabelle Harrison, Kayla Thornton, Marina Mabrey, Moriah Jefferson",141,2021
"Allisha Gray, Arike Ogunbowale, Charli Collier, Isabelle Harrison, Moriah Jefferson",142,2021
"Allisha Gray, Charli Collier, Chelsea Dungee, Isabelle Harrison, Tyasha Harris",143,2021
"Bria Holmes, Chiney Ogwumike, Erica Wheeler, Jasmine Walker, Kristi Toliver",144,2021
"Allisha Gray, Charli Collier, Chelsea Dungee, Dana Evans, Isabelle Harrison",145,2021
"Bria Holmes, Erica Wheeler, Jasmine Walker, Kristi Toliver, Nneka Ogwumike",146,2021
"Allisha Gray, Bella Alarie, Charli Collier, Chelsea Dungee, Dana Evans",147,2021
"Bria Holmes, Brittney Sykes, Erica Wheeler, Kristi Toliver, Nneka Ogwumike",148,2021
"Arella Guirantes, Brittney Sykes, Kristi Toliver, Nneka Ogwumike, Te'a Cooper",149,2021
"Arella Guirantes, Brittney Sykes, Chiney Ogwumike, Kristi Toliver, Nneka Ogwumike",150,2021
"Arella Guirantes, Brittney Sykes, Chiney Ogwumike, Nneka Ogwumike, Te'a Cooper",151,2021
"Arella Guirantes, Brittney Sykes, Nia Coffey, Nneka Ogwumike, Te'a Cooper",152,2021
"Arella Guirantes, Brittney Sykes, Jasmine Walker, Nia Coffey, Te'a Cooper",153,2021
"Ariel Atkins, Leilani Mitchell, Natasha Cloud, Theresa Plaisance, Tina Charles",154,2021
"Candace Parker, Courtney Vandersloot, Diamond DeShields, Kahleah Copper, Stefanie Dolson",155,2021
"Astou Ndour-Fall, Courtney Vandersloot, Diamond DeShields, Kahleah Copper, Stefanie Dolson",156,2021
"Ariel Atkins, Erica McCall, Natasha Cloud, Theresa Plaisance, Tina Charles",157,2021
"Allie Quigley, Astou Ndour-Fall, Courtney Vandersloot, Kahleah Copper, Stefanie Dolson",158,2021
"Ariel Atkins, Erica McCall, Kiara Leslie, Natasha Cloud, Tina Charles",159,2021
"Allie Quigley, Astou Ndour-Fall, Brittany Boyd-Jones, Courtney Vandersloot, Stefanie Dolson",160,2021
"Erica McCall, Kiara Leslie, Natasha Cloud, Shavonte Zellous, Tina Charles",161,2021
"Allie Quigley, Astou Ndour-Fall, Brittany Boyd-Jones, Ruthy Hebard, Stefanie Dolson",162,2021
"Erica McCall, Kiara Leslie, Shavonte Zellous, Theresa Plaisance, Tina Charles",163,2021
"Allie Quigley, Astou Ndour-Fall, Brittany Boyd-Jones, Diamond DeShields, Ruthy Hebard",164,2021
"Erica McCall, Kiara Leslie, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance",165,2021
"Ariel Atkins, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance, Tina Charles",166,2021
"Allie Quigley, Astou Ndour-Fall, Brittany Boyd-Jones, Candace Parker, Diamond DeShields",167,2021
"Allie Quigley, Astou Ndour-Fall, Candace Parker, Courtney Vandersloot, Diamond DeShields",168,2021
"Ariel Atkins, Erica McCall, Leilani Mitchell, Natasha Cloud, Tina Charles",169,2021
"Astou Ndour-Fall, Candace Parker, Courtney Vandersloot, Diamond DeShields, Stefanie Dolson",170,2021
"Erica McCall, Kiara Leslie, Leilani Mitchell, Natasha Cloud, Tina Charles",171,2021
"Allie Quigley, Candace Parker, Courtney Vandersloot, Kahleah Copper, Stefanie Dolson",172,2021
"Ariel Atkins, Erica McCall, Natasha Cloud, Shavonte Zellous, Tina Charles",173,2021
"Allie Quigley, Candace Parker, Courtney Vandersloot, Diamond DeShields, Kahleah Copper",174,2021
"Ariel Atkins, Natasha Cloud, Shavonte Zellous, Theresa Plaisance, Tina Charles",175,2021
"Allie Quigley, Brittany Boyd-Jones, Candace Parker, Kahleah Copper, Stefanie Dolson",176,2021
"Brittany Boyd-Jones, Candace Parker, Kahleah Copper, Stefanie Dolson, Stephanie Watts",177,2021
"Ariel Atkins, Erica McCall, Natasha Cloud, Stella Johnson, Tina Charles",178,2021
"Allie Quigley, Courtney Vandersloot, Diamond DeShields, Kahleah Copper, Stefanie Dolson",179,2021
"Allie Quigley, Astou Ndour-Fall, Candace Parker, Courtney Vandersloot, Kahleah Copper",180,2021
"Erica McCall, Kiara Leslie, Leilani Mitchell, Stella Johnson, Theresa Plaisance",181,2021
"Erica McCall, Kiara Leslie, Leilani Mitchell, Theresa Plaisance, Tina Charles",182,2021
"Kiara Leslie, Leilani Mitchell, Shavonte Zellous, Theresa Plaisance, Tina Charles",183,2021
"Kiara Leslie, Natasha Cloud, Shavonte Zellous, Theresa Plaisance, Tina Charles",184,2021
"Jillian Alleyne, Kiara Leslie, Natasha Cloud, Shavonte Zellous, Tina Charles",185,2021
"Allie Quigley, Brittany Boyd-Jones, Kahleah Copper, Ruthy Hebard, Stefanie Dolson",186,2021
"Jillian Alleyne, Natasha Cloud, Shavonte Zellous, Sydney Wiese, Tina Charles",187,2021
"Allie Quigley, Astou Ndour-Fall, Brittany Boyd-Jones, Kahleah Copper, Ruthy Hebard",188,2021
"Erica McCall, Jillian Alleyne, Natasha Cloud, Shavonte Zellous, Sydney Wiese",189,2021
"Allie Quigley, Astou Ndour-Fall, Courtney Vandersloot, Kahleah Copper, Ruthy Hebard",190,2021
"Erica McCall, Jillian Alleyne, Shavonte Zellous, Stella Johnson, Sydney Wiese",191,2021
"Astou Ndour-Fall, Candace Parker, Courtney Vandersloot, Kahleah Copper, Ruthy Hebard",192,2021
"Candace Parker, Courtney Vandersloot, Diamond DeShields, Kahleah Copper, Ruthy Hebard",193,2021
"Brittany Boyd-Jones, Candace Parker, Courtney Vandersloot, Diamond DeShields, Ruthy Hebard",194,2021
"Astou Ndour-Fall, Brittany Boyd-Jones, Courtney Vandersloot, Diamond DeShields, Ruthy Hebard",195,2021
"Astou Ndour-Fall, Brittany Boyd-Jones, Diamond DeShields, Ruthy Hebard, Stephanie Watts",196,2021
"A'ja Wilson, Chelsea Gray, Jackie Young, Liz Cambage, Riquna Williams",197,2021
"Breanna Stewart, Candice Dupree, Jewell Loyd, Katie Lou Samuelson, Sue Bird",198,2021
"A'ja Wilson, Chelsea Gray, Jackie Young, JiSu Park, Riquna Williams",199,2021
"Breanna Stewart, Jewell Loyd, Katie Lou Samuelson, Stephanie Talbot, Sue Bird",200,2021
"A'ja Wilson, Chelsea Gray, Jackie Young, JiSu Park, Liz Cambage",201,2021
"Breanna Stewart, Ezi Magbegor, Jewell Loyd, Stephanie Talbot, Sue Bird",202,2021
"A'ja Wilson, Dearica Hamby, Jackie Young, JiSu Park, Liz Cambage",203,2021
"Breanna Stewart, Ezi Magbegor, Jewell Loyd, Jordin Canada, Stephanie Talbot",204,2021
"A'ja Wilson, Dearica Hamby, Jackie Young, Kelsey Plum, Liz Cambage",205,2021
"Candice Dupree, Ezi Magbegor, Jewell Loyd, Jordin Canada, Stephanie Talbot",206,2021
"Chelsea Gray, Dearica Hamby, Jackie Young, Kelsey Plum, Liz Cambage",207,2021
"A'ja Wilson, Chelsea Gray, Dearica Hamby, Kelsey Plum, Liz Cambage",208,2021
"Breanna Stewart, Ezi Magbegor, Jordin Canada, Kiana Williams, Stephanie Talbot",209,2021
"A'ja Wilson, Chelsea Gray, Dearica Hamby, Kelsey Plum, Riquna Williams",210,2021
"Breanna Stewart, Ezi Magbegor, Kiana Williams, Stephanie Talbot, Sue Bird",211,2021
"A'ja Wilson, Chelsea Gray, JiSu Park, Kelsey Plum, Riquna Williams",212,2021
"Breanna Stewart, Candice Dupree, Ezi Magbegor, Kiana Williams, Sue Bird",213,2021
"A'ja Wilson, Chelsea Gray, Jackie Young, JiSu Park, Kelsey Plum",214,2021
"Breanna Stewart, Candice Dupree, Katie Lou Samuelson, Kiana Williams, Sue Bird",215,2021
"A'ja Wilson, Chelsea Gray, Jackie Young, Kelsey Plum, Liz Cambage",216,2021
"Breanna Stewart, Ezi Magbegor, Jewell Loyd, Katie Lou Samuelson, Sue Bird",217,2021
"A'ja Wilson, Chelsea Gray, Dearica Hamby, Jackie Young, Liz Cambage",218,2021
"A'ja Wilson, Chelsea Gray, Dearica Hamby, Jackie Young, Kelsey Plum",219,2021
"Breanna Stewart, Candice Dupree, Jewell Loyd, Stephanie Talbot, Sue Bird",220,2021
"A'ja Wilson, Dearica Hamby, Jackie Young, Kelsey Plum, Riquna Williams",221,2021
"Breanna Stewart, Candice Dupree, Jewell Loyd, Jordin Canada, Stephanie Talbot",222,2021
"Dearica Hamby, Jackie Young, Kelsey Plum, Liz Cambage, Riquna Williams",223,2021
"Chelsea Gray, Dearica Hamby, Kelsey Plum, Liz Cambage, Riquna Williams",224,2021
"Breanna Stewart, Candice Dupree, Jordin Canada, Stephanie Talbot, Sue Bird",225,2021
"Chelsea Gray, Dearica Hamby, JiSu Park, Kelsey Plum, Liz Cambage",226,2021
"A'ja Wilson, Chelsea Gray, Dearica Hamby, JiSu Park, Kelsey Plum",227,2021
"Breanna Stewart, Candice Dupree, Jewell Loyd, Jordin Canada, Katie Lou Samuelson",228,2021
"Betnijah Laney, Michaela Onyenwere, Reshanda Gray, Sabrina Ionescu, Sami Whitcomb",229,2021
"Jantel Lavender, Kelsey Mitchell, Lindsay Allen, Teaira McCowan, Tiffany Mitchell",230,2021
"Betnijah Laney, Rebecca Allen, Reshanda Gray, Sabrina Ionescu, Sami Whitcomb",231,2021
"Betnijah Laney, DiDi Richards, Rebecca Allen, Reshanda Gray, Sabrina Ionescu",232,2021
"Betnijah Laney, DiDi Richards, Kylee Shook, Rebecca Allen, Sabrina Ionescu",233,2021
"Betnijah Laney, DiDi Richards, Jazmine Jones, Kylee Shook, Rebecca Allen",234,2021
"DiDi Richards, Jazmine Jones, Kylee Shook, Rebecca Allen, Sami Whitcomb",235,2021
"Danielle Robinson, Jantel Lavender, Jessica Breland, Kelsey Mitchell, Kysre Gondrezick",236,2021
"Danielle Robinson, Jantel Lavender, Kelsey Mitchell, Kysre Gondrezick, Victoria Vivians",237,2021
"Danielle Robinson, Kelsey Mitchell, Kysre Gondrezick, Teaira McCowan, Victoria Vivians",238,2021
"Chelsey Perry, Danielle Robinson, Kysre Gondrezick, Teaira McCowan, Victoria Vivians",239,2021
"DiDi Richards, Jazmine Jones, Kylee Shook, Rebecca Allen, Sabrina Ionescu",240,2021
"Chelsey Perry, Kelsey Mitchell, Lindsay Allen, Teaira McCowan, Victoria Vivians",241,2021
"Jazmine Jones, Kylee Shook, Michaela Onyenwere, Rebecca Allen, Sabrina Ionescu",242,2021
"Kylee Shook, Michaela Onyenwere, Rebecca Allen, Sabrina Ionescu, Sami Whitcomb",243,2021
"Betnijah Laney, Kylee Shook, Rebecca Allen, Sabrina Ionescu, Sami Whitcomb",244,2021
"Betnijah Laney, Jazmine Jones, Kylee Shook, Michaela Onyenwere, Sami Whitcomb",245,2021
"Betnijah Laney, Jazmine Jones, Michaela Onyenwere, Reshanda Gray, Sami Whitcomb",246,2021
"Jazmine Jones, Michaela Onyenwere, Rebecca Allen, Reshanda Gray, Sabrina Ionescu",247,2021
"Jessica Breland, Kysre Gondrezick, Lindsay Allen, Teaira McCowan, Tiffany Mitchell",248,2021
"Danielle Robinson, Jantel Lavender, Jessica Breland, Kelsey Mitchell, Victoria Vivians",249,2021
"DiDi Richards, Jazmine Jones, Rebecca Allen, Reshanda Gray, Sabrina Ionescu",250,2021
"Jantel Lavender, Jessica Breland, Kelsey Mitchell, Kysre Gondrezick, Victoria Vivians",251,2021
"Betnijah Laney, DiDi Richards, Jazmine Jones, Rebecca Allen, Sabrina Ionescu",252,2021
"Brianna Turner, Brittney Griner, Kia Nurse, Megan Walker, Skylar Diggins-Smith",253,2021
"Brianna Turner, Brittney Griner, Megan Walker, Shey Peddy, Skylar Diggins-Smith",254,2021
"Alanna Smith, Brianna Turner, Megan Walker, Shey Peddy, Skylar Diggins-Smith",255,2021
"Alanna Smith, Brianna Turner, Diana Taurasi, Megan Walker, Shey Peddy",256,2021
"Brittney Griner, Cierra Burdick, Diana Taurasi, Kia Nurse, Shey Peddy",257,2021
"Briann January, Brionna Jones, DiJonai Carrington, Jonquel Jones, Kaila Charles",258,2021
"Brittney Griner, Cierra Burdick, Diana Taurasi, Kia Nurse, Skylar Diggins-Smith",259,2021
"Briann January, Brionna Jones, DeWanna Bonner, DiJonai Carrington, Jonquel Jones",260,2021
"Brianna Turner, Brittney Griner, Diana Taurasi, Megan Walker, Skylar Diggins-Smith",261,2021
"Beatrice Mompremier, Briann January, Brionna Jones, DeWanna Bonner, Natisha Hiedeman",262,2021
"Alanna Smith, Brittney Griner, Megan Walker, Shey Peddy, Skylar Diggins-Smith",263,2021
"Briann January, Brionna Jones, Jonquel Jones, Kaila Charles, Natisha Hiedeman",264,2021
"Brianna Turner, Cierra Burdick, Diana Taurasi, Kia Nurse, Skylar Diggins-Smith",265,2021
"Aerial Powers, Bridget Carleton, Damiris Dantas, Kayla McBride, Sylvia Fowles",266,2021
"Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Kayla McBride, Sylvia Fowles",267,2021
"Betnijah Laney, Kiah Stokes, Michaela Onyenwere, Sabrina Ionescu, Sami Whitcomb",268,2021
"Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Jessica Shepard, Kayla McBride",269,2021
"Betnijah Laney, Jazmine Jones, Kiah Stokes, Michaela Onyenwere, Sabrina Ionescu",270,2021
