game_id,game_date,period,stint,slug_team,slug_opp,lineup,garbage_time,pts_team,pts_opp,poss_team,poss_opp,secs_played,lineup_id,season
1021900001,2019-05-24,1,1,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Renee Montgomery, Tiffany Hayes",0,9,4,10,7,247,1,2019
1021900001,2019-05-24,1,1,DAL,ATL,"Arike Ogunbowale, Glory Johnson, Isabelle Harrison, Kaela Davis, Tayler Hill",0,4,12,8,11,278,2,2019
1021900001,2019-05-24,1,2,DAL,DAL,"Arike Ogunbowale, Glory Johnson, Isabelle Harrison, Kaela Davis, Tayler Hill",0,0,0,0,0,10,2,2019
1021900001,2019-05-24,1,2,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Nia Coffey, Renee Montgomery",0,5,2,3,6,116,3,2019
1021900001,2019-05-24,1,3,DAL,ATL,"Allisha Gray, Arike Ogunbowale, Glory Johnson, Isabelle Harrison, Kayla Thornton",0,2,2,5,2,85,6,2019
1021900001,2019-05-24,1,3,ATL,DAL,"Alex Bentley, Brittney Sykes, Elizabeth Williams, Monique Billings, Nia Coffey",0,0,3,1,3,61,7,2019
1021900001,2019-05-24,1,4,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Monique Billings, Nia Coffey, Renee Montgomery",0,1,0,1,0,7,5,2019
1021900001,2019-05-24,1,5,ATL,DAL,"Alex Bentley, Elizabeth Williams, Monique Billings, Nia Coffey, Tiffany Hayes",0,5,5,3,2,102,9,2019
1021900001,2019-05-24,1,4,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Glory Johnson, Kayla Thornton, Theresa Plaisance",0,8,6,5,5,170,10,2019
1021900001,2019-05-24,1,6,ATL,DAL,"Alex Bentley, Marie Gülich, Monique Billings, Nia Coffey, Tiffany Hayes",0,0,5,2,5,67,11,2019
1021900001,2019-05-24,1,5,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Isabelle Harrison, Kayla Thornton, Theresa Plaisance",0,2,0,1,0,9.79999999999995,12,2019
1021900001,2019-05-24,1,6,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Imani McGee-Stafford, Isabelle Harrison, Kayla Thornton",0,2,0,4,2,57.2000000000001,13,2019
1021900001,2019-05-24,1,7,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Isabelle Harrison, Kayla Thornton, Theresa Plaisance",0,1,0,0,0,0,12,2019
1021900001,2019-05-24,2,7,ATL,DAL,"Alex Bentley, Marie Gülich, Monique Billings, Nia Coffey, Tiffany Hayes",0,0,0,2,2,55,11,2019
1021900001,2019-05-24,2,8,ATL,DAL,"Alex Bentley, Jessica Breland, Marie Gülich, Nia Coffey, Tiffany Hayes",0,0,2,2,2,65,14,2019
1021900001,2019-05-24,2,8,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Imani McGee-Stafford, Isabelle Harrison, Kayla Thornton",0,2,0,4,4,120,13,2019
1021900001,2019-05-24,2,9,ATL,DAL,"Alex Bentley, Brittney Sykes, Jessica Breland, Marie Gülich, Tiffany Hayes",0,0,2,2,1,40,15,2019
1021900001,2019-05-24,2,9,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Glory Johnson, Imani McGee-Stafford, Kayla Thornton",0,5,0,2,2,45,16,2019
1021900001,2019-05-24,2,10,ATL,DAL,"Alex Bentley, Brittney Sykes, Jessica Breland, Marie Gülich, Tiffany Hayes",0,0,3,0,1,5,15,2019
1021900001,2019-05-24,2,11,ATL,DAL,"Alex Bentley, Brittney Sykes, Elizabeth Williams, Jessica Breland, Tiffany Hayes",0,0,0,0,0,9,17,2019
1021900001,2019-05-24,2,12,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Renee Montgomery, Tiffany Hayes",0,7,6,6,7,174,1,2019
1021900001,2019-05-24,2,10,DAL,ATL,"Arike Ogunbowale, Glory Johnson, Imani McGee-Stafford, Kayla Thornton, Tayler Hill",0,3,3,2,2,45,19,2019
1021900001,2019-05-24,2,13,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Nia Coffey, Renee Montgomery",0,7,5,8,5,155,3,2019
1021900001,2019-05-24,2,14,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Renee Montgomery, Tiffany Hayes",0,0,0,0,1,0,1,2019
1021900001,2019-05-24,2,11,DAL,ATL,"Brooke McCarty-Williams, Glory Johnson, Imani McGee-Stafford, Kayla Thornton, Tayler Hill",0,3,2,4,3,90,20,2019
1021900001,2019-05-24,2,15,ATL,DAL,"Alex Bentley, Elizabeth Williams, Jessica Breland, Nia Coffey, Renee Montgomery",0,0,2,4,4,97,21,2019
1021900001,2019-05-24,2,12,DAL,ATL,"Brooke McCarty-Williams, Glory Johnson, Kaela Davis, Tayler Hill, Theresa Plaisance",0,0,4,3,2,81,23,2019
1021900001,2019-05-24,2,13,DAL,ATL,"Brooke McCarty-Williams, Glory Johnson, Isabelle Harrison, Kaela Davis, Tayler Hill",0,5,0,2,1,52,24,2019
1021900001,2019-05-24,2,14,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Glory Johnson, Isabelle Harrison, Kaela Davis",0,0,5,2,5,68,25,2019
1021900001,2019-05-24,2,15,DAL,ATL,"Brooke McCarty-Williams, Glory Johnson, Isabelle Harrison, Kaela Davis, Tayler Hill",0,0,0,0,1,2,24,2019
1021900001,2019-05-24,2,16,DAL,ATL,"Allisha Gray, Brooke McCarty-Williams, Glory Johnson, Isabelle Harrison, Kayla Thornton",0,2,0,4,4,97,26,2019
1021900001,2019-05-24,3,16,ATL,DAL,"Brittney Sykes, Elizabeth Williams, Jessica Breland, Renee Montgomery, Tiffany Hayes",0,8,9,0,0,339,1,2019
1021900001,2019-05-24,3,17,ATL,DAL,"Alex Bentley, Brittney Sykes, Elizabeth Williams, Jessica Breland, Tiffany Hayes",0,1,2,0,0,71,17,2019
1021900001,2019-05-24,3,18,ATL,DAL,"Alex Bentley, Brittney Sykes, Elizabeth Williams, Nia Coffey, Tiffany Hayes",0,0,0,0,0,2,27,2019
1021900001,2019-05-24,3,19,ATL,DAL,"Alex Bentley, Brittney Sykes, Elizabeth Williams, Nia Coffey, Tiffany Hayes",0,0,0,0,0,18,27,2019
