game_id,game_date,period,stint,slug_team,slug_opp,lineup,garbage_time,pts_team,pts_opp,poss_team,poss_opp,secs_played,lineup_id,season
1021700001,2017-05-13,1,1,NYL,SAN,"Brittany Boyd-Jones, Kiah Stokes, Shavonte Zellous, Sugar Rodgers, Tina Charles",0,3,1,0,0,191,1,2017
1021700001,2017-05-13,1,1,SAN,NYL,"Alex Montgomery, Dearica Hamby, Erika de Souza, Sequoia Holmes, Sydney Colson",0,1,2,0,0,155,2,2017
1021700001,2017-05-13,1,2,NYL,SAN,"Bria Hartley, Kiah Stokes, Shavonte Zellous, Sugar Rodgers, Tina Charles",0,4,5,0,0,138,3,2017
1021700001,2017-05-13,1,2,SAN,NYL,"Alex Montgomery, Dearica Hamby, Isabelle Harrison, Sequoia Holmes, Sydney Colson",0,1,1,0,0,47,4,2017
1021700001,2017-05-13,1,3,SAN,NYL,"Alex Montgomery, Dearica Hamby, Isabelle Harrison, Monique Currie, Sydney Colson",0,6,6,0,0,197,6,2017
1021700001,2017-05-13,1,3,NYL,SAN,"Bria Hartley, Epiphanny Prince, Kia Vaughn, Shavonte Zellous, Tina Charles",0,2,2,0,0,69,7,2017
1021700001,2017-05-13,1,4,SAN,NYL,"Alex Montgomery, Dearica Hamby, Isabelle Harrison, Monique Currie, Sydney Colson",0,0,2,0,0,20,6,2017
1021700001,2017-05-13,1,5,SAN,NYL,"Alex Montgomery, Isabelle Harrison, Kayla Alexander, Monique Currie, Sydney Colson",0,1,0,0,0,6,8,2017
1021700001,2017-05-13,1,4,NYL,SAN,"Bria Hartley, Cierra Burdick, Epiphanny Prince, Kia Vaughn, Tina Charles",0,6,1,0,0,88,9,2017
1021700001,2017-05-13,1,6,SAN,NYL,"Alex Montgomery, Haley Peters, Isabelle Harrison, Kayla Alexander, Monique Currie",0,2,4,0,0,70,10,2017
1021700001,2017-05-13,1,5,NYL,SAN,"Amanda Zahui B, Bria Hartley, Cierra Burdick, Epiphanny Prince, Kia Vaughn",0,3,2,0,0,81.7000000000001,11,2017
1021700001,2017-05-13,1,6,NYL,SAN,"Bria Hartley, Cierra Burdick, Epiphanny Prince, Kia Vaughn, Tina Charles",0,0,2,0,0,9,9,2017
1021700001,2017-05-13,1,7,SAN,NYL,"Alex Montgomery, Haley Peters, Kayla Alexander, Monique Currie, Nia Coffey",0,0,1,0,0,3,12,2017
1021700001,2017-05-13,1,7,NYL,SAN,"Bria Hartley, Cierra Burdick, Epiphanny Prince, Kia Vaughn, Nayo Raincock-Ekunwe",0,3,0,0,1,23.3,13,2017
1021700001,2017-05-13,1,8,SAN,NYL,"Alex Montgomery, Erika de Souza, Haley Peters, Monique Currie, Nia Coffey",0,2,5,1,0,102,14,2017
1021700001,2017-05-13,2,8,NYL,SAN,"Bria Hartley, Cierra Burdick, Epiphanny Prince, Kia Vaughn, Nayo Raincock-Ekunwe",0,0,0,2,2,67,13,2017
1021700001,2017-05-13,2,9,SAN,NYL,"Alex Montgomery, Erika de Souza, Monique Currie, Nia Coffey, Sydney Colson",0,0,0,2,1,44,15,2017
1021700001,2017-05-13,2,10,SAN,SAN,"Alex Montgomery, Dearica Hamby, Erika de Souza, Sequoia Holmes, Sydney Colson",0,0,0,0,0,15,2,2017
1021700001,2017-05-13,2,9,NYL,SAN,"Cierra Burdick, Epiphanny Prince, Kia Vaughn, Nayo Raincock-Ekunwe, Sugar Rodgers",0,2,4,4,3,100,16,2017
1021700001,2017-05-13,2,11,SAN,NYL,"Erika de Souza, Monique Currie, Nia Coffey, Sequoia Holmes, Sydney Colson",0,4,2,3,5,123,17,2017
1021700001,2017-05-13,2,10,NYL,SAN,"Cierra Burdick, Epiphanny Prince, Kiah Stokes, Nayo Raincock-Ekunwe, Sugar Rodgers",0,2,2,2,1,52,18,2017
1021700001,2017-05-13,2,12,SAN,NYL,"Erika de Souza, Isabelle Harrison, Monique Currie, Sequoia Holmes, Sydney Colson",0,2,2,1,1,32,19,2017
1021700001,2017-05-13,2,11,NYL,SAN,"Cierra Burdick, Epiphanny Prince, Kiah Stokes, Sugar Rodgers, Tina Charles",0,2,2,3,3,68,20,2017
1021700001,2017-05-13,2,13,SAN,NYL,"Dearica Hamby, Isabelle Harrison, Monique Currie, Sequoia Holmes, Sydney Colson",0,0,2,1,2,29,21,2017
1021700001,2017-05-13,2,12,NYL,SAN,"Cierra Burdick, Epiphanny Prince, Kiah Stokes, Sugar Rodgers, Tina Charles",0,0,0,0,1,24,20,2017
1021700001,2017-05-13,2,13,NYL,SAN,"Epiphanny Prince, Kiah Stokes, Shavonte Zellous, Sugar Rodgers, Tina Charles",0,4,0,4,5,103,22,2017
1021700001,2017-05-13,2,14,SAN,NYL,"Haley Peters, Isabelle Harrison, Monique Currie, Sequoia Holmes, Sydney Colson",0,0,0,1,0,17,23,2017
1021700001,2017-05-13,2,14,NYL,SAN,"Bria Hartley, Kiah Stokes, Shavonte Zellous, Sugar Rodgers, Tina Charles",0,2,2,2,3,72,3,2017
1021700001,2017-05-13,2,15,SAN,NYL,"Alex Montgomery, Haley Peters, Isabelle Harrison, Sequoia Holmes, Sydney Colson",0,2,3,4,4,108,24,2017
1021700001,2017-05-13,2,15,NYL,SAN,"Bria Hartley, Kia Vaughn, Shavonte Zellous, Sugar Rodgers, Tina Charles",0,1,3,1,3,55,25,2017
