game_id,game_date,period,stint,slug_team,slug_opp,lineup,garbage_time,pts_team,pts_opp,poss_team,poss_opp,secs_played,lineup_id,season
1022001001,2020-07-25,1,1,NYL,SEA,"Amanda Zahui B, Kia Nurse, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,6,8,11,11,260,1,2020
1022001001,2020-07-25,1,1,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Natasha Howard, Sue Bird",0,10,8,13,13,291,2,2020
1022001001,2020-07-25,1,2,SEA,SEA,"Alysha Clark, Breanna Stewart, Jewell Loyd, Natasha Howard, Sue Bird",0,0,0,0,0,8,2,2020
1022001001,2020-07-25,1,2,NYL,SEA,"Amanda Zahui B, Kia Nurse, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,0,0,0,1,0,1,2020
1022001001,2020-07-25,1,3,NYL,SEA,"Jocelyn Willoughby, Kia Nurse, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,2,2,2,1,31,3,2020
1022001001,2020-07-25,1,3,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Mercedes Russell, Sue Bird",0,2,0,1,1,32,4,2020
1022001001,2020-07-25,1,4,NYL,SEA,"Jocelyn Willoughby, Kia Nurse, Kiah Stokes, Leaonna Odom, Sabrina Ionescu",0,0,2,2,1,32,5,2020
1022001001,2020-07-25,1,4,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Mercedes Russell",0,3,0,2,1,51,6,2020
1022001001,2020-07-25,1,5,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Mercedes Russell, Sue Bird",0,0,0,0,1,0,4,2020
1022001001,2020-07-25,1,5,NYL,SEA,"Jocelyn Willoughby, Kia Nurse, Kylee Shook, Leaonna Odom, Sabrina Ionescu",0,4,6,4,4,135,7,2020
1022001001,2020-07-25,1,6,SEA,NYL,"Alysha Clark, Breanna Stewart, Epiphanny Prince, Jordin Canada, Mercedes Russell",0,3,4,2,3,84,8,2020
1022001001,2020-07-25,1,7,SEA,NYL,"Breanna Stewart, Epiphanny Prince, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,4,0,3,2,62,10,2020
1022001001,2020-07-25,1,6,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Layshia Clarendon, Leaonna Odom",0,0,2,1,2,31,11,2020
1022001001,2020-07-25,1,8,SEA,NYL,"Crystal Langhorne, Epiphanny Prince, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,2,4,3,4,80,12,2020
1022001001,2020-07-25,1,7,NYL,SEA,"Joyner Holmes, Kiah Stokes, Kylee Shook, Layshia Clarendon, Leaonna Odom",0,4,4,5,4,111,13,2020
1022001001,2020-07-25,2,9,SEA,NYL,"Crystal Langhorne, Epiphanny Prince, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,0,6,0,0,105,12,2020
1022001001,2020-07-25,2,8,NYL,SEA,"Amanda Zahui B, Kia Nurse, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,8,0,0,0,113,1,2020
1022001001,2020-07-25,2,10,SEA,NYL,"Crystal Langhorne, Epiphanny Prince, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,0,2,0,0,8,12,2020
1022001001,2020-07-25,2,11,SEA,NYL,"Crystal Langhorne, Epiphanny Prince, Jordin Canada, Natasha Howard, Sami Whitcomb",0,0,1,0,0,31,14,2020
1022001001,2020-07-25,2,9,NYL,SEA,"Amanda Zahui B, Kiah Stokes, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,2,8,0,0,169,15,2020
1022001001,2020-07-25,2,12,SEA,NYL,"Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard, Sami Whitcomb",0,0,0,0,0,18,18,2020
1022001001,2020-07-25,2,10,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kiah Stokes, Leaonna Odom, Sabrina Ionescu",0,0,2,0,0,100,19,2020
1022001001,2020-07-25,2,13,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard",0,2,0,0,0,70,20,2020
1022001001,2020-07-25,2,14,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard",0,0,0,0,0,5,20,2020
1022001001,2020-07-25,2,15,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Natasha Howard, Sue Bird",0,11,6,0,0,248,2,2020
1022001001,2020-07-25,2,11,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,9,8,1,0,218,22,2020
1022001001,2020-07-25,2,16,SEA,NYL,"Alysha Clark, Breanna Stewart, Ezi Magbegor, Jewell Loyd, Sue Bird",0,5,4,0,1,115,23,2020
1022001001,2020-07-25,3,12,NYL,SEA,"Amanda Zahui B, Kiah Stokes, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,9,11,10,12,302,15,2020
1022001001,2020-07-25,3,17,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Natasha Howard, Sue Bird",0,8,9,8,8,204,2,2020
1022001001,2020-07-25,3,18,SEA,SEA,"Alysha Clark, Breanna Stewart, Jewell Loyd, Natasha Howard, Sue Bird",0,0,0,0,0,14,2,2020
1022001001,2020-07-25,3,13,NYL,SEA,"Amanda Zahui B, Kiah Stokes, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,2,0,1,0,0,15,2020
1022001001,2020-07-25,3,14,NYL,SEA,"Kiah Stokes, Kylee Shook, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,0,2,1,1,30,24,2020
1022001001,2020-07-25,3,19,SEA,NYL,"Alysha Clark, Breanna Stewart, Ezi Magbegor, Jewell Loyd, Sue Bird",0,2,0,3,1,49,23,2020
1022001001,2020-07-25,3,15,NYL,SEA,"Jocelyn Willoughby, Kiah Stokes, Kylee Shook, Leaonna Odom, Sabrina Ionescu",0,5,3,3,2,68,25,2020
1022001001,2020-07-25,3,20,SEA,NYL,"Alysha Clark, Breanna Stewart, Epiphanny Prince, Ezi Magbegor, Sue Bird",0,5,7,4,5,147,26,2020
1022001001,2020-07-25,3,21,SEA,NYL,"Alysha Clark, Breanna Stewart, Ezi Magbegor, Jewell Loyd, Sue Bird",0,1,0,0,0,0,23,2020
1022001001,2020-07-25,3,16,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kiah Stokes, Kylee Shook, Sabrina Ionescu",0,0,0,0,1,14,27,2020
1022001001,2020-07-25,3,22,SEA,NYL,"Alysha Clark, Breanna Stewart, Epiphanny Prince, Ezi Magbegor, Jordin Canada",0,0,0,1,0,14,28,2020
1022001001,2020-07-25,3,23,SEA,NYL,"Alysha Clark, Breanna Stewart, Epiphanny Prince, Ezi Magbegor, Sue Bird",0,0,0,0,1,0,26,2020
1022001001,2020-07-25,3,17,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Sabrina Ionescu",0,2,4,2,3,66,29,2020
1022001001,2020-07-25,3,18,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Layshia Clarendon",0,4,4,5,4,120,30,2020
1022001001,2020-07-25,3,24,SEA,NYL,"Alysha Clark, Breanna Stewart, Epiphanny Prince, Ezi Magbegor, Sue Bird",0,0,2,0,1,28,26,2020
1022001001,2020-07-25,3,25,SEA,NYL,"Breanna Stewart, Epiphanny Prince, Ezi Magbegor, Sami Whitcomb, Sue Bird",0,4,2,3,2,53,31,2020
1022001001,2020-07-25,3,26,SEA,NYL,"Epiphanny Prince, Ezi Magbegor, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,4,2,4,4,105,33,2020
1022001001,2020-07-25,4,19,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,3,5,3,6,116,34,2020
1022001001,2020-07-25,4,20,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Kiah Stokes, Layshia Clarendon, Sabrina Ionescu",0,0,0,0,1,14,34,2020
1022001001,2020-07-25,4,21,NYL,SEA,"Amanda Zahui B, Jocelyn Willoughby, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,1,2,3,2,50,22,2020
1022001001,2020-07-25,4,22,NYL,SEA,"Jocelyn Willoughby, Kylee Shook, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",0,0,2,1,2,35,9,2020
1022001001,2020-07-25,4,27,SEA,NYL,"Epiphanny Prince, Ezi Magbegor, Jordin Canada, Mercedes Russell, Sami Whitcomb",0,4,3,3,3,88,33,2020
1022001001,2020-07-25,4,23,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Leaonna Odom, Sabrina Ionescu",0,0,2,5,2,83,35,2020
1022001001,2020-07-25,4,28,SEA,NYL,"Epiphanny Prince, Jordin Canada, Mercedes Russell, Natasha Howard, Sami Whitcomb",0,5,1,8,3,127,36,2020
1022001001,2020-07-25,4,24,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Layshia Clarendon, Leaonna Odom",0,0,0,0,0,8,11,2020
1022001001,2020-07-25,4,25,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kylee Shook, Layshia Clarendon, Leaonna Odom",1,0,0,1,1,1,11,2020
1022001001,2020-07-25,4,29,SEA,NYL,"Epiphanny Prince, Jordin Canada, Mercedes Russell, Natasha Howard, Sami Whitcomb",0,0,0,0,1,0,36,2020
1022001001,2020-07-25,4,26,NYL,SEA,"Jocelyn Willoughby, Joyner Holmes, Kiah Stokes, Layshia Clarendon, Leaonna Odom",1,6,5,2,5,93,38,2020
1022001001,2020-07-25,4,30,SEA,NYL,"Alysha Clark, Jewell Loyd, Jordin Canada, Mercedes Russell, Natasha Howard",0,2,0,2,3,60,39,2020
1022001001,2020-07-25,4,27,NYL,SEA,"Jocelyn Willoughby, Kiah Stokes, Layshia Clarendon, Leaonna Odom, Sabrina Ionescu",1,4,5,8,9,200,40,2020
1022001001,2020-07-25,4,31,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard",0,0,0,0,2,31,20,2020
1022001001,2020-07-25,4,32,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard",1,5,6,6,3,83,20,2020
1022001001,2020-07-25,4,33,SEA,NYL,"Alysha Clark, Breanna Stewart, Crystal Langhorne, Jewell Loyd, Jordin Canada",1,0,0,3,4,89,41,2020
1022001001,2020-07-25,4,34,SEA,NYL,"Alysha Clark, Breanna Stewart, Jewell Loyd, Jordin Canada, Natasha Howard",1,0,0,0,0,11,20,2020
1022001001,2020-07-25,4,35,SEA,NYL,"Crystal Langhorne, Ezi Magbegor, Jewell Loyd, Jordin Canada, Sami Whitcomb",1,2,0,2,0,25,43,2020
1022001001,2020-07-25,4,36,SEA,NYL,"Crystal Langhorne, Epiphanny Prince, Ezi Magbegor, Jordin Canada, Sami Whitcomb",1,3,4,4,4,86,44,2020
