game_id,game_date,period,stint,slug_team,slug_opp,lineup,garbage_time,pts_team,pts_opp,poss_team,poss_opp,secs_played,lineup_id,season
1022100001,2021-05-14,1,1,IND,NYL,"Danielle Robinson, Jantel Lavender, Kelsey Mitchell, Teaira McCowan, Victoria Vivians",0,12,15,15,12,374,2,2021
1022100001,2021-05-14,1,1,NYL,IND,"Betnijah Laney, Kylee Shook, Michaela Onyenwere, Sabrina Ionescu, Sami Whitcomb",0,15,12,12,15,374,1,2021
1022100001,2021-05-14,1,2,NYL,IND,"Betnijah Laney, Jazmine Jones, Joyner Holmes, Michaela Onyenwere, Sabrina Ionescu",0,8,4,4,9,103,6,2021
1022100001,2021-05-14,1,2,IND,NYL,"Jessica Breland, Kelsey Mitchell, Lindsay Allen, Teaira McCowan, Tiffany Mitchell",0,2,8,8,4,103,7,2021
1022100001,2021-05-14,1,3,NYL,IND,"Betnijah Laney, Jazmine Jones, Joyner Holmes, Layshia Clarendon, Michaela Onyenwere",0,3,5,6,5,123,8,2021
1022100001,2021-05-14,1,3,IND,NYL,"Jessica Breland, Kelsey Mitchell, Lindsay Allen, Teaira McCowan, Tiffany Mitchell",0,2,0,1,0,0,7,2021
1022100001,2021-05-14,1,4,IND,NYL,"Jantel Lavender, Jessica Breland, Kysre Gondrezick, Lindsay Allen, Tiffany Mitchell",0,5,3,5,6,123,10,2021
1022100001,2021-05-14,2,4,NYL,IND,"Jazmine Jones, Joyner Holmes, Layshia Clarendon, Reshanda Gray, Sami Whitcomb",0,0,3,2,1,45,11,2021
1022100001,2021-05-14,2,5,NYL,IND,"Jazmine Jones, Joyner Holmes, Reshanda Gray, Sabrina Ionescu, Sami Whitcomb",0,0,3,1,3,48,12,2021
1022100001,2021-05-14,2,5,IND,NYL,"Jantel Lavender, Jessica Breland, Kysre Gondrezick, Lindsay Allen, Tiffany Mitchell",0,8,4,9,7,203,10,2021
1022100001,2021-05-14,2,6,NYL,IND,"Betnijah Laney, Kylee Shook, Michaela Onyenwere, Sabrina Ionescu, Sami Whitcomb",0,21,20,20,20,507,1,2021
1022100001,2021-05-14,2,6,IND,NYL,"Chelsey Perry, Danielle Robinson, Kelsey Mitchell, Teaira McCowan, Victoria Vivians",0,4,6,5,6,151,19,2021
1022100001,2021-05-14,2,7,IND,NYL,"Danielle Robinson, Jessica Breland, Kelsey Mitchell, Teaira McCowan, Victoria Vivians",0,14,11,9,10,227,20,2021
1022100001,2021-05-14,2,8,IND,NYL,"Jessica Breland, Kelsey Mitchell, Lindsay Allen, Teaira McCowan, Victoria Vivians",0,0,0,1,0,19,21,2021
1022100001,2021-05-14,3,7,NYL,IND,"Betnijah Laney, Kylee Shook, Michaela Onyenwere, Sabrina Ionescu, Sami Whitcomb",0,15,13,0,0,317,1,2021
1022100001,2021-05-14,3,8,NYL,IND,"Betnijah Laney, Jazmine Jones, Kylee Shook, Michaela Onyenwere, Sabrina Ionescu",0,0,2,0,0,90,22,2021
1022100001,2021-05-14,3,9,NYL,IND,"Betnijah Laney, Jazmine Jones, Michaela Onyenwere, Reshanda Gray, Sabrina Ionescu",0,0,0,0,0,24,23,2021
