game_id,game_date,period,stint,slug_team,slug_opp,lineup,garbage_time,pts_team,pts_opp,poss_team,poss_opp,secs_played,lineup_id,season
1022200001,2022-05-06,1,1,IND,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,0,0,0,0,5,1,2022
1022200001,2022-05-06,1,2,IND,WAS,"Destanni Henderson, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Tiffany Mitchell",0,14,17,0,0,324,2,2022
1022200001,2022-05-06,1,1,WAS,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,17,14,0,0,324,1,2022
1022200001,2022-05-06,1,3,IND,WAS,"Alanna Smith, Crystal Dangerfield, Kelsey Mitchell, NaLyssa Smith, Tiffany Mitchell",0,0,7,0,0,111,5,2022
1022200001,2022-05-06,1,2,WAS,IND,"Ariel Atkins, Myisha Hines-Allen, Natasha Cloud, Rui Machida, Tianna Hawkins",0,7,0,0,0,111,6,2022
1022200001,2022-05-06,1,3,WAS,IND,"Natasha Cloud, Rui Machida, Shakira Austin, Shatori Walker-Kimbrough, Tianna Hawkins",0,7,2,0,1,165,10,2022
1022200001,2022-05-06,1,4,IND,WAS,"Alanna Smith, Crystal Dangerfield, Emily Engstler, Lexie Hull, Victoria Vivians",0,0,3,0,0,33,11,2022
1022200001,2022-05-06,1,5,IND,WAS,"Alanna Smith, Destanni Henderson, Emily Engstler, Lexie Hull, Victoria Vivians",0,2,2,0,0,72,12,2022
1022200001,2022-05-06,1,6,IND,WAS,"Destanni Henderson, Emily Engstler, Lexie Hull, Queen Egbo, Victoria Vivians",0,0,2,1,0,60,13,2022
1022200001,2022-05-06,2,4,WAS,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Rui Machida, Shatori Walker-Kimbrough",0,0,2,7,8,190,14,2022
1022200001,2022-05-06,2,5,WAS,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,4,6,3,4,105,1,2022
1022200001,2022-05-06,2,6,WAS,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,0,0,0,0,19,1,2022
1022200001,2022-05-06,2,7,WAS,IND,"Ariel Atkins, Elena Delle Donne, Natasha Cloud, Shatori Walker-Kimbrough, Tianna Hawkins",0,15,7,12,12,286,15,2022
1022200001,2022-05-06,2,7,IND,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,0,0,0,0,17,1,2022
1022200001,2022-05-06,2,8,IND,WAS,"Destanni Henderson, Emily Engstler, Kelsey Mitchell, NaLyssa Smith, Tiffany Mitchell",0,2,0,8,7,190,16,2022
1022200001,2022-05-06,2,9,IND,WAS,"Destanni Henderson, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Tiffany Mitchell",0,2,4,2,2,53,2,2022
1022200001,2022-05-06,2,10,IND,WAS,"Alanna Smith, Destanni Henderson, Kelsey Mitchell, NaLyssa Smith, Tiffany Mitchell",0,4,0,2,1,71,3,2022
1022200001,2022-05-06,2,11,IND,WAS,"Alanna Smith, Kelsey Mitchell, Lexie Hull, NaLyssa Smith, Tiffany Mitchell",0,1,0,1,1,18,17,2022
1022200001,2022-05-06,2,12,IND,WAS,"Alanna Smith, Kelsey Mitchell, Lexie Hull, NaLyssa Smith, Victoria Vivians",0,0,4,1,2,28,18,2022
1022200001,2022-05-06,2,13,IND,WAS,"Emily Engstler, Kelsey Mitchell, Lexie Hull, Queen Egbo, Victoria Vivians",0,2,5,3,3,79,20,2022
1022200001,2022-05-06,2,14,IND,WAS,"Emily Engstler, Kelsey Mitchell, Lexie Hull, NaLyssa Smith, Victoria Vivians",0,0,4,2,3,77,21,2022
1022200001,2022-05-06,2,15,IND,WAS,"Alanna Smith, Emily Engstler, Kelsey Mitchell, Lexie Hull, Victoria Vivians",0,4,2,5,3,84,19,2022
1022200001,2022-05-06,3,8,WAS,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,9,11,10,11,318,1,2022
1022200001,2022-05-06,3,9,WAS,IND,"Ariel Atkins, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough, Tianna Hawkins",0,0,1,0,1,15,22,2022
1022200001,2022-05-06,3,10,WAS,IND,"Ariel Atkins, Myisha Hines-Allen, Natasha Cloud, Rui Machida, Tianna Hawkins",0,5,9,9,11,267,6,2022
1022200001,2022-05-06,3,16,IND,IND,"Ariel Atkins, Elena Delle Donne, Myisha Hines-Allen, Natasha Cloud, Shatori Walker-Kimbrough",0,0,0,0,0,19,1,2022
1022200001,2022-05-06,3,17,IND,WAS,"Destanni Henderson, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Tiffany Mitchell",0,11,9,9,7,261,2,2022
1022200001,2022-05-06,3,18,IND,WAS,"Crystal Dangerfield, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Tiffany Mitchell",0,1,0,3,3,72,23,2022
1022200001,2022-05-06,3,19,IND,WAS,"Crystal Dangerfield, Emily Engstler, Kelsey Mitchell, NaLyssa Smith, Victoria Vivians",0,9,5,11,9,267,25,2022
1022200001,2022-05-06,4,11,WAS,IND,"Elena Delle Donne, Rui Machida, Shakira Austin, Shatori Walker-Kimbrough, Tianna Hawkins",0,4,5,5,4,131,26,2022
1022200001,2022-05-06,4,12,WAS,IND,"Ariel Atkins, Elena Delle Donne, Rui Machida, Shakira Austin, Shatori Walker-Kimbrough",0,2,4,3,3,79,27,2022
1022200001,2022-05-06,4,13,WAS,IND,"Elena Delle Donne, Rui Machida, Shakira Austin, Shatori Walker-Kimbrough, Tianna Hawkins",0,1,0,0,0,0,26,2022
1022200001,2022-05-06,4,14,WAS,IND,"Ariel Atkins, Elena Delle Donne, Natasha Cloud, Shakira Austin, Shatori Walker-Kimbrough",0,4,4,5,6,164,28,2022
1022200001,2022-05-06,4,15,WAS,IND,"Ariel Atkins, Elena Delle Donne, Natasha Cloud, Shakira Austin, Shatori Walker-Kimbrough",1,9,0,9,7,152,28,2022
1022200001,2022-05-06,4,16,WAS,IND,"Ariel Atkins, Elena Delle Donne, Rui Machida, Shakira Austin, Shatori Walker-Kimbrough",0,0,0,0,0,8,27,2022
1022200001,2022-05-06,4,17,WAS,IND,"Ariel Atkins, Rui Machida, Shatori Walker-Kimbrough, Stephanie Jones, Tianna Hawkins",1,0,5,3,3,66,31,2022
1022200001,2022-05-06,4,20,IND,WAS,"Crystal Dangerfield, Emily Engstler, Kelsey Mitchell, NaLyssa Smith, Victoria Vivians",0,5,5,4,5,131,25,2022
1022200001,2022-05-06,4,21,IND,WAS,"Crystal Dangerfield, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Victoria Vivians",0,8,6,9,8,251,32,2022
1022200001,2022-05-06,4,22,IND,WAS,"Crystal Dangerfield, Kelsey Mitchell, NaLyssa Smith, Queen Egbo, Victoria Vivians",1,0,7,5,7,108,32,2022
1022200001,2022-05-06,4,23,IND,WAS,"Alanna Smith, Crystal Dangerfield, Kelsey Mitchell, NaLyssa Smith, Victoria Vivians",1,5,2,5,5,110,33,2022
1022200002,2022-05-06,1,1,CHI,LAS,"Azurá Stevens, Candace Parker, Courtney Vandersloot, Dana Evans, Emma Meesseman",0,12,4,8,8,248,34,2022
1022200002,2022-05-06,1,1,LAS,CHI,"Amy Atwell, Brittney Sykes, Jordin Canada, Liz Cambage, Nneka Ogwumike",0,2,10,7,6,184,35,2022
1022200002,2022-05-06,1,2,LAS,LAS,"Amy Atwell, Brittney Sykes, Jordin Canada, Liz Cambage, Nneka Ogwumike",0,0,0,0,0,5,35,2022
1022200002,2022-05-06,1,2,CHI,LAS,"Azurá Stevens, Candace Parker, Courtney Vandersloot, Dana Evans, Emma Meesseman",0,0,0,0,2,8,34,2022
1022200002,2022-05-06,1,3,CHI,LAS,"Candace Parker, Courtney Vandersloot, Dana Evans, Emma Meesseman, Kaela Davis",0,0,3,1,1,26,36,2022
1022200002,2022-05-06,1,3,LAS,CHI,"Amy Atwell, Brittney Sykes, Chiney Ogwumike, Jordin Canada, Nneka Ogwumike",0,0,0,0,0,13,37,2022
1022200002,2022-05-06,1,4,CHI,LAS,"Candace Parker, Dana Evans, Emma Meesseman, Kaela Davis, Sparkle Taylor",0,2,6,3,3,87,38,2022
1022200002,2022-05-06,1,4,LAS,CHI,"Brittney Sykes, Chiney Ogwumike, Jordin Canada, Lexie Brown, Nneka Ogwumike",0,11,4,7,5,169,39,2022
